Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CXCL17,C-X-C motif chemokine 17,52353,0.0982312766651943,0.0143957486633025,0.0700156092851213,0.126446944045267,9.05818246716271e-12
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,GDF15,Growth/differentiation factor 15,52402,0.0915026961283811,0.0145502023377998,0.0629842995462935,0.120021092710469,3.24747932234461e-10
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,ICAM1,Intercellular adhesion molecule 1,51940,0.0615800575211827,0.00989846305092035,0.0421790699413788,0.0809810451009866,5.00559987619059e-10
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,GGH,Gamma-glutamyl hydrolase,51588,0.0736589950962624,0.0120322974601052,0.0500756920744562,0.0972422981180686,9.38077732921234e-10
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,PIGR,Polymeric immunoglobulin receptor,51714,0.074840535655016,0.0122435448538903,0.0508431877413909,0.098837883568641,9.93172270711665e-10
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,ITGA5,Integrin alpha-5,52068,0.0519915303521906,0.00860699216938801,0.0351218257001901,0.0688612350041911,1.55488956331066e-09
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CFB,Complement factor B,48118,0.067281872271905,0.0113798065882551,0.0449774513589249,0.0895862931848851,3.41801305668962e-09
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,52021,0.0645279050583786,0.0110461346721539,0.0428774811009569,0.0861783290158003,5.22593228663852e-09
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,MSR1,Macrophage scavenger receptor types I and II,52302,0.0894096851383051,0.0154869717588632,0.0590552204909332,0.119764149785677,7.85963074177035e-09
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,MZB1,Marginal zone B- and B1-cell-specific protein,52165,0.102597386679306,0.0177763523445341,0.0677557360840191,0.137439037274593,7.93748536252835e-09
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CDCP1,CUB domain-containing protein 1,51873,0.0957825973390021,0.0168901009272375,0.0626779995216167,0.128887195156388,1.43451020569272e-08
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,PRCP,Lysosomal Pro-X carboxypeptidase,52230,0.0580020300448875,0.010771440036319,0.0368900075737022,0.0791140525160728,7.31141126789302e-08
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,RELT,Tumor necrosis factor receptor superfamily member 19L,52068,0.0490435946558017,0.00931773567959807,0.0307808327237894,0.0673063565878139,1.42419216417206e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,WFDC2,WAP four-disulfide core domain protein 2,50645,0.0688311524409398,0.0132265042012902,0.042907204206411,0.0947551006754686,1.96479318336539e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,PLAUR,Urokinase plasminogen activator surface receptor,51892,0.0481640665355385,0.00926068689252522,0.0300131202261891,0.0663150128448879,1.99729810911247e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CD27,CD27 antigen,52162,0.0724421396750838,0.0139538573484588,0.0450925792721046,0.099791700078063,2.10022245852428e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,LCN2,Neutrophil gelatinase-associated lipocalin,51229,0.0691735701783716,0.0133476558909436,0.0430121646321221,0.095334975724621,2.20576894023028e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,52068,0.0503401552960202,0.00982159838122443,0.0310898224688203,0.0695904881232201,2.98819879784835e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CTSD,Cathepsin D,50235,0.0700934888999771,0.0138132000211564,0.0430196168585105,0.0971673609414438,3.91450238454832e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,LGMN,Legumain,52203,0.0625868023995098,0.012439782439215,0.0382048288186484,0.0869687759803712,4.90506950230255e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,MARCO,Macrophage receptor MARCO,52066,0.0463023270850167,0.00921294375064953,0.0282449573337437,0.0643596968362898,5.04492044801937e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,SELE,E-selectin,52402,0.0870132962099611,0.0174833820180456,0.0527458674545918,0.12128072496533,6.49895151641541e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CD300E,CMRF35-like molecule 2,52194,0.0685683786815914,0.0138605467481665,0.0414017070551851,0.0957350503079977,7.57993795858808e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,SIAE,Sialate O-acetylesterase,52118,0.0808185439578285,0.016344741688525,0.0487828502483195,0.112854237667337,7.67387002940603e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,PRSS8,Prostasin,51980,0.0691621113294084,0.0139912247813753,0.0417393107579129,0.0965849119009039,7.72824215624546e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,SIGLEC7,Sialic acid-binding Ig-like lectin 7,52066,0.0478098710731107,0.00969111631068727,0.0288152831041637,0.0668044590420578,8.12920616175281e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,DEFA1_DEFA1B,Neutrophil defensin 1,51504,0.0910288013742027,0.0184830306477105,0.0548020613046901,0.127255541443715,8.48603542700577e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,ICAM3,Intercellular adhesion molecule 3,52402,0.0431225412911018,0.00875860937064652,0.0259556669246347,0.060289415657569,8.5517616736126e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CD164,Sialomucin core protein 24,52068,0.0459808448954649,0.00934469116363868,0.0276652502147331,0.0642964395761967,8.68060275703236e-07
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,RARRES2,Retinoic acid receptor responder protein 2,52208,0.0785188511362863,0.0161949722671162,0.0467767054927386,0.110260996779834,1.25167183513666e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CLEC4D,C-type lectin domain family 4 member D,52022,0.102566357334293,0.021295317263472,0.0608275354978875,0.144305179170698,1.46960893630406e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,TFF1,Trefoil factor 1,51934,0.12791132117545,0.0268629837182567,0.0752598730876664,0.180562769263233,1.93022992560316e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,TXNDC5,Thioredoxin domain-containing protein 5,52302,0.11004983516475,0.0233773369838988,0.0642302546763088,0.155869415653192,2.51925230857922e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,SPINK1,Serine protease inhibitor Kazal-type 1,52068,0.0701428999256617,0.0149218603894703,0.0408960535622999,0.0993897462890234,2.60546253641317e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,BCAN,Brevican core protein,51873,-0.0545911216009806,0.0116417871709713,-0.0774090244560842,-0.0317732187458769,2.75542495091516e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,51873,0.0522593841430533,0.011145266215099,0.0304146623614593,0.0741041059246472,2.75957077865019e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,PGLYRP1,Peptidoglycan recognition protein 1,52267,0.0695998097141607,0.0148473700583483,0.040498964399798,0.0987006550285234,2.77620405746524e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CSF3,Granulocyte colony-stimulating factor,51519,0.0791163883978124,0.0170129567616392,0.0457709931449995,0.112461783650625,3.32919066423013e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,EZR,Ezrin,52302,0.0383593095603525,0.00827828622953316,0.0221338685504675,0.0545847505702375,3.60767646608238e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,EFNA4,Ephrin-A4,51831,0.0461089466718605,0.00996250102726807,0.026582444658415,0.0656354486853059,3.70458324619847e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CCL20,C-C motif chemokine 20,52353,0.142784184836521,0.0308713005178747,0.0822764358214864,0.203291933851555,3.76018650022321e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",52402,0.0455784606860944,0.0099503798150111,0.0260757162486727,0.0650812051235162,4.65699639740682e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,47808,0.0611457674103486,0.0134190027073745,0.0348445221038947,0.0874470127168026,5.22377106704998e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,FCRL5,Fc receptor-like protein 5,52068,0.088718984731444,0.0195502869661344,0.0504004222778205,0.127037547185068,5.70324866513977e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CDH2,Cadherin-2,52066,0.0554431692764591,0.0122289345653814,0.0314744575283115,0.0794118810246067,5.81834958999079e-06
Health and medical history,X6149#4.Mouth or teeth dental problems_Loose teeth,CD163,Scavenger receptor cysteine-rich type 1 protein M130,52161,0.0669248734604173,0.0148347809027658,0.0378487028909962,0.0960010440298383,6.46810375227832e-06
