Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23540.Cholesterol in Medium LDL,APOM,Apolipoprotein M,40372,0.10346516158175,0.00228468516905952,0.0989871786503937,0.107943144513107,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,FGFBP1,Fibroblast growth factor-binding protein 1,40411,0.160444701754569,0.00257729459028447,0.155393204357611,0.165496199151527,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,LCAT,Phosphatidylcholine-sterol acyltransferase,37987,0.0846765978877838,0.00188278537418337,0.0809863385543844,0.0883668572211832,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,LDLR,Low-density lipoprotein receptor,40356,0.241624797656017,0.00434504675505263,0.233108506016113,0.25014108929592,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,PLA2G10,Group 10 secretory phospholipase A2,40228,-0.222831743207053,0.00513597728271771,-0.232898258681179,-0.212765227732926,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,PLA2G7,Platelet-activating factor acetylhydrolase,40332,0.206655254535817,0.00232859153196773,0.20209121513316,0.211219293938474,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,PROC,Vitamin K-dependent protein C,40372,0.0958973582207573,0.00215972691265639,0.0916642934719508,0.100130422969564,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,TFPI,Tissue factor pathway inhibitor,40309,0.138432972752316,0.00260204532687463,0.133332963911642,0.143532981592991,0
NMR metabolomics,X23540.Cholesterol in Medium LDL,ERBB3,Receptor tyrosine-protein kinase erbB-3,40311,0.0566152421133932,0.00165917236408194,0.0533632642797926,0.0598672199469937,2.507282541668e-246
NMR metabolomics,X23540.Cholesterol in Medium LDL,F7,Coagulation factor VII,40376,0.0843138010458575,0.0026319396400697,0.0791551993513209,0.0894724027403941,2.83367872861262e-218
NMR metabolomics,X23540.Cholesterol in Medium LDL,NPY,Pro-neuropeptide Y,40489,0.179996808480334,0.00587384492023652,0.168484072436671,0.191509544523998,1.83634898894676e-200
NMR metabolomics,X23540.Cholesterol in Medium LDL,APCS,Serum amyloid P-component,37882,0.0959889106925406,0.00315344797736285,0.0898081526569094,0.102169668728172,7.42621736507657e-197
NMR metabolomics,X23540.Cholesterol in Medium LDL,APOC1,Apolipoprotein C-I,37981,0.0963785952719104,0.00318569944505084,0.0901346243596108,0.10262256618421,1.31771591765357e-194
NMR metabolomics,X23540.Cholesterol in Medium LDL,PAMR1,Inactive serine protease PAMR1,40332,0.0737082352252287,0.00246429287760503,0.0688782211851229,0.0785382492653345,2.78226956635533e-191
NMR metabolomics,X23540.Cholesterol in Medium LDL,SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,40403,0.110422443197914,0.00371629635018707,0.103138502351547,0.117706384044281,7.01630659391824e-189
NMR metabolomics,X23540.Cholesterol in Medium LDL,TTR,Transthyretin,37871,0.0658528242593353,0.00224795280902671,0.0614468367536429,0.0702588117650276,6.52598522189655e-183
NMR metabolomics,X23540.Cholesterol in Medium LDL,PROS1,Vitamin K-dependent protein S,38013,0.0628383186953318,0.00221443010724337,0.0584980356851348,0.0671786017055288,3.98106515606809e-172
NMR metabolomics,X23540.Cholesterol in Medium LDL,TNFSF10,Tumor necrosis factor ligand superfamily member 10,40516,0.0648390787536452,0.00229445687260789,0.0603419432833337,0.0693362142239566,1.68124462603227e-171
NMR metabolomics,X23540.Cholesterol in Medium LDL,KLKB1,Plasma kallikrein,37721,0.062877476094236,0.00222340225451285,0.0585196076753908,0.0672353445130812,6.78380719125091e-171
NMR metabolomics,X23540.Cholesterol in Medium LDL,FGFBP3,Fibroblast growth factor-binding protein 3,37942,0.091699365980048,0.00324686223362026,0.0853355160021523,0.0980632159579437,1.53370804339751e-170
NMR metabolomics,X23540.Cholesterol in Medium LDL,SERPINF2,Alpha-2-antiplasmin,37755,0.0334680361079697,0.00120003009207806,0.0311159771274967,0.0358200950884427,2.09539947636745e-166
NMR metabolomics,X23540.Cholesterol in Medium LDL,CFP,Properdin,38013,0.0535515382660973,0.00193107037450486,0.0497666403320678,0.0573364362001268,1.09468059273772e-164
NMR metabolomics,X23540.Cholesterol in Medium LDL,CNTN3,Contactin-3,40332,0.0843483168734355,0.00309898295912133,0.0782743102735577,0.0904223234733133,1.77132985632776e-159
