Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TGM2,Protein-glutamine gamma-glutamyltransferase 2,51781,0.0431270884611608,0.00588668002622496,0.0315891956097599,0.0546649813125618,2.43292523537795e-13
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,UBAC1,Ubiquitin-associated domain-containing protein 1,51704,0.0199700673818414,0.00277379798983792,0.0145334233217591,0.0254067114419238,6.19803899536401e-13
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,BGLAP,Osteocalcin,48300,-0.0481927824650791,0.00699963096033055,-0.061912059147327,-0.0344735057828312,5.92021669360443e-12
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,OMG,Oligodendrocyte-myelin glycoprotein,51704,-0.0328465985952118,0.0048653143199107,-0.0423826146622367,-0.0233105825281868,1.49592615152661e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DDI2,Protein DDI1 homolog 2,47798,0.0406600975486001,0.00614333898421079,0.028619153139547,0.0527010419576533,3.70563147506345e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",51967,0.0376200449605918,0.005798577192935,0.0262548336624392,0.0489852562587444,8.85741359490759e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PSMG3,Proteasome assembly chaperone 3,51777,0.0259612874760821,0.00405156888284934,0.0180202124656973,0.0339023624864668,1.50124642668861e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PRDX2,Peroxiredoxin-2,47904,0.0308846664213117,0.00493524894703284,0.0212115784851273,0.0405577543574961,3.96756208334424e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,ATXN3,Ataxin-3,48249,0.0297427817514634,0.00482727018876767,0.0202813321814788,0.0392042313214481,7.32573947024368e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CD22,B-cell receptor CD22,52108,-0.0190541919788939,0.00313237408452507,-0.025193645184563,-0.0129147387732247,1.19510432479123e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CA2,Carbonic anhydrase 2,51733,0.0339636182235963,0.00559295590178746,0.0230014246560929,0.0449258117910998,1.27541093528037e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CNTNAP2,Contactin-associated protein-like 2,51777,-0.0181750470574926,0.00307945447575881,-0.0242107778299799,-0.0121393162850053,3.63279118491895e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PSME2,Proteasome activator complex subunit 2,51501,0.0169162218503415,0.00288615273530729,0.0112593624891393,0.0225730812115438,4.64954729653949e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,AMPD3,AMP deaminase 3,48249,0.032728040067856,0.00565129115368504,0.0216515094066333,0.0438045707290787,7.07433817897108e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PSMG4,Proteasome assembly chaperone 4,47625,0.0258331907918002,0.00448024487448206,0.0170519108378154,0.0346144707457851,8.21953811517228e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CAT,Catalase,47947,0.0246117373733557,0.00427320710359324,0.016236251450313,0.0329872232963985,8.53918328523562e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,YOD1,Ubiquitin thioesterase OTU1,47544,0.0280759263098367,0.00493336559980692,0.0184065297342152,0.0377453228854583,1.27805405384483e-08
