Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,ST8SIA1,"Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase",31816,0.14211600026484,0.0377361155676767,0.0681532137521936,0.216078786777486,0.000167144524705037
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,HGFAC,Hepatocyte growth factor activator,31965,-0.0784390210062791,0.0219804003925315,-0.121520605775641,-0.0353574362369175,0.000361146919423401
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,33074,-0.162569516884331,0.0464280195926898,-0.253568435286003,-0.0715705984826588,0.000464920445372132
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CD27,CD27 antigen,33126,-0.105519474023237,0.0306807713854913,-0.1656537859388,-0.0453851621076736,0.000586028054731011
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,NGF,Beta-nerve growth factor,33042,-0.0309482593848552,0.00921409411491263,-0.049007883850084,-0.0128886349196265,0.000786234531785014
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase,31752,-0.0805055463795415,0.0262180411453538,-0.131892907024435,-0.0291181857346481,0.00214402725764272
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,SLAMF6,SLAM family member 6,32951,-0.0885667375294729,0.0290554666294276,-0.145515452123151,-0.0316180229357948,0.00230927810342002
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CD80,T-lymphocyte activation antigen CD80,32042,-0.0778099705283244,0.0258126787798236,-0.128402820936779,-0.0272171201198702,0.00258331264144359
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PROCR,Endothelial protein C receptor,31791,0.0825998822872471,0.0277886519795872,0.0281341244072562,0.137065640167238,0.00296409786508399
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,GPC5,Glypican-5,33042,-0.126530692448122,0.043139039175654,-0.211083209232404,-0.0419781756638403,0.00336493123930809
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,ELN,Elastin,32042,-0.0776786887754602,0.0265919027675686,-0.129798818199895,-0.0255585593510258,0.00349779904570223
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PRL,Prolactin,33191,0.168408980490493,0.0579766701704717,0.0547747069563682,0.282043254024617,0.00368442677040529
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,H2AP,Huntingtin-interacting protein M,31793,-0.106444694092651,0.0370870499786689,-0.179135312050842,-0.0337540761344597,0.00411474198285621
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,BLMH,Bleomycin hydrolase,33208,-0.0697136173237824,0.0243038410549789,-0.117349145791541,-0.0220780888560239,0.00413513961069841
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,FAM3D,Protein FAM3D,31998,-0.179255698070328,0.0628785350898485,-0.302497626846431,-0.0560137692942246,0.0043724259206401
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,GBP4,Guanylate-binding protein 4,32911,-0.106762132029819,0.0377198188878975,-0.180692977050098,-0.0328312870095398,0.00465996154118538
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CPOX,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",31816,0.0598330226771338,0.0212798881162799,0.0181244419692251,0.101541603385042,0.00494081506233051
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,33042,-0.0848722855065001,0.0309766618731137,-0.145586542777803,-0.0241580282351972,0.00615888344667985
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,GGT5,Glutathione hydrolase 5 proenzyme,33042,-0.0483521376263168,0.0176554061167793,-0.0829567336152043,-0.0137475416374293,0.0061817489583593
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,GUCY2C,Heat-stable enterotoxin receptor,31908,-0.178328020010012,0.0658596690201793,-0.307412971289563,-0.0492430687304605,0.0067906357350073
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,33191,-0.0949353315557998,0.0352876490849522,-0.164099123762306,-0.0257715393492935,0.00715176230356593
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,FRMD7,FERM domain-containing protein 7,31826,-0.0647740858800621,0.0243348855699761,-0.112470461597215,-0.0170777101629089,0.0077897460636352
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,APOBR,Apolipoprotein B receptor,31854,-0.0862274558990458,0.0324260844650339,-0.149782581450512,-0.0226723303475794,0.00784949842358879
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CDH6,Cadherin-6,33117,-0.0769884484522965,0.0289998398911174,-0.133828134638887,-0.0201487622657063,0.00795031559532255
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PPIE,Peptidyl-prolyl cis-trans isomerase E,31908,-0.126085135597256,0.0477272933957955,-0.219630630653015,-0.0325396405414964,0.00826431251841621
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,TNFSF14,Tumor necrosis factor ligand superfamily member 14,33042,-0.114655200881551,0.0439250038458049,-0.200748208419328,-0.0285621933437733,0.00906333755902727
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,C7,Complement component C7,31896,-0.0634951310351709,0.0247594370819959,-0.112023627715883,-0.014966634354459,0.0103524304235219
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CR2,Complement receptor type 2,33138,-0.0912748596826023,0.0356308618961709,-0.161111348999097,-0.0214383703661074,0.010433456943086
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PPCDC,Phosphopantothenoylcysteine decarboxylase,33191,-0.0944282277120256,0.0369137486627407,-0.166779175090997,-0.0220772803330538,0.0105419797476867
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PON2,Serum paraoxonase/arylesterase 2,32973,-0.0668566888810901,0.0262635837314857,-0.118333312994802,-0.0153800647673781,0.0109263420947434
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,NPTXR,Neuronal pentraxin receptor,33117,0.0666540375428299,0.0262496428662457,0.0152047375249883,0.118103337560672,0.0111268189788139
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",32981,-0.234460049639659,0.0926590575832739,-0.416071802502876,-0.0528482967764422,0.011412646922639
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CDH22,Cadherin-22,31908,-0.0581492310040077,0.0230508385962892,-0.103328874652735,-0.0129695873552809,0.0116680139980329
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CD302,CD302 antigen,33062,-0.0582285118663469,0.0232563904712127,-0.103811037189924,-0.01264598654277,0.012306355745612
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,WFDC2,WAP four-disulfide core domain protein 2,32655,-0.071973966449573,0.0291158647831843,-0.129041061424614,-0.0149068714745319,0.0134566743761987
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,SUMF2,Inactive C-alpha-formylglycine-generating enzyme 2,33191,-0.100409363094185,0.040865950619272,-0.180506626307958,-0.0203120998804123,0.0140279180768164
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,DNAJB1,DnaJ homolog subfamily B member 1,33062,-0.168809789881257,0.0688533502778983,-0.303762356425937,-0.033857223336576,0.0142368722465447
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,33042,-0.0756972637458376,0.0309717095494387,-0.136401814462738,-0.0149927130289377,0.0145422720211872
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,NGFR,Tumor necrosis factor receptor superfamily member 16,32042,-0.0545352242092423,0.0223227723220178,-0.0982878579603972,-0.0107825904580873,0.0145871232488394
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,COPE,Coatomer subunit epsilon,32911,-0.0853596277763071,0.034940962398207,-0.153843914076793,-0.0168753414758213,0.0145873697762585
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PSMD1,26S proteasome non-ATPase regulatory subunit 1,32020,-0.09250071014266,0.037867186485478,-0.166720395654197,-0.018281024631123,0.0145978572904207
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,OFD1,Oral-facial-digital syndrome 1 protein,31908,-0.1244019728968,0.0510000176204417,-0.224362007432866,-0.0244419383607341,0.0147407976272558
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CD46,Membrane cofactor protein,33052,-0.051439022898057,0.0211960544381095,-0.0929832895967516,-0.0098947561993624,0.0152521923529848
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,RNASE1,Ribonuclease pancreatic,32048,-0.0456247199397304,0.0188725786876466,-0.0826149741675178,-0.00863446571194296,0.0156503298121783
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,EFCAB14,EF-hand calcium-binding domain-containing protein 14,31998,-0.0507920710539484,0.0211239594360235,-0.0921950315485545,-0.00938911055934222,0.0162195759974841
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CD3D,T-cell surface glycoprotein CD3 delta chain,31804,0.0651377179487908,0.0271450222822255,0.0119334742756288,0.118341961621953,0.0164368610852628
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CCL25,C-C motif chemokine 25,33208,-0.0896440663905737,0.0373790286451434,-0.162906962535055,-0.0163811702460927,0.0164946432851828
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,IGFBP2,Insulin-like growth factor-binding protein 2,33190,-0.11552121125238,0.0484601537420375,-0.210503112586773,-0.020539309917986,0.0171543126289721
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,GRN,Progranulin,33078,-0.0452481742386891,0.0190950269456434,-0.0826744270521502,-0.00782192142522802,0.0178277106793175
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,LACTB2,Endoribonuclease LACTB2,33117,-0.122142701812887,0.0515612403271525,-0.223202732854105,-0.0210826707716676,0.0178635528809934
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PDCD1,Programmed cell death protein 1,33180,-0.0789826674528016,0.0333567956322953,-0.1443619868921,-0.0136033480135029,0.0179152319081521
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CR1,Complement receptor type 1,32022,-0.0631020317075674,0.0268428108986454,-0.115713941068912,-0.0104901223462223,0.0187587023898914
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,WARS,"Tryptophan--tRNA ligase, cytoplasmic",33121,-0.0691668873476731,0.0295059213866413,-0.12699849326549,-0.0113352814298561,0.0190919471133108
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PTTG1,Securin,31908,-0.0754465840533067,0.0322424851886339,-0.138641855023029,-0.0122513130835843,0.0193113113135113
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PLXDC2,Plexin domain-containing protein 2,32006,-0.0496420261806,0.0212271329634272,-0.0912472067889174,-0.00803684557228265,0.0193814689497208
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,GH2,Growth hormone variant,32951,0.308180267341081,0.131851229495252,0.0497518575303861,0.566608677151775,0.0194449527819672
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,MEP1A,Meprin A subunit alpha,31998,-0.122926113753237,0.0526937533821054,-0.226205870382163,-0.0196463571243098,0.0196826734781033
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,C2,Complement C2,33127,-0.0429607664326906,0.0184563651505704,-0.0791352421278085,-0.00678629073757267,0.0199512511060095
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PLPBP,Pyridoxal phosphate homeostasis protein,33117,-0.123853313935129,0.0532270240876246,-0.228178281146873,-0.0195283467233847,0.0199941664442313
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,METAP2,Methionine aminopeptidase 2,33176,-0.104104157251984,0.0447845508203454,-0.191881876859861,-0.0163264376441073,0.0201185973690939
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,FCRL2,Fc receptor-like protein 2,33162,-0.0873282924729963,0.037591401059163,-0.161007438548956,-0.0136491463970368,0.0201971098235003
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,32981,-0.0731370666097717,0.0317363854896726,-0.13534038216953,-0.0109337510500134,0.0212174973091583
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,F2R,Proteinase-activated receptor 1,33150,-0.101280219876397,0.0440809300808696,-0.187678842834901,-0.0148815969178927,0.0216083529440564
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,ERMAP,Erythroid membrane-associated protein,31816,-0.080060483314076,0.0348850860484349,-0.148435251969008,-0.0116857146591436,0.0217624096537649
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,DARS1,"Aspartate--tRNA ligase, cytoplasmic",33030,-0.129778441602595,0.0565524011262707,-0.240621147810085,-0.0189357353951043,0.0217666006396478
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,MDK,Midkine,33104,-0.0895553191640603,0.0392667602133092,-0.166518169182146,-0.0125924691459743,0.0225909840532516
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,33138,-0.0664117246622567,0.0291259172026524,-0.123498522379455,-0.00932492694505805,0.0226223790524751
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,APLP1,Amyloid-like protein 1,33117,0.0906984179903298,0.0397830042685468,0.012723729623978,0.168673106356682,0.0226420666136044
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,PFDN2,Prefoldin subunit 2,32911,-0.096892374892955,0.0425132349739752,-0.180218315441946,-0.0135664343439637,0.0226852771244851
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CRADD,Death domain-containing protein CRADD,33030,-0.13447645072268,0.0590336839875464,-0.250182471338271,-0.0187704301070893,0.0227533672814691
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,LZTFL1,Leucine zipper transcription factor-like protein 1,31907,-0.12616509532987,0.0554419168815086,-0.234831252417627,-0.0174989382421132,0.0228966226953333
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,RNF168,E3 ubiquitin-protein ligase RNF168,31816,0.0746753971239613,0.0328654496086647,0.0102591158909784,0.139091678356944,0.0231058545594917
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,IGFBP7,Insulin-like growth factor-binding protein 7,33208,-0.0498538111649925,0.0220712792896848,-0.0931135185727748,-0.0065941037572102,0.0239225647005757
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,MPHOSPH8,M-phase phosphoprotein 8,32973,-0.131140984639141,0.0581003544227928,-0.245017679307815,-0.0172642899704672,0.0240241664968174
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,IMPA1,Inositol monophosphatase 1,33042,-0.106335272918221,0.0471409270056137,-0.198731489849224,-0.0139390559872186,0.024115163615397
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,CCN1,CCN family member 1,33044,-0.138105633554963,0.0612433133708916,-0.258142527761911,-0.0180687393480159,0.024156381768324
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,SLC16A1,Monocarboxylate transporter 1,32911,-0.102134736896298,0.0452961160150677,-0.19091512428583,-0.0133543495067649,0.0241698868945644
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,MANEAL,"Glycoprotein endo-alpha-1,2-mannosidase-like protein",31793,-0.0884321700252879,0.0392247525713325,-0.1653126850651,-0.0115516549854762,0.0241941384778291
Mental health,X29051#6.Manifestations of mania or irritability_Thoughts were racing,HEXIM1,Protein HEXIM1,33109,-0.141744469943028,0.0631348259818506,-0.265488728867455,-0.018000211018601,0.0247863729193072
