Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),ADAMTSL2,ADAMTS-like protein 2,47351,0.0828393286642169,0.00238634208506442,0.0781620981774906,0.0875165591509432,2.23981521913294e-257
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),MFGE8,Lactadherin,50699,0.108823803152459,0.00325792315657006,0.102438273765581,0.115209332539336,1.29837749943646e-239
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),IGSF3,Immunoglobulin superfamily member 3,50583,0.0857845842866947,0.00264170457883721,0.0806068433121738,0.0909623252612157,8.2157381145574e-227
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),NFASC,Neurofascin,50962,0.0679421001071624,0.00210937854143743,0.063807718165945,0.0720764820483797,2.61790302812706e-223
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),SHBG,Sex hormone-binding globulin,47378,-0.131256865769522,0.00415931539452998,-0.1394091239428,-0.123104607596243,5.33786202161854e-214
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),SERPIND1,Heparin cofactor 2,47350,0.0627462782291374,0.00210902915994332,0.0586125810756485,0.0668799753826264,7.12629537675065e-191
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),PLXNB2,Plexin-B2,50878,0.0536265604046472,0.00181783919768943,0.0500635955771759,0.0571895252321184,3.22923471855778e-188
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),CFI,Complement factor I,47402,0.0431690974993511,0.00155867070400159,0.040114102919508,0.0462240920791943,4.18082584854325e-166
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),LGALS4,Galectin-4,50691,0.113470867148174,0.00412874266126228,0.1053785315321,0.121563202764248,5.86630363264336e-164
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),ITGA5,Integrin alpha-5,50699,0.0529126057817336,0.0019377773366822,0.0491145622018365,0.0567106493616307,6.62965838130344e-162
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),PAMR1,Inactive serine protease PAMR1,50699,0.0585425300689081,0.00217278622609796,0.0542838690657561,0.0628011910720601,9.51910640882418e-158
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),PTPRB,Receptor-type tyrosine-protein phosphatase beta,47352,0.0593910594196514,0.00223862136694662,0.0550033615404361,0.0637787572988668,8.8427263559098e-153
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),CTSO,Cathepsin O,50962,0.0621381026612026,0.00234550129125025,0.0575409201303521,0.0667352851920531,1.15214567499061e-152
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",51003,0.0588615099489428,0.00223496648708823,0.0544809756342499,0.0632420442636357,6.34940452704878e-151
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),IL18R1,Interleukin-18 receptor 1,50962,0.0674867273049711,0.0025648146324934,0.0624596906252841,0.0725137639846582,1.18808609346683e-150
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),CPM,Carboxypeptidase M,50799,0.0695963116663282,0.00266698451739073,0.0643690220122423,0.074823601320414,3.14059185279866e-148
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,50777,0.0850844237590106,0.00328780077044902,0.0786403342489305,0.0915285132690907,7.69815746845803e-146
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),FURIN,Furin,50786,0.0678044104160611,0.00263578850713678,0.062638264942073,0.0729705558900492,3.755575714426e-144
