Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X4836.Loud music exposure frequency,PRSS27,Serine protease 27,33568,0.265604428394039,0.0824253598648624,0.104050723058909,0.427158133729169,0.00127584945263337
Working and living environment,X4836.Loud music exposure frequency,TEF,Thyrotroph embryonic factor,32270,-0.316031335814486,0.101411934056327,-0.514798726564887,-0.117263945064085,0.00183791510302854
Working and living environment,X4836.Loud music exposure frequency,KHDC3L,KH domain-containing protein 3,32225,-0.219382274806805,0.0706883385412052,-0.357931418347567,-0.0808331312660427,0.0019192366200514
Working and living environment,X4836.Loud music exposure frequency,KLK4,Kallikrein-4,33690,0.162316813176997,0.0530523866326335,0.0583341353770356,0.266299490976959,0.00222299908240901
Working and living environment,X4836.Loud music exposure frequency,SOX2,Transcription factor SOX-2,32490,0.50081491944704,0.164564243258758,0.178269002659874,0.823360836234205,0.0023477142608058
Working and living environment,X4836.Loud music exposure frequency,CNTN5,Contactin-5,33614,-0.287778639769037,0.094875403342284,-0.473734430319914,-0.10182284921816,0.00242631094442338
Working and living environment,X4836.Loud music exposure frequency,VCPKMT,Protein-lysine methyltransferase METTL21D,32225,-0.156771231210163,0.0536395422690902,-0.261904734057579,-0.051637728362746,0.00348033286675998
Working and living environment,X4836.Loud music exposure frequency,CCL27,C-C motif chemokine 27,33610,0.166365095748471,0.0578031673732336,0.0530708876969336,0.279659303800009,0.00400964539627275
Working and living environment,X4836.Loud music exposure frequency,ITGA11,Integrin alpha-11,33598,-0.28080489422494,0.0988073462891792,-0.474467292951732,-0.0871424954981491,0.00449386820414387
Working and living environment,X4836.Loud music exposure frequency,RUVBL1,RuvB-like 1,33408,0.0888480575187917,0.0314321079486436,0.0272411259394502,0.150454989098133,0.00471396807193761
Working and living environment,X4836.Loud music exposure frequency,KLK13,Kallikrein-13,33392,0.218106024666091,0.0789158322415109,0.06343099347273,0.372781055859453,0.00572529708823073
Working and living environment,X4836.Loud music exposure frequency,PTP4A3,Protein tyrosine phosphatase type IVA 3,32298,0.191624189475741,0.0702723059509235,0.0538904698119305,0.329357909139551,0.00640782932020605
Working and living environment,X4836.Loud music exposure frequency,TSPAN7,Tetraspanin-7,32272,-0.129661144003339,0.0489913550508527,-0.22568419990301,-0.033638088103668,0.00814653233071067
Working and living environment,X4836.Loud music exposure frequency,LAMTOR5,Ragulator complex protein LAMTOR5,32477,0.234750608218939,0.0889183192635108,0.0604707024624582,0.409030513975421,0.00830492768320474
Working and living environment,X4836.Loud music exposure frequency,CD300LF,CMRF35-like molecule 1,33690,0.148122557874105,0.0562281301857626,0.0379154227100106,0.2583296930382,0.00844480860866363
Working and living environment,X4836.Loud music exposure frequency,IL19,Interleukin-19,33380,0.129808145777815,0.0495521541079451,0.0326859237262427,0.226930367829388,0.00881750086655818
Working and living environment,X4836.Loud music exposure frequency,MLN,Promotilin,33598,-0.102021662733244,0.0393172371418034,-0.179083447531178,-0.0249598779353093,0.00947880017567576
Working and living environment,X4836.Loud music exposure frequency,ASPN,Asporin,32522,-0.404103649716671,0.156154168193777,-0.710165819376474,-0.0980414800568671,0.00967499756481667
Working and living environment,X4836.Loud music exposure frequency,DEFB104A_DEFB104B,Beta-defensin 104,32272,-0.207535268601642,0.0803478099730384,-0.365016976148798,-0.0500535610544872,0.00981363411591741
Working and living environment,X4836.Loud music exposure frequency,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,33626,0.23089823639332,0.089442352894015,0.055591224721051,0.40620524806559,0.0098516796309196
Working and living environment,X4836.Loud music exposure frequency,LGALS7_LGALS7B,Galectin-7,33591,0.217867034549147,0.0847712120272612,0.0517154589757152,0.384018610122579,0.0101838156685632
Working and living environment,X4836.Loud music exposure frequency,IL6,Interleukin-6,33562,0.111606632670696,0.0440162333189284,0.0253348153655962,0.197878449975796,0.0112427412371865
Working and living environment,X4836.Loud music exposure frequency,TNFRSF10C,Tumor necrosis factor receptor superfamily member 10C,33610,0.179235519547905,0.0709181502537142,0.0402359450506247,0.318235094045185,0.0115091337670688
Working and living environment,X4836.Loud music exposure frequency,CFB,Complement factor B,32415,0.296732464013509,0.119221598614467,0.0630581307291548,0.530406797297864,0.0128336201460957
Working and living environment,X4836.Loud music exposure frequency,CNGB3,Cyclic nucleotide-gated cation channel beta-3,32272,-0.208548093818039,0.0842317561898607,-0.373642335950166,-0.0434538516859121,0.0133116784909297
Working and living environment,X4836.Loud music exposure frequency,FABP1,"Fatty acid-binding protein, liver",33605,0.087359159557351,0.0355689709930377,0.0176439764109971,0.157074342703705,0.0140658228606855
Working and living environment,X4836.Loud music exposure frequency,APCS,Serum amyloid P-component,32494,0.268726936171023,0.110157943329331,0.0528173672455343,0.484636505096512,0.0147303169325717
Working and living environment,X4836.Loud music exposure frequency,COL4A4,Collagen alpha-4(IV) chain,32377,-0.182599317030164,0.0750035138016499,-0.329606204081397,-0.0355924299789298,0.0149325173277438
Working and living environment,X4836.Loud music exposure frequency,FBN2,Fibrillin-2,32306,-0.159699135940043,0.0658808088388904,-0.288825521264268,-0.030572750615818,0.0153704385691701
