Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,APOM,Apolipoprotein M,40372,0.112583211579543,0.00227631573119799,0.108121632746395,0.117044790412691,0
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,FGFBP1,Fibroblast growth factor-binding protein 1,40411,0.177572573477794,0.00253013091927548,0.172613516876014,0.182531630079574,0
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,LDLR,Low-density lipoprotein receptor,40356,0.225872020696337,0.00443674474596783,0.21717600099424,0.234568040398434,0
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,PLA2G7,Platelet-activating factor acetylhydrolase,40332,0.214205641321902,0.0023091202150387,0.209679765700426,0.218731516943378,0
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,PROC,Vitamin K-dependent protein C,40372,0.0889449575103508,0.00219573864479753,0.0846413097665476,0.0932486052541539,0
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,TFPI,Tissue factor pathway inhibitor,40309,0.138472173874346,0.00262421411111994,0.133328714216551,0.143615633532141,0
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,PLA2G10,Group 10 secretory phospholipase A2,40228,-0.192049718690038,0.00525742686196732,-0.202354275339494,-0.181745162040582,1.59640094837688e-280
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,APOC1,Apolipoprotein C-I,37981,0.116101575327703,0.00316776925929975,0.109892747579475,0.12231040307593,1.80028447471165e-280
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,LCAT,Phosphatidylcholine-sterol acyltransferase,37987,0.0709969777161063,0.00194271031479664,0.0671892654991049,0.0748046899331077,5.99355681366178e-279
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,ERBB3,Receptor tyrosine-protein kinase erbB-3,40311,0.0519030319364145,0.00168226552057725,0.0486057915160831,0.0552002723567459,4.85252821441719e-203
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,NPY,Pro-neuropeptide Y,40489,0.175521495654167,0.00592970943866844,0.163899265154377,0.187143726153958,1.5739061328685e-187
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,F7,Coagulation factor VII,40376,0.0786761164596706,0.00266305748897115,0.0734565237812871,0.083895709138054,8.39442388679295e-187
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,CCN1,CCN family member 1,40280,0.203046617528813,0.00694459465448502,0.189435212006022,0.216658023051603,4.51556508973801e-183
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,FGFBP3,Fibroblast growth factor-binding protein 3,37942,0.0955689533103188,0.00326762335334537,0.0891644115377619,0.101973495082876,2.25014651849852e-182
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,40403,0.103817218015938,0.00375665018085267,0.0964541836614668,0.111180252370409,2.99931524952147e-164
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,TNFSF10,Tumor necrosis factor ligand superfamily member 10,40516,0.0631774021713972,0.00231530863952395,0.0586393972379303,0.0677154071048642,2.68487216922651e-160
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,APCS,Serum amyloid P-component,37882,0.0826878992644058,0.00321120543724322,0.0763939366074091,0.0889818619214025,9.17083274292031e-143
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,KLKB1,Plasma kallikrein,37721,0.0580101981094375,0.0022547789698454,0.0535908313285405,0.0624295648903344,1.73370643762998e-142
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,PAMR1,Inactive serine protease PAMR1,40332,0.0635493001812686,0.00249947619240018,0.0586503268441642,0.0684482735183729,8.22897101334749e-140
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,CFP,Properdin,38013,0.049466346543743,0.00195715595896574,0.0456303208641701,0.0533023722233159,9.15617793876604e-138
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,EGFR,Epidermal growth factor receptor,40536,0.0367309342391837,0.00146856705866029,0.0338525428042095,0.0396093256741578,1.7602731246205e-135
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,TTR,Transthyretin,37871,0.0560850868891984,0.00228887984347465,0.0515988823959881,0.0605712913824087,9.47180661611519e-130
NMR metabolomics,X23401.Total Cholesterol Minus HDL-C,P4HB,Protein disulfide-isomerase,40266,0.0844870846892437,0.00346490897631092,0.0776958630956743,0.0912783062828131,6.06096147301787e-129
