Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,AGRP,Agouti-related protein,40516,-0.199844234747407,0.00498895174457805,-0.20962258016678,-0.190065889328034,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,ASGR1,Asialoglycoprotein receptor 1,40228,-0.110502747171165,0.00273460159943246,-0.115862566306053,-0.105142928036277,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,FGFBP1,Fibroblast growth factor-binding protein 1,40411,0.117314231661895,0.00295831938187525,0.11151592567342,0.123112537650371,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,GCG,Pro-glucagon,39980,-0.49606121338358,0.0115457812824474,-0.518690944697177,-0.473431482069983,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,IGSF9,Protein turtle homolog A,37990,-0.31758391195714,0.00732942048559173,-0.3319495761089,-0.30321824780538,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,LDLR,Low-density lipoprotein receptor,40356,-0.253350618456754,0.00472552205432591,-0.262612641683233,-0.244088595230275,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,MFGE8,Lactadherin,40332,-0.191823553777794,0.00384336995723256,-0.199356558893969,-0.184290548661618,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,NPY,Pro-neuropeptide Y,40489,-0.257033998210063,0.00620081457002429,-0.269187594767311,-0.244880401652815,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,PON3,Serum paraoxonase/lactonase 3,40422,0.108544581432419,0.00254521675937158,0.103555956584051,0.113533206280788,0
NMR metabolomics,X23596.Cholesteryl Esters to Total Lipids in Medium VLDL percentage,PRAP1,Proline-rich acidic protein 1,37998,-0.180878334225389,0.00385564225353883,-0.188435393042325,-0.173321275408452,0
