Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CR1,Complement receptor type 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,38091,368,2.19 [1.72-2.79],1.657690422099319e-10
CR1,Complement receptor type 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,29198,1322,1.79 [1.54-2.08],7.472897296263436e-14
CR1,Complement receptor type 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,39726,1346,1.54 [1.34-1.78],2.0059686021097963e-09
CR1,Complement receptor type 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,41320,935,1.68 [1.42-2.00],3.6587351819030222e-09
CR1,Complement receptor type 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,41294,909,1.67 [1.40-1.99],1.3132220494235668e-08
CR1,Complement receptor type 1,Chapter XI Diseases of the digestive system,Diseases of liver,43198,210,4.23 [3.08-5.80],4.2823575179454906e-19
CR1,Complement receptor type 1,Chapter XI Diseases of the digestive system,Other diseases of liver,43103,115,3.11 [2.08-4.65],2.8752402074916667e-08
CR1,Complement receptor type 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,31176,266,2.21 [1.68-2.90],1.2613210024140177e-08
CR1,Complement receptor type 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",43878,255,2.19 [1.66-2.87],1.9298813364032572e-08
CR1,Complement receptor type 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,43895,231,2.38 [1.79-3.17],3.355820997175297e-09
CR1,Complement receptor type 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,40302,380,2.01 [1.59-2.54],6.680059298786312e-09
CR1,Complement receptor type 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,40535,79,2.82 [1.93-4.10],6.503669228127567e-08
CR1,Complement receptor type 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,40541,85,2.88 [1.98-4.17],2.7184418909121043e-08
