Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ACTA2,"Actin, aortic smooth muscle",21105,105,1.57 [1.17-2.12],0.0029991390276121
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ACVRL1,Serine/threonine-protein kinase receptor R3,21296,103,2.33 [1.24-4.39],0.0086132108982336
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ADA2,Adenosine deaminase 2,21419,103,1.86 [1.28-2.70],0.0011131557687595
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ADAMTSL4,ADAMTS-like protein 4,18292,81,3.23 [1.35-7.73],0.0084875519884631
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ADAMTSL5,ADAMTS-like protein 5,18762,85,1.87 [1.18-2.98],0.0078058694245373
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ADGRE5,Adhesion G protein-coupled receptor E5,21686,107,2.14 [1.39-3.31],0.0005487588996729
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ADM,Pro-adrenomedullin,21685,107,2.64 [1.34-5.22],0.0052420401551972
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ALCAM,CD166 antigen,21773,107,4.29 [1.86-9.92],0.0006491128314136
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,APOA2,Apolipoprotein A-II,18769,83,1.76 [1.17-2.66],0.0069497346822299
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,APOM,Apolipoprotein M,21592,107,0.45 [0.25-0.82],0.0090337827073846
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ASPSCR1,Tether containing UBX domain for GLUT4,18726,82,0.62 [0.45-0.87],0.0047905981615335
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,AXL,Tyrosine-protein kinase receptor UFO,21637,107,2.77 [1.57-4.91],0.0004680292174778
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,B2M,Beta-2-microglobulin,18792,83,1.65 [1.16-2.37],0.0059199521515765
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,BCAM,Basal cell adhesion molecule,21537,107,2.64 [1.48-4.70],0.0009504850473708
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,BTN2A1,Butyrophilin subfamily 2 member A1,21603,107,2.16 [1.21-3.88],0.0096552480311861
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,C9,Complement component C9,18769,83,1.73 [1.16-2.58],0.0070844251383783
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CCL16,C-C motif chemokine 16,21773,107,1.68 [1.16-2.44],0.0057783258577465
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CCL21,C-C motif chemokine 21,21603,107,1.59 [1.18-2.14],0.0022494792396379
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CCN3,CCN family member 3,21734,106,2.71 [1.76-4.16],5.151753963796236e-06
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CD200,OX-2 membrane glycoprotein,21465,107,2.06 [1.22-3.46],0.0064607032938241
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CD27,CD27 antigen,21599,106,1.73 [1.18-2.51],0.0044658972772702
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CD300E,CMRF35-like molecule 2,21612,107,1.96 [1.34-2.87],0.0005279207512471
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CD300LF,CMRF35-like molecule 1,21685,107,1.66 [1.20-2.31],0.0025234892895877
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,CD59,CD59 glycoprotein,20762,103,3.31 [1.99-5.51],4.261963777651732e-06
