Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,APOD,Apolipoprotein D,18258,48,1.79 [1.28-2.51],0.0006171271396503
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,BTNL10,Butyrophilin-like protein 10,18360,50,1.59 [1.14-2.21],0.0062647149391065
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,C7,Complement component C7,18600,50,3.38 [1.46-7.82],0.004326555693217
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CBX2,Chromobox protein homolog 2,18411,50,1.69 [1.16-2.47],0.0062987279580638
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CCL7,C-C motif chemokine 7,21789,58,1.56 [1.18-2.06],0.0017087288512009
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CDA,Cytidine deaminase,19007,51,1.96 [1.28-3.00],0.0019161625258866
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CDH15,Cadherin-15,21989,64,1.51 [1.11-2.05],0.0089417739707654
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,21106,61,1.65 [1.24-2.20],0.0005732866479054
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,19062,50,1.74 [1.20-2.51],0.0032410096701454
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CLU,Clusterin,19076,51,1.81 [1.21-2.71],0.0036355054872287
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,COL9A1,Collagen alpha-1(IX) chain,21789,58,1.80 [1.20-2.71],0.0047333660660809
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,CRHR1,Corticotropin-releasing factor receptor 1,21442,58,1.52 [1.21-1.92],0.0002885912276451
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,FZD8,Frizzled-8,18425,49,1.69 [1.20-2.36],0.0023740190424808
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,GFAP,Glial fibrillary acidic protein,21324,62,1.81 [1.23-2.66],0.0024408173792911
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,GIMAP8,GTPase IMAP family member 8,18360,50,1.55 [1.12-2.14],0.00774269780848
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,GNLY,Granulysin,21870,63,0.56 [0.37-0.85],0.0061328662387407
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,18951,50,1.88 [1.23-2.87],0.0035137117578939
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,19062,50,3.22 [1.38-7.47],0.0066116881654032
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,IL36G,Interleukin-36 gamma,18418,51,1.45 [1.11-1.88],0.0060623476549704
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,KIF20B,Kinesin-like protein KIF20B,18425,49,1.41 [1.13-1.77],0.0024865167678997
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,KIRREL1,Kin of IRRE-like protein 1,18425,49,1.48 [1.12-1.96],0.0054857110194266
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,LBP,Lipopolysaccharide-binding protein,21966,63,0.59 [0.41-0.84],0.003255343853922
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,LMNB1,Lamin-B1,18918,50,1.56 [1.17-2.08],0.002633645348562
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,LPCAT2,Lysophosphatidylcholine acyltransferase 2,21744,63,1.56 [1.20-2.04],0.0010301010732845
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,MAPK13,Mitogen-activated protein kinase 13,18360,50,1.70 [1.16-2.49],0.0061198066940398
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,MELTF,Melanotransferrin,19048,51,2.85 [1.70-4.78],7.196554999941654e-05
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,MORC3,MORC family CW-type zinc finger protein 3,19014,50,2.26 [1.34-3.79],0.0020931730445621
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,NAMPT,Nicotinamide phosphoribosyltransferase,21361,62,1.45 [1.12-1.88],0.0050910715370403
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,18951,50,2.88 [1.43-5.82],0.0030962839494043
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,NPTX2,Neuronal pentraxin-2,19062,50,3.18 [1.50-6.76],0.0026385329739312
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,NTF4,Neurotrophin-4,21361,62,1.59 [1.18-2.16],0.0025290392029658
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,OGT,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,18691,49,1.48 [1.11-1.99],0.0081802899185965
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,PPM1A,Protein phosphatase 1A,21361,62,1.88 [1.23-2.86],0.0034325943781804
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,PXN,Paxillin,21346,63,1.61 [1.19-2.18],0.0018742864679259
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,RAP1A,Ras-related protein Rap-1A,18501,51,1.47 [1.21-1.78],0.0001263255324525
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,RNF43,E3 ubiquitin-protein ligase RNF43,18691,49,1.49 [1.11-1.99],0.0078036333692168
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,S100P,Protein S100-P,21442,58,1.57 [1.17-2.10],0.0025671441369129
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,SAA4,Serum amyloid A-4 protein,19076,51,1.76 [1.23-2.51],0.00194766717751
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,SERPINA1,Alpha-1-antitrypsin,18695,50,13.24 [3.36-52.24],0.0002257307469076
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,SERPINI2,Serpin I2,18951,50,1.79 [1.17-2.74],0.0074555594406461
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,SNAP25,Synaptosomal-associated protein 25,18425,49,2.01 [1.22-3.31],0.0061301141885374
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,SOD3,Extracellular superoxide dismutase,19060,51,1.55 [1.21-2.00],0.0006093898311831
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,STX3,Syntaxin-3,19014,50,2.06 [1.43-2.95],8.786965774214728e-05
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,TNF,Tumor necrosis factor,21416,58,1.63 [1.14-2.33],0.0070734775876464
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,UXS1,UDP-glucuronic acid decarboxylase 1,21361,62,1.57 [1.16-2.14],0.0035925717049461
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,VSTM1,V-set and transmembrane domain-containing protein 1,21346,63,1.59 [1.14-2.22],0.0066482079113837
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ZCCHC8,Zinc finger CCHC domain-containing protein 8,18411,50,1.47 [1.11-1.94],0.0066072773219861
