Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ACAN,Aggrecan core protein,14136,304,1.95 [1.34-2.83],0.0004480991014374
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ACTN2,Alpha-actinin-2,12066,260,1.32 [1.10-1.60],0.0032304210139795
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,14442,308,0.50 [0.33-0.76],0.0011975173931573
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,14317,304,0.67 [0.53-0.84],0.0005925534384005
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ADGRG2,Adhesion G-protein coupled receptor G2,14262,305,2.04 [1.39-2.99],0.000253589653038
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),AGR2,Anterior gradient protein 2 homolog,13870,295,1.15 [1.04-1.27],0.0065060110562499
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ALPI,Intestinal-type alkaline phosphatase,12112,258,0.87 [0.79-0.97],0.0085360251375296
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ANGPTL1,Angiopoietin-related protein 1,14086,301,1.81 [1.27-2.58],0.0009833766654998
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ASGR2,Asialoglycoprotein receptor 2,12507,267,1.81 [1.18-2.77],0.0061769467091352
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,12066,260,1.30 [1.12-1.52],0.0007813378802288
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),B4GALT1,"Beta-1,4-galactosyltransferase 1",14325,304,1.99 [1.39-2.86],0.000188851763864
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BAG3,BAG family molecular chaperone regulator 3,14111,300,1.59 [1.23-2.06],0.0004130320979894
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BCL2L11,"Bcl-2-like protein 11, Isoform BimL ",14229,302,0.74 [0.60-0.91],0.0047250324674902
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BDNF,Brain-derived neurotrophic factor,12507,267,0.83 [0.73-0.95],0.0078551212060536
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BMP6,Bone morphogenetic protein 6,13971,294,0.73 [0.58-0.92],0.0076383235922826
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BRK1,Protein BRICK1,13974,295,1.50 [1.21-1.87],0.0002509327920732
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BTN3A2,Butyrophilin subfamily 3 member A2,14229,302,1.51 [1.16-1.95],0.0019534788887961
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CA12,Carbonic anhydrase 12,14193,302,1.85 [1.35-2.53],0.0001103542149253
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CALCB,Calcitonin gene-related peptide 2,12472,270,0.62 [0.44-0.89],0.0093362369476391
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CANT1,Soluble calcium-activated nucleotidase 1,14220,305,1.98 [1.20-3.27],0.0074465618059527
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CBLN4,Cerebellin-4,14379,302,0.45 [0.33-0.62],1.4820986314558483e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CCN3,CCN family member 3,14416,308,1.65 [1.23-2.22],0.0007738909183601
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CD1C,T-cell surface glycoprotein CD1c,14317,304,0.37 [0.25-0.55],7.504708143681115e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CD200,OX-2 membrane glycoprotein,14229,302,1.75 [1.21-2.52],0.0026680729740054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CD248,Endosialin,12507,267,1.80 [1.34-2.41],8.149786908591055e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CHGA,Chromogranin-A,12507,267,1.20 [1.07-1.35],0.0016335451874867
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CKAP4,Cytoskeleton-associated protein 4,14342,306,1.66 [1.19-2.31],0.0026656391382775
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CNTN1,Contactin-1,14442,308,0.54 [0.37-0.77],0.0007185912594112
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CNTN2,Contactin-2,14379,302,0.72 [0.57-0.91],0.0054318322783251
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CNTN5,Contactin-5,14284,305,0.63 [0.48-0.83],0.0011277020636128
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),COL6A3,Collagen alpha-3(VI) chain,14442,308,1.48 [1.10-1.98],0.0084908550161854
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),COL9A1,Collagen alpha-1(IX) chain,14229,302,1.75 [1.43-2.13],3.2931965749804496e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),COMP,Cartilage oligomeric matrix protein,14126,300,1.79 [1.31-2.45],0.000246830849808
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CRTAC1,Cartilage acidic protein 1,14442,308,2.62 [1.81-3.80],3.5543823059909417e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CSF2,Granulocyte-macrophage colony-stimulating factor,12066,260,1.66 [1.25-2.20],0.0004303024306272
