Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Endometriosis,ANKRD54,Ankyrin repeat domain-containing protein 54,9071,37,1.67 [1.26-2.23],0.0003790439066423
Chapter XIV Diseases of the genitourinary system,Endometriosis,ATF4,Cyclic AMP-dependent transcription factor ATF-4,7835,33,2.04 [1.23-3.40],0.0061464634546464
Chapter XIV Diseases of the genitourinary system,Endometriosis,ATP6AP2,Renin receptor,9071,37,2.08 [1.47-2.95],3.718661484278816e-05
Chapter XIV Diseases of the genitourinary system,Endometriosis,BEX3,Protein BEX3,7835,33,1.84 [1.43-2.37],2.1863599847360776e-06
Chapter XIV Diseases of the genitourinary system,Endometriosis,BTNL10,Butyrophilin-like protein 10,7835,33,1.66 [1.17-2.33],0.0040282427541459
Chapter XIV Diseases of the genitourinary system,Endometriosis,CENPJ,Centromere protein J,8008,34,1.58 [1.17-2.12],0.0028097122472716
Chapter XIV Diseases of the genitourinary system,Endometriosis,CINP,Cyclin-dependent kinase 2-interacting protein,8008,34,2.04 [1.49-2.79],7.314741957263863e-06
Chapter XIV Diseases of the genitourinary system,Endometriosis,COMMD9,COMM domain-containing protein 9,8096,33,1.86 [1.18-2.94],0.0074826856881338
Chapter XIV Diseases of the genitourinary system,Endometriosis,CORO6,Coronin-6,7860,34,2.11 [1.25-3.55],0.0052063875462775
Chapter XIV Diseases of the genitourinary system,Endometriosis,DCLRE1C,Protein artemis,7835,33,2.96 [1.50-5.82],0.0017208857087403
Chapter XIV Diseases of the genitourinary system,Endometriosis,EIF5A,Eukaryotic translation initiation factor 5A-1,9096,37,2.69 [1.53-4.74],0.0006202646941628
Chapter XIV Diseases of the genitourinary system,Endometriosis,EPGN,Epigen,8096,33,1.84 [1.30-2.59],0.0005146328066359
Chapter XIV Diseases of the genitourinary system,Endometriosis,EREG,Proepiregulin,9214,40,1.47 [1.10-1.97],0.0099695412374785
Chapter XIV Diseases of the genitourinary system,Endometriosis,FGFBP2,Fibroblast growth factor-binding protein 2,8147,35,2.13 [1.20-3.79],0.0099689292373204
Chapter XIV Diseases of the genitourinary system,Endometriosis,GH2,Growth hormone variant,9071,37,1.19 [1.04-1.35],0.0092705452607582
Chapter XIV Diseases of the genitourinary system,Endometriosis,GPR15L,Protein GPR15L,8095,34,1.88 [1.19-2.98],0.0069516576141225
Chapter XIV Diseases of the genitourinary system,Endometriosis,HIP1,Huntingtin-interacting protein 1,7878,33,2.09 [1.23-3.56],0.0066219679411148
Chapter XIV Diseases of the genitourinary system,Endometriosis,HPGDS,Hematopoietic prostaglandin D synthase,9071,37,2.45 [1.34-4.48],0.003524970667222
Chapter XIV Diseases of the genitourinary system,Endometriosis,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,7932,33,2.29 [1.31-4.00],0.0036931734089494
Chapter XIV Diseases of the genitourinary system,Endometriosis,MFGE8,Lactadherin,9305,39,2.37 [1.28-4.40],0.0062727199427637
Chapter XIV Diseases of the genitourinary system,Endometriosis,MYCBP2,E3 ubiquitin-protein ligase MYCBP2,8130,35,1.78 [1.27-2.48],0.0006979226318458
Chapter XIV Diseases of the genitourinary system,Endometriosis,MYH4,Myosin-4,7878,33,1.85 [1.26-2.70],0.0015100498232536
Chapter XIV Diseases of the genitourinary system,Endometriosis,NECAP2,Adaptin ear-binding coat-associated protein 2,7878,33,1.61 [1.13-2.29],0.0077101605801408
Chapter XIV Diseases of the genitourinary system,Endometriosis,NEDD9,Enhancer of filamentation 1,7907,34,2.29 [1.38-3.79],0.0013378864096689
Chapter XIV Diseases of the genitourinary system,Endometriosis,PBK,Lymphokine-activated killer T-cell-originated protein kinase,7835,33,3.75 [1.41-9.94],0.008011121930558
Chapter XIV Diseases of the genitourinary system,Endometriosis,PDIA3,Protein disulfide-isomerase A3,7986,35,2.73 [1.33-5.61],0.0060476288230975
Chapter XIV Diseases of the genitourinary system,Endometriosis,PDIA5,Protein disulfide-isomerase A5,7835,33,1.60 [1.14-2.22],0.0057729376295528
Chapter XIV Diseases of the genitourinary system,Endometriosis,PMCH,Pro-MCH,7878,33,1.36 [1.12-1.66],0.0017783905993722
Chapter XIV Diseases of the genitourinary system,Endometriosis,PPP1R14A,Protein phosphatase 1 regulatory subunit 14A,8130,35,1.54 [1.23-1.93],0.0001871113483021
Chapter XIV Diseases of the genitourinary system,Endometriosis,PRAME,Melanoma antigen preferentially expressed in tumors,7835,33,3.53 [1.45-8.63],0.0056126962114512
Chapter XIV Diseases of the genitourinary system,Endometriosis,RAB10,Ras-related protein Rab-10,8128,35,2.19 [1.29-3.73],0.003822316822365
Chapter XIV Diseases of the genitourinary system,Endometriosis,RAB39B,Ras-related protein Rab-39B,7878,33,1.38 [1.15-1.66],0.0005477572133317
Chapter XIV Diseases of the genitourinary system,Endometriosis,RAPGEF2,Rap guanine nucleotide exchange factor 2,8008,34,1.87 [1.17-3.00],0.0092170507857181
Chapter XIV Diseases of the genitourinary system,Endometriosis,RNF31,E3 ubiquitin-protein ligase RNF31,7907,34,1.95 [1.29-2.95],0.0016014740783785
Chapter XIV Diseases of the genitourinary system,Endometriosis,SCGB2A2,Mammaglobin-A,7878,33,2.12 [1.26-3.55],0.0044611598889623
Chapter XIV Diseases of the genitourinary system,Endometriosis,SCRIB,Protein scribble homolog,7932,33,1.42 [1.10-1.83],0.0069083914553053
Chapter XIV Diseases of the genitourinary system,Endometriosis,SLC4A1,Band 3 anion transport protein,8147,35,2.42 [1.32-4.44],0.0043423866582548
Chapter XIV Diseases of the genitourinary system,Endometriosis,SSBP1,"Single-stranded DNA-binding protein, mitochondrial",7907,34,1.94 [1.18-3.19],0.009304907269058
Chapter XIV Diseases of the genitourinary system,Endometriosis,TPM3,Tropomyosin alpha-3 chain,7878,33,2.10 [1.32-3.34],0.0016513435868707
Chapter XIV Diseases of the genitourinary system,Endometriosis,VIPR1,Vasoactive intestinal polypeptide receptor 1,7932,33,3.59 [1.61-8.03],0.001806071695032
Chapter XIV Diseases of the genitourinary system,Endometriosis,VIT,Vitrin,8128,35,2.67 [1.34-5.36],0.0055047608763863
