Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",ACVRL1,Serine/threonine-protein kinase receptor R3,27454,230,2.65 [1.73-4.04],6.806700955298342e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",ADM,Pro-adrenomedullin,27919,236,2.99 [1.92-4.65],1.296602495005769e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",B4GALT1,"Beta-1,4-galactosyltransferase 1",27824,235,2.46 [1.68-3.62],4.1248815325318524e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",BTN2A1,Butyrophilin subfamily 2 member A1,27824,235,2.66 [1.81-3.92],6.358418443597851e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CA12,Carbonic anhydrase 12,27566,234,2.14 [1.62-2.83],9.86377857238128e-08
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CBLN4,Cerebellin-4,27919,236,0.40 [0.28-0.55],4.6510355374992763e-08
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CD27,CD27 antigen,27784,232,1.89 [1.47-2.44],6.886793173868343e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CD276,CD276 antigen,27691,233,2.22 [1.61-3.05],8.978946241308056e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CD300LG,CMRF35-like molecule 9,27692,231,2.42 [1.81-3.24],2.851698560666285e-09
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CD302,CD302 antigen,27566,234,2.30 [1.65-3.20],7.899369683292063e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CD55,Complement decay-accelerating factor,26707,228,2.11 [1.56-2.84],1.1710924369751386e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CD99L2,CD99 antigen-like protein 2,27692,231,3.32 [2.10-5.25],2.990704620942252e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",24081,206,1.88 [1.44-2.46],3.709488082663957e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CHGA,Chromogranin-A,24134,207,1.37 [1.23-1.52],2.1764486005793032e-08
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CLEC14A,C-type lectin domain family 14 member A,27692,231,2.19 [1.56-3.08],5.520184474281032e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CLMP,CXADR-like membrane protein,27919,236,3.39 [2.01-5.70],4.2178870781094034e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",COL6A3,Collagen alpha-3(VI) chain,28027,236,2.16 [1.62-2.86],1.1011120931346649e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",COLEC12,Collectin-12,27691,233,2.63 [1.74-3.97],3.963206825557135e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CSF1,Macrophage colony-stimulating factor 1,27824,235,3.17 [2.19-4.58],8.260593828680066e-10
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CST3,Cystatin-C,27742,233,2.62 [1.84-3.74],9.242058941319664e-08
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",CTHRC1,Collagen triple helix repeat-containing protein 1,24134,207,2.61 [1.81-3.78],3.1322633074165615e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",DLL1,Delta-like protein 1,27784,232,2.61 [1.83-3.73],1.1187053852835533e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",EDA2R,Tumor necrosis factor receptor superfamily member 27,27919,236,2.08 [1.58-2.72],1.3749879249048533e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,27737,233,2.24 [1.58-3.17],5.777862854352629e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",EFHD1,EF-hand domain-containing protein D1,24098,208,1.94 [1.50-2.52],5.298766787488318e-07
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",EFNA1,Ephrin-A1,27650,230,2.49 [1.71-3.64],2.039396063612357e-06
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",EPHA2,Ephrin type-A receptor 2,26708,226,2.17 [1.69-2.80],1.9843816444721193e-09
Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",EPHB4,Ephrin type-B receptor 4,28027,236,3.04 [2.10-4.39],3.166407862022287e-09
