Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACE2,Angiotensin-converting enzyme 2,25567,127,1.86 [1.48-2.35],1.2717171427879985e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACTA2,"Actin, aortic smooth muscle",25567,127,1.75 [1.41-2.18],4.334481409464704e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACVRL1,Serine/threonine-protein kinase receptor R3,25825,128,8.81 [5.39-14.42],4.60707387136443e-18
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADA2,Adenosine deaminase 2,25864,127,2.41 [1.74-3.34],1.0450387494333838e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22078,109,2.02 [1.60-2.56],3.750503238505051e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26212,129,3.18 [2.03-4.98],4.190373785403939e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22603,113,3.63 [2.48-5.30],2.6254783452537567e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAMTSL2,ADAMTS-like protein 2,22717,113,2.95 [1.87-4.63],2.825918592834202e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADGRB3,Adhesion G protein-coupled receptor B3,25825,128,2.94 [1.97-4.38],1.3077472006456394e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADM,Pro-adrenomedullin,26258,128,8.92 [4.85-16.42],2.058824321662328e-12
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),AGRN,Agrin,26168,127,4.08 [2.98-5.58],1.3463537108306581e-18
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ALCAM,CD166 antigen,26355,128,7.87 [3.85-16.11],1.6222892172020137e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),AMBP,Protein AMBP,26221,128,11.79 [6.36-21.85],4.563386119551375e-15
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ANGPT2,Angiopoietin-2,26258,128,2.90 [2.01-4.16],9.307450416488302e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ANGPTL1,Angiopoietin-related protein 1,25686,126,3.27 [1.94-5.53],9.2815745093291e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ANGPTL3,Angiopoietin-related protein 3,26033,127,3.02 [2.09-4.37],3.494959153869384e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ANGPTL4,Angiopoietin-related protein 4,26126,127,2.21 [1.57-3.12],5.516998696598402e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),AREG,Amphiregulin,25919,123,1.92 [1.49-2.48],4.1864707012126697e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ASGR1,Asialoglycoprotein receptor 1,25863,128,4.34 [2.79-6.74],7.138827484002278e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ASGR2,Asialoglycoprotein receptor 2,22734,113,4.64 [2.61-8.24],1.7549619302881297e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ATRAID,All-trans retinoic acid-induced differentiation factor,22603,113,1.72 [1.40-2.11],1.7782671907364137e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),B2M,Beta-2-microglobulin,22764,114,1.75 [1.42-2.16],1.1791327948476145e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),B4GALT1,"Beta-1,4-galactosyltransferase 1",26168,127,4.48 [2.84-7.06],1.0906397439872364e-10
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),BAMBI,BMP and activin membrane-bound inhibitor homolog,25434,124,2.62 [1.79-3.84],7.42337516581286e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),BSG,Basigin,26266,129,8.13 [4.13-16.02],1.4005209018028862e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),BST2,Bone marrow stromal antigen 2,26256,129,1.68 [1.37-2.05],5.019484463856386e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),BTN2A1,Butyrophilin subfamily 2 member A1,26168,127,5.54 [3.46-8.86],9.328957903524225e-13
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),BTN3A2,Butyrophilin subfamily 3 member A2,26002,126,2.14 [1.64-2.80],2.693803753456509e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),C7,Complement component C7,22211,109,4.58 [2.67-7.86],3.35224300991149e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CA12,Carbonic anhydrase 12,25919,123,2.48 [1.75-3.52],3.981036692707706e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CALB1,Calbindin,25919,123,2.31 [1.61-3.31],5.425502618819863e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CALCA,Calcitonin,25811,128,1.79 [1.51-2.13],3.816024840978874e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CCL15,C-C motif chemokine 15,26355,128,2.40 [1.80-3.21],3.099317476530701e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CCL16,C-C motif chemokine 16,26355,128,2.14 [1.59-2.87],4.157178539926568e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CCL23,C-C motif chemokine 23,26168,127,2.38 [1.68-3.37],1.094651079213674e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CCN3,CCN family member 3,26317,128,2.65 [1.81-3.87],4.921341284549696e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD14,Monocyte differentiation antigen CD14,25465,124,2.22 [1.70-2.90],3.5230301092413404e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD160,CD160 antigen,26310,129,2.05 [1.51-2.77],3.410520269388719e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD22,B-cell receptor CD22,26310,129,2.23 [1.59-3.12],3.0165643867656604e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD27,CD27 antigen,26121,128,2.59 [1.84-3.64],4.343622587223356e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD274,Programmed cell death 1 ligand 1,25863,128,2.55 [1.84-3.54],2.0441813435900167e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD28,T-cell-specific surface glycoprotein CD28,25434,124,1.97 [1.47-2.64],5.266823706607774e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD300A,CMRF35-like molecule 8,22227,113,5.07 [2.87-8.97],2.4577530376584644e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD300C,CMRF35-like molecule 6,26256,129,3.37 [2.34-4.87],7.096421737205437e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD300E,CMRF35-like molecule 2,26166,126,3.45 [2.50-4.76],5.230562441799057e-14
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD300LF,CMRF35-like molecule 1,26258,128,2.52 [1.86-3.42],3.098227187005482e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD302,CD302 antigen,25919,123,3.89 [2.59-5.84],5.3786138298200416e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,25919,123,3.32 [2.17-5.11],4.00451296837848e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD4,T-cell surface glycoprotein CD4,25958,125,1.82 [1.42-2.32],1.5646712089702023e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD46,Membrane cofactor protein,25858,127,2.69 [1.94-3.74],4.0791849898494615e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD5,T-cell surface glycoprotein CD5,26221,128,2.25 [1.76-2.87],7.378972670989543e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD55,Complement decay-accelerating factor,25111,121,2.39 [1.66-3.43],2.487334749422366e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD59,CD59 glycoprotein,25065,123,5.04 [3.55-7.14],1.2241486454310408e-19
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD72,B-cell differentiation antigen CD72,22227,113,2.38 [1.67-3.41],2.0123280209737217e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD74,HLA class II histocompatibility antigen gamma chain,26256,129,3.56 [2.48-5.12],6.280656993620185e-12
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD79B,B-cell antigen receptor complex-associated protein beta chain,26310,129,2.67 [2.10-3.39],1.2281913013535344e-15
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD80,T-lymphocyte activation antigen CD80,22731,113,3.08 [2.01-4.70],1.9752643492080346e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD83,CD83 antigen,26002,126,3.70 [2.51-5.46],4.50028014794149e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CD93,Complement component C1q receptor,25029,125,3.40 [2.33-4.97],2.2939211021878246e-10
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CDCP1,CUB domain-containing protein 1,25863,128,2.08 [1.59-2.72],8.10941673703552e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CDH2,Cadherin-2,26042,129,2.78 [1.81-4.26],2.906337503299575e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CDH3,Cadherin-3,26256,129,2.50 [1.76-3.55],2.603832713476749e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,22717,113,2.41 [1.65-3.52],5.3074527025018765e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,25567,127,1.80 [1.40-2.31],5.178424926513953e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CFD,Complement factor D,22764,114,4.53 [2.46-8.34],1.2411811703097923e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CGB3_CGB5_CGB8,Choriogonadotropin subunit beta 3,22734,113,1.53 [1.29-1.80],5.728973621739083e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CGREF1,Cell growth regulator with EF hand domain protein 1,26042,129,2.32 [1.65-3.28],1.605005936035789e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",22681,113,2.78 [2.11-3.68],6.62210113486482e-13
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CHGA,Chromogranin-A,22717,113,1.49 [1.30-1.72],2.5472429379761563e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CHI3L1,Chitinase-3-like protein 1,25444,123,1.52 [1.28-1.82],2.2783174785650747e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CHRDL1,Chordin-like protein 1,26126,127,3.57 [2.22-5.72],1.313873912892526e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CILP,Cartilage intermediate layer protein 1,22717,113,2.28 [1.66-3.13],4.077267435041572e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CKAP4,Cytoskeleton-associated protein 4,26181,129,5.01 [3.66-6.88],1.614999158917126e-23
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CKB,Creatine kinase B-type,22717,113,2.07 [1.56-2.76],6.548218730009839e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLEC14A,C-type lectin domain family 14 member A,26038,129,4.60 [2.99-7.08],4.142405287013668e-12
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLEC1A,C-type lectin domain family 1 member A,25567,127,3.71 [2.44-5.64],7.42680733360347e-10
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLEC4D,C-type lectin domain family 4 member D,26002,126,1.79 [1.41-2.26],1.3031597545345786e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLEC5A,C-type lectin domain family 5 member A,25956,129,3.38 [2.13-5.34],2.0518565887817186e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLEC6A,C-type lectin domain family 6 member A,25434,124,2.01 [1.51-2.69],2.055778825339113e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLEC7A,C-type lectin domain family 7 member A,26310,129,3.07 [2.17-4.35],2.2549843801666496e-10
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLMP,CXADR-like membrane protein,26258,128,5.79 [2.98-11.26],2.3197997783191625e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CLSTN3,Calsyntenin-3,22681,113,2.75 [1.77-4.27],6.210544342346759e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),COL18A1,Collagen alpha-1(XVIII) chain,26145,128,6.34 [3.38-11.89],8.374690073445043e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),COL6A3,Collagen alpha-3(VI) chain,26355,128,4.34 [3.12-6.04],2.919583391224849e-18
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),COLEC12,Collectin-12,26043,126,6.67 [3.98-11.17],6.051034669433469e-13
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CRIM1,Cysteine-rich motor neuron 1 protein,26168,127,7.37 [4.23-12.82],1.5858580852120237e-12
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CSF1,Macrophage colony-stimulating factor 1,26168,127,6.64 [4.16-10.59],2.025275415531048e-15
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CST3,Cystatin-C,26086,127,5.31 [3.51-8.03],2.743302426811377e-15
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CTHRC1,Collagen triple helix repeat-containing protein 1,22717,113,3.30 [2.11-5.16],1.7031450303145809e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CTSB,Cathepsin B,26059,127,1.92 [1.48-2.49],1.067596955032563e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CTSL,Cathepsin L1,26042,129,4.83 [2.80-8.31],1.3718486579099376e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CTSZ,Cathepsin Z,26036,127,3.75 [2.39-5.87],8.310060240354214e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CX3CL1,Fractalkine,25863,128,3.32 [2.33-4.73],3.3490842109599816e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CXADR,Coxsackievirus and adenovirus receptor,26002,126,1.97 [1.54-2.52],7.250842803681371e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CXCL13,C-X-C motif chemokine 13,26256,129,1.48 [1.30-1.69],6.85862088403281e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CXCL16,C-X-C motif chemokine 16,26309,128,4.01 [2.18-7.37],7.730506441303862e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CXCL17,C-X-C motif chemokine 17,26310,129,2.01 [1.54-2.62],2.083122352498974e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),CXCL9,C-X-C motif chemokine 9,26168,127,1.66 [1.40-1.98],1.0805504289003205e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),DDR1,Epithelial discoidin domain-containing receptor 1,26256,129,4.20 [2.54-6.93],2.047894305708945e-08
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),DEFA1_DEFA1B,Neutrophil defensin 1,25498,125,1.62 [1.32-1.99],5.03519027298705e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),DKK3,Dickkopf-related protein 3,26355,128,3.64 [2.21-5.99],3.530937679006827e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),DLL1,Delta-like protein 1,26121,128,5.02 [3.16-7.98],9.310138659452812e-12
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),DRAXIN,Draxin,25863,128,2.23 [1.62-3.06],8.306877812736419e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),DSC2,Desmocollin-2,25770,129,2.57 [2.00-3.31],1.463743489511622e-13
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EBI3_IL27,Interleukin-27,26210,128,2.64 [1.81-3.84],4.067096841229027e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EDA2R,Tumor necrosis factor receptor superfamily member 27,26258,128,4.44 [3.27-6.03],1.8071542151188487e-21
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EFCAB14,EF-hand calcium-binding domain-containing protein 14,22603,113,2.57 [1.87-3.53],6.660159032011422e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,26079,127,4.18 [2.72-6.42],7.242278552251028e-11
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EFHD1,EF-hand domain-containing protein D1,22695,112,2.10 [1.51-2.92],9.687011932404636e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EFNA1,Ephrin-A1,25998,129,5.48 [3.48-8.61],1.8761716127517482e-13
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EFNA4,Ephrin-A4,25825,128,5.09 [3.76-6.88],5.56102038589366e-26
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EPHA1,Ephrin type-A receptor 1,26128,127,3.14 [1.94-5.06],2.8331092725536108e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),EPHA2,Ephrin type-A receptor 2,25126,117,2.89 [2.21-3.77],7.282037212481558e-15
