Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACE2,Angiotensin-converting enzyme 2,25077,2089,1.22 [1.13-1.31],6.848425043601733e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,BST2,Bone marrow stromal antigen 2,25763,2147,1.18 [1.10-1.26],1.4720678136944242e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,CDCP1,CUB domain-containing protein 1,25362,2109,1.20 [1.11-1.29],1.6076792052216958e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,CHI3L1,Chitinase-3-like protein 1,24977,2091,1.12 [1.07-1.18],3.07487037114406e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,CRYBB2,Beta-crystallin B2,22186,1840,1.35 [1.29-1.42],1.2606964283948189e-33
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,GDF15,Growth/differentiation factor 15,25865,2148,1.38 [1.27-1.51],4.693166745219963e-14
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,IL15,Interleukin-15,25493,2134,1.31 [1.17-1.48],3.397152074835148e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,PIGR,Polymeric immunoglobulin receptor,25219,2095,1.35 [1.21-1.51],5.910950541405548e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,REN,Renin,25559,2135,1.12 [1.07-1.18],2.233448092136444e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,TREM2,Triggering receptor expressed on myeloid cells 2,25559,2129,1.18 [1.10-1.27],8.951695527143237e-06
