Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20263,1255,1.14 [1.08-1.21],9.551375296894972e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,ACE2,Angiotensin-converting enzyme 2,20380,1258,1.31 [1.20-1.45],1.7444561773670104e-08
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,ASGR1,Asialoglycoprotein receptor 1,20623,1280,1.57 [1.33-1.85],8.385431269657923e-08
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,20263,1255,1.21 [1.12-1.31],8.1564572339764e-07
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,BST2,Bone marrow stromal antigen 2,20944,1289,1.23 [1.14-1.34],5.319060256324475e-07
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,CD28,T-cell-specific surface glycoprotein CD28,20263,1255,1.36 [1.19-1.56],5.991444208282056e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,CHGA,Chromogranin-A,18147,1114,1.22 [1.15-1.30],4.909172389836297e-11
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,COL6A3,Collagen alpha-3(VI) chain,21015,1296,1.41 [1.22-1.64],5.896317257503316e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,GAST,Gastrin,18115,1102,1.17 [1.13-1.22],5.624189011450336e-15
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,GDF15,Growth/differentiation factor 15,21015,1296,1.33 [1.20-1.46],1.4760250417670032e-08
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,GPR37,Prosaposin receptor GPR37,20380,1258,1.23 [1.14-1.33],1.415343129711885e-07
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,IGFBP4,Insulin-like growth factor-binding protein 4,20471,1266,1.33 [1.18-1.50],5.770748383160066e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,IGSF8,Immunoglobulin superfamily member 8,20754,1278,1.47 [1.25-1.73],3.336576183824318e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,LGALS9,Galectin-9,20738,1281,1.53 [1.31-1.77],3.94481832516286e-08
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,PGA4,Pepsin A-4,18164,1116,1.23 [1.13-1.35],3.706494147817604e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,PLA2G15,Phospholipase A2 group XV,20832,1288,1.54 [1.28-1.86],7.04493747422022e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,PON3,Serum paraoxonase/lactonase 3,20841,1285,0.71 [0.64-0.78],1.2015364963944343e-11
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,PRAP1,Proline-rich acidic protein 1,18147,1114,1.40 [1.22-1.61],2.013654049947496e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,RNASET2,Ribonuclease T2,20914,1289,1.50 [1.26-1.79],7.524834766822159e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,SCLY,Selenocysteine lyase,20877,1287,1.27 [1.15-1.40],2.095483455203286e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,SEL1L,Protein sel-1 homolog 1,17676,1090,1.45 [1.26-1.67],2.9851219695302013e-07
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,SHISA5,Protein shisa-5,18147,1114,1.68 [1.37-2.06],5.15368660990874e-07
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,20975,1295,1.36 [1.20-1.55],3.630414992245394e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,20752,1281,1.29 [1.16-1.44],5.977304300782261e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,TSHB,Thyrotropin subunit beta,20754,1278,0.88 [0.83-0.93],6.4012296340216505e-06
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,18044,1108,1.36 [1.24-1.50],2.7101865425807675e-10
Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,VSIG4,V-set and immunoglobulin domain-containing protein 4,20723,1280,1.34 [1.18-1.52],5.867373010348752e-06
