Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,54/427,486/18800,2.51051338409311e-22,1.40061541698554e-18,9.479170009202081e-19,ADIPOQ/CCL15/CCL16/CCL20/CCL21/CCL22/CCL3/CCL4/CCL7/CD4/CD74/CEACAM1/CSF1/CSF1R/CXCL10/CXCL11/CXCL6/CXCL8/CXCL9/FAS/GAS6/GHR/IFNGR2/IFNLR1/IL10RB/IL12B/IL13RA1/IL18/IL18R1/IL1R2/IL1RAP/IL1RN/IL4R/IL6/IL6ST/KRT18/LEP/LIFR/LILRA2/LILRB1/LILRB2/LILRB4/P4HB/ROBO1/SLIT2/TFF2/TNF/TNFRSF11A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFSF13B/TREM2,54
GO:0050900,GO:0050900,leukocyte migration,46/427,384/18800,1.8608511721427402e-20,5.1908443446921703e-17,3.51309113393474e-17,ADAM8/ADGRE2/APOD/B4GALT1/BSG/CALCA/CCL15/CCL16/CCL20/CCL21/CCL22/CCL3/CCL4/CCL7/CD74/CSF1/CSF1R/CXADR/CXCL10/CXCL11/CXCL6/CXCL8/CXCL9/DPP4/F7/GAS6/HMOX1/ICAM1/IL6/KITLG/LEP/LGALS9/MTUS1/PGF/RARRES2/RET/SELE/SELPLG/SLAMF8/SLIT2/TNF/TNFRSF11A/TNFRSF14/TREM2/UMOD/VCAM1,46
GO:0044409,GO:0044409,entry into host,29/427,153/18800,9.54270604656597e-19,1.77462523445972e-15,1.20104163470288e-15,ACE2/ANPEP/BSG/CD4/CD74/CD80/CR1/CTSL/CXADR/CXCL8/DAG1/EPHA2/GAS6/GSN/HAVCR1/ICAM1/ITGA5/LDLR/LGALS9/MRC1/NECTIN2/P4HB/PVR/SCARB2/SELPLG/SIGLEC1/SMPD1/TNFRSF14/TNFRSF4,29
GO:0034612,GO:0034612,response to tumor necrosis factor,34/427,249/18800,3.88154042972322e-17,4.33102281148517e-14,2.93117589924572e-14,ADAM9/ADAMTS13/ADIPOQ/ASS1/CALCA/CCL15/CCL16/CCL20/CCL21/CCL22/CCL3/CCL4/CCL7/CHI3L1/CRHBP/CXCL8/FABP4/FAS/GAS6/GBP1/GFER/GPD1/IL18BP/KRT18/SELE/SMPD1/TNF/TNFRSF11A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFSF13B/VCAM1,34
GO:0030595,GO:0030595,leukocyte chemotaxis,32/427,236/18800,4.15754239828733e-16,3.3135612914349996e-13,2.24257211769273e-13,ADAM8/ADGRE2/BSG/CALCA/CCL15/CCL16/CCL20/CCL21/CCL22/CCL3/CCL4/CCL7/CD74/CSF1/CSF1R/CXADR/CXCL10/CXCL11/CXCL6/CXCL8/CXCL9/DPP4/F7/GAS6/IL6/LGALS9/MTUS1/PGF/RARRES2/SLAMF8/SLIT2/TNFRSF11A,32
GO:0045785,GO:0045785,positive regulation of cell adhesion,43/427,446/18800,1.13617654820652e-15,6.46692429077677e-13,4.3767242631704e-13,ADAM8/ADAM9/ADGRG1/AGR2/CCL21/CD274/CD28/CD4/CD74/CD80/CD83/CR1/CSF1/DAG1/DPP4/ERBB2/FSTL3/HAVCR2/IGFBP2/IL12B/IL18/IL4R/IL6/IL6ST/ITGA5/LEP/LGALS9/LILRB1/LILRB2/LILRB4/NPY/P4HB/PLAUR/PRSS2/RET/SELE/SIRPB1/TEK/TNF/TNFRSF14/TNFSF13B/VCAM1/VNN1,43
GO:0070663,GO:0070663,regulation of leukocyte proliferation,32/427,254/18800,3.5395216904546e-15,1.35340128255848e-12,9.15963132524649e-13,BST2/CD22/CD274/CD28/CD74/CD80/CR1/CSF1/CSF1R/ERBB2/HAVCR2/HHEX/IGFBP2/IL12B/IL18/IL6/IL6ST/KITLG/LEP/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/ST6GAL1/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF13B/TNFSF8/VCAM1/VSIG4,32
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,39/427,381/18800,3.638827610392041e-15,1.35340128255848e-12,9.15963132524649e-13,ADAM8/ASS1/CCL21/CD274/CD28/CD4/CD74/CD80/CD83/CEACAM1/CR1/DPP4/ERBB2/HAVCR2/ICAM1/IGFBP2/IL12B/IL18/IL4R/IL6/IL6ST/ITGA5/LEP/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/NT5E/SELE/SELPLG/SIRPB1/TNF/TNFRSF14/TNFSF13B/UMOD/VCAM1/VNN1/VSIG4,39
GO:0070372,GO:0070372,regulation of ERK1 and ERK2 cascade,35/427,311/18800,5.739494750924731e-15,2.00129007596307e-12,1.35444524155046e-12,ACE2/ADIPOQ/BMPER/CCL15/CCL16/CCL20/CCL21/CCL22/CCL3/CCL4/CCL7/CD4/CD74/CEACAM1/CHI3L1/CSF1R/EPHA2/ERBB2/FGF21/FGF23/FGFR2/GAS6/GBP1/GCG/HAVCR2/ICAM1/LGALS9/MARCO/NPY/SEMA7A/TEK/TGFB1/TNF/TNFRSF11A/TREM2,35
GO:0002697,GO:0002697,regulation of immune effector process,37/427,353/18800,9.06942083459519e-15,2.9763705197768598e-12,2.0143661011574597e-12,ADGRE2/BST2/CD22/CD244/CD28/CD74/CD80/CEACAM1/CFH/CR1/CXCL6/GFER/GRN/HAVCR2/HMOX1/ICAM1/IL12B/IL18/IL18R1/IL4R/IL6/LEP/LGALS9/LILRB1/LILRB4/NECTIN2/PVR/SEMA7A/SLAMF8/SPON2/TGFB1/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/TREM2/VSIG4,37
