Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0097529,GO:0097529,myeloid leukocyte migration,37/466,229/18800,8.312204898680999e-20,2.94673571691472e-16,1.9320015374722002e-16,ADAM8/AGER/BSG/CALCA/CCL11/CCL14/CCL15/CCL16/CCL23/CCL3/CCN3/CD200/CD300A/CD74/CD99/CD99L2/CHGA/CSF1/CX3CL1/CXADR/CXCL9/EDN1/JAM3/LGALS3/MDK/NBL1/PGF/PLA2G1B/RARRES2/SCG2/SLAMF8/TNFRSF11A/UMOD/VEGFA/VEGFB/XCL1/XG,37
GO:0050900,GO:0050900,leukocyte migration,47/466,384/18800,1.06246104810338e-19,2.94673571691472e-16,1.9320015374722002e-16,ADAM8/AGER/B4GALT1/BSG/CALCA/CCL11/CCL14/CCL15/CCL16/CCL23/CCL3/CCN3/CD200/CD300A/CD74/CD99/CD99L2/CHGA/CSF1/CX3CL1/CXADR/CXCL16/CXCL9/EDN1/JAM2/JAM3/KITLG/LGALS3/LGALS9/MDK/NBL1/PGF/PLA2G1B/PODXL2/RARRES2/SCG2/SLAMF8/THY1/TNF/TNFRSF11A/TNFRSF14/UMOD/VCAM1/VEGFA/VEGFB/XCL1/XG,47
GO:0045785,GO:0045785,positive regulation of cell adhesion,49/466,446/18800,1.6633458004140898e-18,3.0755263849656502e-15,2.0164420141862e-15,ADAM8/ADAM9/AGER/AGR2/B2M/CCDC80/CD160/CD27/CD274/CD4/CD46/CD5/CD55/CD74/CD83/CSF1/CX3CL1/DMP1/EFNB2/EPHA1/FBLN2/FSTL3/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6ST/LGALS1/LGALS9/LILRB4/MDK/NRP1/PLAUR/PRSS2/SFRP1/SIRPB1/TGFBR2/THY1/TNF/TNFRSF14/VCAM1/VEGFA/VIT/VWC2/XCL1,49
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,44/466,381/18800,1.56286061656402e-17,1.71942314135209e-14,1.1273247660416701e-14,ADAM8/AGER/APOA4/B2M/CD160/CD27/CD274/CD300A/CD4/CD46/CD5/CD55/CD74/CD83/CLEC4G/EFNB2/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6ST/JAM2/LGALS1/LGALS3/LGALS9/LILRB4/MAD1L1/MDK/PODXL2/SCGB1A1/SIRPB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF21/UMOD/VCAM1/VSIG4/XCL1,44
GO:0050867,GO:0050867,positive regulation of cell activation,47/466,436/18800,1.85984114802822e-17,1.71942314135209e-14,1.1273247660416701e-14,ACTA2/ADAM8/AGER/AXL/B2M/CCL3/CD160/CD27/CD274/CD38/CD4/CD46/CD5/CD55/CD74/CD83/CLEC4D/CLEC7A/EFNB2/GP1BA/HAVCR1/HAVCR2/HLA-E/IGFBP2/IGLC2/IL12B/IL12RB1/IL15/IL15RA/IL2RA/IL4R/IL6ST/LGALS1/LGALS9/LILRA5/LILRB4/MDK/NECTIN2/SIRPB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF4/TNFSF13/VCAM1/XCL1,47
GO:0050863,GO:0050863,regulation of T cell activation,41/466,342/18800,5.4982241268561705e-17,4.3569498902387405e-14,2.85659614410347e-14,ADAM8/AGER/B2M/CD160/CD27/CD274/CD300A/CD4/CD46/CD5/CD55/CD74/CD83/CLEC4G/EFNB2/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6ST/LGALS1/LGALS3/LGALS9/LILRB4/MAD1L1/MDK/SCGB1A1/SIRPB1/SPINK5/TGFBR2/THY1/TNFRSF14/TNFRSF1B/TNFRSF21/VCAM1/VSIG4/XCL1,41
GO:0002683,GO:0002683,negative regulation of immune system process,45/466,425/18800,1.85229197619694e-16,1.28433294899555e-13,8.42061681284266e-14,AMBP/APOA2/AXL/CCL3/CCN3/CD160/CD200/CD274/CD300A/CD300LF/CD46/CD55/CD59/CD74/CLEC4G/CX3CL1/FSTL3/GRN/HAVCR2/HLA-E/IL12B/IL2RA/IL4R/KITLG/LGALS3/LGALS9/LILRB4/MAD1L1/MDK/MERTK/NBL1/PDCD1/PGLYRP1/SCGB1A1/SFRP1/SLAMF8/SOX9/SPINK5/THY1/TNF/TNFRSF13B/TNFRSF14/TNFRSF21/VSIG4/XCL1,45
GO:0050870,GO:0050870,positive regulation of T cell activation,32/466,223/18800,9.50496482833408e-16,4.79309453661538e-13,3.14255057243007e-13,ADAM8/AGER/B2M/CD160/CD27/CD274/CD4/CD46/CD5/CD55/CD74/CD83/EFNB2/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6ST/LGALS1/LGALS9/LILRB4/MDK/SIRPB1/TGFBR2/THY1/TNFRSF14/VCAM1/XCL1,32
GO:0060326,GO:0060326,cell chemotaxis,37/466,315/18800,3.76594310174139e-15,1.39264575902396e-12,9.13076029229227e-13,ADAM8/BSG/CALCA/CCL11/CCL14/CCL15/CCL16/CCL23/CCL3/CCN3/CD74/CHGA/CSF1/CX3CL1/CXADR/CXCL16/CXCL9/EDN1/EPHA2/JAM3/LGALS3/LGALS9/MDK/NBL1/NRP1/PDGFRA/PGF/PLA2G1B/RARRES2/SCG2/SLAMF8/SMOC2/TNFRSF11A/VCAM1/VEGFA/VEGFB/XCL1,37
GO:0070663,GO:0070663,regulation of leukocyte proliferation,33/466,254/18800,6.511627412497781e-15,2.12470572100736e-12,1.39304474985634e-12,AGER/CD274/CD300A/CD38/CD46/CD55/CD74/CLEC4G/CSF1/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL6ST/KITLG/LGALS3/LGALS9/LILRB4/MAD1L1/PTH/SCGB1A1/TGFBR2/TNFRSF13B/TNFRSF14/TNFRSF1B/TNFRSF21/TNFRSF4/VCAM1/VSIG4/XCL1,33
