Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002697,GO:0002697,regulation of immune effector process,66/625,353/18800,6.203088956045531e-31,4.03572967480322e-27,2.58636161630488e-27,ADGRE2/APOA2/B2M/BST2/CCL19/CD160/CD22/CD244/CD28/CD300A/CD55/CD59/CD5L/CD74/CD80/CD86/CEACAM1/CR1/CR2/CRTAM/FCER2/FCN2/GFER/GRN/HAVCR2/HLA-DRA/HLA-E/HMOX1/ICAM1/IFNL1/IL12B/IL12RB1/IL18/IL18R1/IL1R1/IL4R/IL6/ITGB2/KLRK1/LAG3/LAMP1/LGALS9/LILRB1/LILRB4/LTA/MZB1/NCR1/NECTIN2/NOS2/PTPRC/PVR/SEMA7A/SLAMF1/SLAMF6/SLAMF8/SPON2/TGFB1/TLR3/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF13/TREM2/VSIG4/XCL1,66
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,67/625,381/18800,9.99269528646524e-30,3.25062377668714e-26,2.08321400156257e-26,ADAM8/ASS1/B2M/CCL19/CCL21/CD160/CD27/CD274/CD276/CD28/CD300A/CD5/CD55/CD74/CD80/CD83/CD86/CEACAM1/CR1/CRTAM/CXCL12/DPP4/ERBB2/GCNT1/GPNMB/HAVCR2/HLA-DRA/HLA-E/ICAM1/IFNL1/IL12B/IL12RB1/IL18/IL2RA/IL4R/IL6/IL6ST/ITGA5/ITGB1/ITGB2/ITGB7/JAM2/KLRK1/LAG3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MDK/NT5E/PDCD1LG2/PTPRC/SDC4/SELE/SIRPA/SIRPB1/SLAMF1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF21/VCAM1/VSIG4/VTCN1/XCL1,67
GO:0045785,GO:0045785,positive regulation of cell adhesion,71/625,446/18800,1.13508879446877e-28,1.8462219242034602e-25,1.18318071444495e-25,ADAM8/ADAM9/ADGRG1/B2M/CCDC80/CCL19/CCL21/CD160/CD27/CD274/CD276/CD28/CD5/CD55/CD74/CD80/CD83/CD86/CEACAM6/CR1/CSF1/CXCL12/CXCL13/DAG1/DPP4/EDIL3/EGFLAM/EPHA4/ERBB2/FBLN2/FSTL3/HAVCR2/HLA-DRA/HLA-E/HYAL1/IL12B/IL12RB1/IL18/IL2RA/IL4R/IL6/IL6ST/ITGA5/ITGB2/KLRK1/LGALS9/LIF/LILRB1/LILRB2/LILRB4/MDK/MYOC/NRP1/PDCD1LG2/PLAUR/PRSS2/PTPRC/SDC4/SELE/SFRP1/SIRPA/SIRPB1/SLAMF1/TEK/TGFBR2/THY1/TNF/TNFRSF14/VCAM1/VTCN1/XCL1,71
GO:0050863,GO:0050863,regulation of T cell activation,57/625,342/18800,3.54006824289193e-24,3.2902405697507003e-21,2.10860305414962e-21,ADAM8/B2M/CCL19/CCL21/CD160/CD27/CD274/CD276/CD28/CD300A/CD5/CD55/CD74/CD80/CD83/CD86/CEACAM1/CR1/CRTAM/DPP4/ERBB2/GPNMB/HAVCR2/HLA-DRA/HLA-E/IFNL1/IL12B/IL12RB1/IL18/IL2RA/IL4R/IL6/IL6ST/KLRK1/LAG3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MDK/PDCD1LG2/PTPRC/SDC4/SIRPA/SIRPB1/SLAMF1/TGFBR2/THY1/TNFRSF14/TNFRSF1B/TNFRSF21/TNFSF8/VCAM1/VSIG4/VTCN1/XCL1,57
GO:0070663,GO:0070663,regulation of leukocyte proliferation,49/625,254/18800,8.323734628578801e-24,6.7692771866917104e-21,4.3381990610264e-21,BST1/BST2/CCL19/CD22/CD274/CD276/CD28/CD300A/CD55/CD74/CD80/CD86/CR1/CRTAM/CSF1/CSF1R/ERBB2/GPNMB/HAVCR2/HLA-E/IL12B/IL12RB1/IL18/IL2RA/IL5RA/IL6/IL6ST/KITLG/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MZB1/PDCD1LG2/PTPRC/SDC4/SLAMF1/TGFBR2/TNFRSF13B/TNFRSF14/TNFRSF1B/TNFRSF21/TNFRSF4/TNFSF8/VCAM1/VSIG4/VTCN1/XCL1,49
GO:0050867,GO:0050867,positive regulation of cell activation,63/625,436/18800,3.61442791759932e-23,2.13776982108193e-20,1.37002382599148e-20,ADAM8/AXL/B2M/BST1/CCL19/CCL21/CCL3/CD160/CD27/CD274/CD276/CD28/CD5/CD55/CD74/CD80/CD83/CD86/CR1/CTSC/DPP4/GAS6/HAVCR1/HAVCR2/HLA-DRA/HLA-E/IL12B/IL12RB1/IL15RA/IL18/IL1RL1/IL2RA/IL4R/IL6/IL6ST/ITGB2/KLRK1/LAMP1/LGALS9/LILRA2/LILRA5/LILRB1/LILRB2/LILRB4/MDK/NECTIN2/PDCD1LG2/PDGFRB/PTPRC/SIRPA/SIRPB1/SLAMF1/TGFB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF4/TNFSF13/TREM2/VCAM1/VTCN1/XCL1,63
GO:0050900,GO:0050900,leukocyte migration,59/625,384/18800,3.97888598977526e-23,2.1572193541231502e-20,1.38248836890349e-20,ADAM8/ADGRE2/B4GALT1/BSG/BST1/CALCA/CCL15/CCL19/CCL20/CCL21/CCL3/CD300A/CD74/CRTAM/CSF1/CSF1R/CXADR/CXCL10/CXCL11/CXCL12/CXCL13/CXCL8/CXCL9/DPP4/EDN1/FLT1/GAS6/GCNT1/HMOX1/ICAM1/IL1R1/IL6/ITGB1/ITGB2/ITGB7/JAM2/KITLG/KLRK1/LGALS9/LGMN/LYVE1/MDK/MTUS1/NBL1/PGF/PTN/SELE/SIRPA/SLAMF1/SLAMF8/SLIT2/THBS4/THY1/TNF/TNFRSF11A/TNFRSF14/TREM2/VCAM1/XCL1,59
GO:0044409,GO:0044409,entry into host,38/625,153/18800,8.16564610031468e-23,4.08659180989595e-20,2.61895742537218e-20,ACE2/ANPEP/AXL/BSG/CD55/CD74/CD80/CD86/CR1/CR2/CTSB/CTSL/CXADR/CXCL8/DAG1/EPHA2/GAS6/HAVCR1/ICAM1/INSR/ITGA5/ITGB1/ITGB7/LAMP1/LGALS9/MRC1/NECTIN2/NECTIN4/NRP1/PTX3/PVR/SCARB2/SIGLEC1/SLAMF1/SMPD1/TNFRSF14/TNFRSF4/TYRO3,38
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,65/625,486/18800,5.1863220698781e-22,1.98483596391923e-19,1.27201372871747e-19,AXL/CCL15/CCL19/CCL20/CCL21/CCL3/CD300LF/CD74/CEACAM1/CRLF1/CSF1/CSF1R/CXCL10/CXCL11/CXCL12/CXCL13/CXCL8/CXCL9/EDA2R/EDN1/FAS/GAS6/IFNGR1/IFNGR2/IFNLR1/IL10RB/IL12B/IL12RB1/IL15RA/IL18/IL18R1/IL1R1/IL1R2/IL1RAP/IL1RL1/IL1RN/IL2RA/IL4R/IL5RA/IL6/IL6ST/KRT18/LEPR/LIFR/LILRA2/LILRA5/LILRB1/LILRB2/LILRB4/MMP12/NOTCH1/OSMR/PTPRC/ROBO1/SLIT2/TFF2/TNF/TNFRSF11A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TREM2/XCL1/YAP1,65
GO:0050870,GO:0050870,positive regulation of T cell activation,44/625,223/18800,6.78092276354297e-22,2.32193071050582e-19,1.48804626406613e-19,ADAM8/B2M/CCL19/CCL21/CD160/CD27/CD274/CD276/CD28/CD5/CD55/CD74/CD80/CD83/CD86/CR1/DPP4/HAVCR2/HLA-DRA/HLA-E/IL12B/IL12RB1/IL18/IL2RA/IL4R/IL6/IL6ST/KLRK1/LGALS9/LILRB1/LILRB2/LILRB4/MDK/PDCD1LG2/PTPRC/SIRPA/SIRPB1/SLAMF1/TGFBR2/THY1/TNFRSF14/VCAM1/VTCN1/XCL1,44
