Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002697,GO:0002697,regulation of immune effector process,18/80,353/18800,6.7424072602597604e-15,1.70987448120187e-11,9.91488730798198e-12,ADGRE2/CD244/CD28/CD300A/CD74/CD80/HAVCR2/LAG3/LGALS9/NECTIN2/SEMA7A/SLAMF6/SLAMF8/TNF/TNFRSF1B/TNFRSF4/VSIG4/XCL1,18
GO:0070663,GO:0070663,regulation of leukocyte proliferation,15/80,254/18800,1.83090627202752e-13,2.3215891529308902e-10,1.34619792738023e-10,CD274/CD28/CD300A/CD74/CD80/CSF1/CSF1R/HAVCR2/LGALS9/TNFRSF13B/TNFRSF1B/TNFRSF4/VCAM1/VSIG4/XCL1,15
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,16/80,381/18800,4.90131005510026e-12,2.48594445994685e-09,1.4415010835737e-09,CD27/CD274/CD28/CD300A/CD74/CD80/GCNT1/HAVCR2/LAG3/LGALS1/LGALS9/SELL/TNF/VCAM1/VSIG4/XCL1,16
GO:0070661,GO:0070661,leukocyte proliferation,15/80,330/18800,7.98589635211568e-12,3.3753721914942304e-09,1.9572451234922104e-09,CD274/CD28/CD300A/CD74/CD80/CSF1/CSF1R/HAVCR2/LGALS9/TNFRSF13B/TNFRSF1B/TNFRSF4/VCAM1/VSIG4/XCL1,15
GO:0050670,GO:0050670,regulation of lymphocyte proliferation,13/80,230/18800,1.49620890014193e-11,5.42055110108562e-09,3.1431636593959103e-09,CD274/CD28/CD300A/CD74/CD80/HAVCR2/LGALS9/TNFRSF13B/TNFRSF1B/TNFRSF4/VCAM1/VSIG4/XCL1,13
GO:0051250,GO:0051250,negative regulation of lymphocyte activation,11/80,161/18800,8.111729204452101e-11,2.05713452624905e-08,1.19285112617048e-08,AXL/CD274/CD300A/CD74/CD80/HAVCR2/LAG3/LGALS9/TNFRSF13B/VSIG4/XCL1,11
GO:0050863,GO:0050863,regulation of T cell activation,14/80,342/18800,1.7024555212959002e-10,3.88419851972377e-08,2.25229343020675e-08,CD27/CD274/CD28/CD300A/CD74/CD80/HAVCR2/LAG3/LGALS1/LGALS9/TNFRSF1B/VCAM1/VSIG4/XCL1,14
GO:1903037,GO:1903037,regulation of leukocyte cell-cell adhesion,14/80,344/18800,1.83794882636772e-10,3.88419851972377e-08,2.25229343020675e-08,CD27/CD274/CD28/CD300A/CD74/CD80/HAVCR2/LAG3/LGALS1/LGALS9/TNF/VCAM1/VSIG4/XCL1,14
GO:0046651,GO:0046651,lymphocyte proliferation,13/80,296/18800,3.4468863572591e-10,6.11555130843662e-08,3.54616685118959e-08,CD274/CD28/CD300A/CD74/CD80/HAVCR2/LGALS9/TNFRSF13B/TNFRSF1B/TNFRSF4/VCAM1/VSIG4/XCL1,13
GO:1903131,GO:1903131,mononuclear cell differentiation,15/80,433/18800,3.61724249316046e-10,6.11555130843662e-08,3.54616685118959e-08,AXL/CD27/CD28/CD74/CD79B/CD80/CSF1/CSF1R/DLL1/LAG3/LGALS1/LGALS9/SLAMF6/SLAMF8/VCAM1,15
GO:0046718,GO:0046718,viral entry into host cell,10/80,146/18800,6.05411512928697e-10,8.52957553770653e-08,4.94596423135316e-08,AXL/CD74/CD80/EPHA2/LGALS1/LGALS9/NECTIN2/SCARB2/SIGLEC1/TNFRSF4,10
