Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050900,GO:0050900,leukocyte migration,73/702,384/18800,2.44059020464588e-31,1.70792502521119e-27,1.17687828710345e-27,APOD/APP/B4GALT1/C5/CALCA/CCL11/CCL15/CCL16/CCL17/CCL18/CCL20/CCL21/CCL22/CCL23/CCL25/CCL27/CCL3/CCL5/CCL7/CCN3/CD34/CD74/CHGA/CXADR/CXCL10/CXCL11/CXCL13/CXCL16/CXCL17/CXCL6/CXCL9/DDT/EDN1/F11R/F7/ICAM1/IL6/KIT/KITLG/LEP/LGALS3/LGALS9/LGMN/LYN/MDK/MMP9/MTUS1/MYH9/NBL1/PDGFB/PGF/PLA2G7/PLG/PPIB/PTN/RARRES2/SCG2/SELE/SELL/SELP/SELPLG/SERPINE1/TNF/TNFRSF11A/TNFRSF14/TNFSF11/TNFSF14/TREM2/UMOD/VEGFA/XCL1/XG/YES1,73
GO:0042060,GO:0042060,wound healing,71/702,429/18800,1.2668846619404599e-26,4.4328294321296604e-23,3.05452559807854e-23,ACTA2/ACVRL1/AP3B1/APCS/B4GALT1/BLOC1S3/C1QTNF1/C4BPB/CCN1/CCN4/CD34/CD36/CD40/CD59/CDKN1A/CEACAM1/CHMP6/COL3A1/CPB2/DAG1/DCBLD2/DGKA/EDN1/EPPK1/ERBB3/F10/F11/F11R/F12/F2/F7/F9/FGA/FGFR2/HBEGF/HPSE/IL6/ITGA5/LYN/MCAM/MERTK/MMP12/MYH9/NOS3/OCLN/PDGFB/PLAT/PLAUR/PLG/PRCP/PROC/PROS1/REG3A/SELP/SERPIND1/SERPINE1/SERPINF2/SERPING1/SMAD2/SMOC2/TAFA5/TFPI/TFPI2/TGFA/TGFB1/TGFBR2/TIMP1/TNF/TNFRSF12A/VEGFA/YAP1,71
GO:0030595,GO:0030595,leukocyte chemotaxis,52/702,236/18800,1.02818845099694e-25,2.3984209266922e-22,1.6526776470235098e-22,C5/CALCA/CCL11/CCL15/CCL16/CCL17/CCL18/CCL20/CCL21/CCL22/CCL23/CCL25/CCL27/CCL3/CCL5/CCL7/CCN3/CD74/CHGA/CXADR/CXCL10/CXCL11/CXCL13/CXCL16/CXCL17/CXCL6/CXCL9/DDT/EDN1/F7/IL6/KIT/LGALS3/LGALS9/LGMN/LYN/MDK/MTUS1/NBL1/PDGFB/PGF/PLA2G7/PPIB/PTN/RARRES2/SCG2/SERPINE1/TNFRSF11A/TNFSF11/TNFSF14/VEGFA/XCL1,52
GO:0045785,GO:0045785,positive regulation of cell adhesion,66/702,446/18800,5.04685913068102e-22,4.75552249438059e-19,3.2768834022889904e-19,ABL1/ADAM9/ADGRG1/AGR2/AP3B1/B2M/CCDC80/CCL21/CCL25/CCL5/CCN1/CD27/CD274/CD276/CD36/CD4/CD46/CD5/CD74/CD80/CD83/CXCL13/DAG1/DMP1/EDIL3/EPHA1/F11R/FGA/FSTL3/HAVCR2/HLA-E/HYAL1/IL18/IL4R/IL6/IL7R/ITGA5/ITGAV/LEP/LGALS1/LGALS9/LILRB4/LYN/MDK/NCK2/NID1/NPY/P4HB/PDGFB/PLAUR/PRSS2/SELE/SELP/SERPINF2/SFRP1/TGFBR2/TNF/TNFRSF14/TNFSF11/TNFSF13B/TNFSF14/VEGFA/VSIR/VWC2/XCL1/YES1,66
GO:0043410,GO:0043410,positive regulation of MAPK cascade,68/702,491/18800,4.98048750488408e-21,3.8726057287976395e-18,2.6684927789326298e-18,ABL1/ACTA2/ADAM9/APP/BMPER/C1QTNF1/CCL11/CCL15/CCL16/CCL17/CCL18/CCL20/CCL21/CCL22/CCL23/CCL25/CCL3/CCL5/CCL7/CCN2/CD27/CD36/CD4/CD40/CD74/CDH2/CHI3L1/CXCL17/DDT/DKK1/EDA2R/EDN1/EFNA1/EIF2AK2/FGA/FGF21/FGF23/FGFR2/FLT3/GCG/GDF15/GPR37/HAVCR2/HGF/ICAM1/IGFBP4/IGFBP6/IL6/KIT/KITLG/LEP/LGALS9/LILRA5/MMP8/MYDGF/NPY/NTRK3/OSM/PDGFB/SERPINF2/TGFA/TGFB1/TNF/TNFRSF11A/TNFSF11/TREM2/VEGFA/XCL1,68
GO:0032102,GO:0032102,negative regulation of response to external stimulus,63/702,429/18800,6.9550810022496e-21,4.554243299748e-18,3.1381881373844497e-18,ACP5/ADIPOQ/ANGPT2/APCS/C1QTNF1/C5/CCN3/CD34/CDH5/CEACAM1/CPB2/CXCL13/CXCL17/DDT/EDN1/EPPK1/F11/F12/F2/FGA/FURIN/GFER/GRN/HAVCR2/HGF/HLA-E/LDLR/LEP/LGALS9/LYN/MDK/MMP12/MVK/NBL1/NOS3/NPY/NUCB2/PCBP2/PDGFB/PLAT/PLG/PROC/PROS1/PTPRS/RTN4R/SEMA3F/SERPINE1/SERPINF1/SERPINF2/SERPING1/ST6GAL1/STAT2/TAFA5/TARBP2/TFPI/TNF/TNFRSF1A/TNFRSF1B/TREM2/UFD1/VSIG4/YES1/YTHDF3,63
GO:0032103,GO:0032103,positive regulation of response to external stimulus,64/702,442/18800,7.15871338914376e-21,4.554243299748e-18,3.1381881373844497e-18,APP/C3/CCL21/CCL27/CCL3/CCL5/CCL7/CCN4/CD74/CLEC6A/CPB2/CXCL10/CXCL13/CXCL17/DDT/EDN1/F2/F7/FABP4/FCN1/GRN/HAVCR2/HEXIM1/HLA-E/IL18/IL1RL1/IL6/LDLR/LGALS1/LGALS9/LGMN/LILRA5/LPL/LYN/MDK/MET/MMP12/MMP8/NECTIN2/NPY/NTRK3/OSM/PDGFB/PGF/PLA2G7/PLG/PTN/PVR/RARRES2/SCARF1/SCG2/SERPINE1/SERPINF2/SMOC2/SNCA/TGFB1/TNF/TNFRSF11A/TNFRSF1A/TNFSF11/TNFSF14/TREM2/VEGFA/XCL1,64
GO:1903034,GO:1903034,regulation of response to wounding,39/702,166/18800,1.24043393017399e-20,7.233797202798e-18,4.9845858194097e-18,ACTA2/APCS/C1QTNF1/CCN4/CD34/CD36/CEACAM1/CPB2/EDN1/EPPK1/F11/F12/F2/F7/FGA/GRN/HBEGF/HPSE/MDK/NOS3/OCLN/PDGFB/PLAT/PLG/PROC/PROS1/PTN/PTPRS/REG3A/RTN4R/SCARF1/SERPINE1/SERPINF2/SERPING1/SMOC2/TAFA5/TFPI/TNF/TNFRSF12A,39
GO:0051346,GO:0051346,negative regulation of hydrolase activity,57/702,371/18800,6.1586459117923e-20,3.31524646851712e-17,2.28443375885996e-17,ABL1/AMBP/ANGPTL3/ANXA2/APCS/APOA2/APP/BST2/C3/C5/CD27/COL6A3/CST3/CSTB/CTSB/DNAJB6/EGLN1/F11R/FABP1/FETUB/FURIN/GAPDH/GCHFR/GPI/HGF/ITIH3/ITIH4/LAMP3/LGALS3/LPA/MMP9/NOS3/PEBP1/PLAUR/PPP1R9B/PROS1/SERPINA4/SERPIND1/SERPINE1/SERPINF1/SERPINF2/SERPING1/SERPINH1/SNCA/SORT1/SPINK1/SPINK4/SPINT2/TFPI/TFPI2/TIMP1/TIMP3/TNF/TNFSF14/TRIAP1/VEGFA/WFDC2,57
GO:0052548,GO:0052548,regulation of endopeptidase activity,61/702,426/18800,1.09027328321539e-19,5.4498088828152e-17,3.75529466948097e-17,AIFM1/AMBP/ANXA2/APP/BST2/C3/C5/CCN1/CCN2/CD27/COL6A3/CST3/CSTB/CTSD/DNAJB6/EFNA1/FABP1/FASLG/FETUB/FIS1/FURIN/GAPDH/GPI/GSN/HGF/HIP1R/HTRA2/ITIH3/ITIH4/LAMP3/LGALS9/LGMN/LPA/LYN/MMP9/PDCD5/PEBP1/PLAUR/PROS1/SERPINA4/SERPIND1/SERPINE1/SERPINF1/SERPINF2/SERPING1/SERPINH1/SNCA/SPINK1/SPINK4/SPINT2/TFPI/TFPI2/TIMP1/TIMP3/TNF/TNFSF10/TNFSF14/TRIAP1/VEGFA/VSIR/WFDC2,61
