Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050900,GO:0050900,leukocyte migration,30/148,384/18800,1.5057359111670201e-21,2.7919743362609498e-18,1.62023540686496e-18,B4GALT1/CCL15/CCL18/CCL21/CCL3/CCL7/CCL8/CD300A/CD74/CD99L2/CHGA/CSF1/CX3CL1/CXCL10/CXCL11/CXCL13/CXCL16/CXCL9/DPP4/IL10/KIT/LGALS9/LGMN/MDK/PGF/PRTN3/TNF/TNFRSF14/VCAM1/VEGFA,30
GO:0022407,GO:0022407,regulation of cell-cell adhesion,32/148,456/18800,1.5157298242459e-21,2.7919743362609498e-18,1.62023540686496e-18,B2M/CCL21/CD27/CD274/CD300A/CD4/CD74/CD80/CD83/CX3CL1/CXCL13/DPP4/FGL1/FSTL3/HAVCR2/HLA-E/IL10/IL15/IL2RA/IL4R/LAG3/LGALS9/LILRB4/MAD1L1/MDK/PLAUR/SIRPB1/TNF/TNFRSF14/VCAM1/VEGFA/VSIG4,32
GO:0050863,GO:0050863,regulation of T cell activation,28/148,342/18800,1.0954238698528001e-20,1.34518051217924e-17,7.806336419898401e-18,B2M/CCL21/CD27/CD274/CD300A/CD4/CD74/CD80/CD83/DPP4/FGL1/HAVCR2/HLA-E/IL10/IL15/IL2RA/IL4R/LAG3/LGALS9/LILRB4/MAD1L1/MDK/SIRPB1/TNFRSF14/TNFRSF1B/TNFSF8/VCAM1/VSIG4,28
GO:0002683,GO:0002683,negative regulation of immune system process,30/148,425/18800,2.74713124656608e-20,2.44935506468771e-17,1.42140697650744e-17,BST2/CCL21/CCL3/CD274/CD300A/CD59/CD74/CD80/CX3CL1/DPP4/FGL1/FSTL3/GBP1/HAVCR2/HLA-E/IL10/IL2RA/IL4R/LAG3/LGALS9/LILRB4/MAD1L1/MDK/MERTK/NMI/PDCD1/TNF/TNFRSF14/TRIM21/VSIG4,30
GO:0030595,GO:0030595,leukocyte chemotaxis,23/148,236/18800,8.353602573074411e-19,3.84683398490077e-16,2.23239037183081e-16,CCL15/CCL18/CCL21/CCL3/CCL7/CCL8/CD74/CHGA/CSF1/CX3CL1/CXCL10/CXCL11/CXCL13/CXCL16/CXCL9/DPP4/IL10/KIT/LGALS9/LGMN/MDK/PGF/VEGFA,23
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,27/148,381/18800,2.3861396718852897e-18,9.767265056917102e-16,5.66812827321523e-16,B2M/CCL21/CD27/CD274/CD300A/CD4/CD74/CD80/CD83/DPP4/FGL1/HAVCR2/HLA-E/IL10/IL15/IL2RA/IL4R/LAG3/LGALS9/LILRB4/MAD1L1/MDK/SIRPB1/TNF/TNFRSF14/VCAM1/VSIG4,27
GO:0070663,GO:0070663,regulation of leukocyte proliferation,23/148,254/18800,4.37289580787798e-18,1.61097481562225e-15,9.34879093242123e-16,BST2/CCL8/CD274/CD300A/CD74/CD80/CSF1/HAVCR2/HLA-E/IL10/IL15/IL2RA/LGALS9/LILRB4/MAD1L1/MZB1/ST6GAL1/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF8/VCAM1/VSIG4,23
GO:0070661,GO:0070661,leukocyte proliferation,25/148,330/18800,1.00238655471914e-17,3.35708369780484e-15,1.9481790360139503e-15,BST2/CCL8/CD274/CD300A/CD74/CD80/CSF1/CX3CL1/HAVCR2/HLA-E/IL10/IL15/IL2RA/KIT/LGALS9/LILRB4/MAD1L1/MZB1/ST6GAL1/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF8/VCAM1/VSIG4,25
GO:0050867,GO:0050867,positive regulation of cell activation,27/148,436/18800,7.24850820855225e-17,1.7802336160204302e-14,1.03310316993471e-14,B2M/CCL21/CCL3/CD27/CD274/CD4/CD74/CD80/CD83/DPP4/HAVCR2/HLA-E/IL10/IL15/IL2RA/IL4R/LGALS9/LILRA5/LILRB4/MDK/NECTIN2/SIRPB1/TNF/TNFRSF14/TNFRSF4/TNFSF13/VCAM1,27
GO:0050870,GO:0050870,positive regulation of T cell activation,20/148,223/18800,9.22887872493029e-16,1.69995946113216e-13,9.86518562649128e-14,B2M/CCL21/CD27/CD274/CD4/CD74/CD80/CD83/DPP4/HAVCR2/HLA-E/IL15/IL2RA/IL4R/LGALS9/LILRB4/MDK/SIRPB1/TNFRSF14/VCAM1,20
GO:0002687,GO:0002687,positive regulation of leukocyte migration,17/148,141/18800,1.0350603626449901e-15,1.80582440650729e-13,1.04795398868973e-13,CCL21/CCL3/CCL7/CCL8/CD74/CD99L2/CSF1/CX3CL1/CXCL10/CXCL13/LGALS9/LGMN/MDK/PGF/TNF/TNFRSF14/VEGFA,17
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,27/148,486/18800,1.07839676827254e-15,1.80582440650729e-13,1.04795398868973e-13,CCL15/CCL18/CCL21/CCL3/CCL7/CCL8/CD4/CD74/CSF1/CX3CL1/CXCL10/CXCL11/CXCL13/CXCL9/EDA2R/IL15/IL2RA/IL4R/KIT/LILRA5/LILRB4/NMI/TNF/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4,27
