Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002384,GO:0002384,hepatic immune response,1/1,2/18800,0.0001063829787233,0.0082404815229567,,IL6,1
GO:0032745,GO:0032745,positive regulation of interleukin-21 production,1/1,2/18800,0.0001063829787233,0.0082404815229567,,IL6,1
GO:2000634,GO:2000634,regulation of primary miRNA processing,1/1,3/18800,0.0001595744680851,0.0082404815229567,,IL6,1
GO:2000635,GO:2000635,negative regulation of primary miRNA processing,1/1,3/18800,0.0001595744680851,0.0082404815229567,,IL6,1
GO:2000676,GO:2000676,positive regulation of type B pancreatic cell apoptotic process,1/1,3/18800,0.0001595744680851,0.0082404815229567,,IL6,1
GO:1902512,GO:1902512,positive regulation of apoptotic DNA fragmentation,1/1,5/18800,0.0002659574468084,0.0082404815229567,,IL6,1
GO:0061470,GO:0061470,T follicular helper cell differentiation,1/1,6/18800,0.0003191489361702,0.0082404815229567,,IL6,1
GO:1903626,GO:1903626,positive regulation of DNA catabolic process,1/1,6/18800,0.0003191489361702,0.0082404815229567,,IL6,1
GO:0001781,GO:0001781,neutrophil apoptotic process,1/1,7/18800,0.0003723404255319,0.0082404815229567,,IL6,1
GO:0032625,GO:0032625,interleukin-21 production,1/1,7/18800,0.0003723404255319,0.0082404815229567,,IL6,1
GO:0032665,GO:0032665,regulation of interleukin-21 production,1/1,7/18800,0.0003723404255319,0.0082404815229567,,IL6,1
GO:2000660,GO:2000660,negative regulation of interleukin-1-mediated signaling pathway,1/1,7/18800,0.0003723404255319,0.0082404815229567,,IL6,1
GO:0002314,GO:0002314,germinal center B cell differentiation,1/1,8/18800,0.0004255319148934,0.0082404815229567,,IL6,1
GO:0061888,GO:0061888,regulation of astrocyte activation,1/1,8/18800,0.0004255319148934,0.0082404815229567,,IL6,1
GO:0090091,GO:0090091,positive regulation of extracellular matrix disassembly,1/1,8/18800,0.0004255319148934,0.0082404815229567,,IL6,1
GO:2000553,GO:2000553,positive regulation of T-helper 2 cell cytokine production,1/1,9/18800,0.0004787234042553,0.0082404815229567,,IL6,1
GO:2000674,GO:2000674,regulation of type B pancreatic cell apoptotic process,1/1,9/18800,0.0004787234042553,0.0082404815229567,,IL6,1
GO:0070091,GO:0070091,glucagon secretion,1/1,10/18800,0.0005319148936169,0.0082404815229567,,IL6,1
GO:0070092,GO:0070092,regulation of glucagon secretion,1/1,10/18800,0.0005319148936169,0.0082404815229567,,IL6,1
GO:0097050,GO:0097050,type B pancreatic cell apoptotic process,1/1,10/18800,0.0005319148936169,0.0082404815229567,,IL6,1
GO:1901731,GO:1901731,positive regulation of platelet aggregation,1/1,10/18800,0.0005319148936169,0.0082404815229567,,IL6,1
GO:1902510,GO:1902510,regulation of apoptotic DNA fragmentation,1/1,10/18800,0.0005319148936169,0.0082404815229567,,IL6,1
GO:2000659,GO:2000659,regulation of interleukin-1-mediated signaling pathway,1/1,10/18800,0.0005319148936169,0.0082404815229567,,IL6,1
GO:0032966,GO:0032966,negative regulation of collagen biosynthetic process,1/1,12/18800,0.0006382978723405,0.0082404815229567,,IL6,1
GO:1903624,GO:1903624,regulation of DNA catabolic process,1/1,12/18800,0.0006382978723405,0.0082404815229567,,IL6,1
GO:1903800,GO:1903800,positive regulation of production of miRNAs involved in gene silencing by miRNA,1/1,12/18800,0.0006382978723405,0.0082404815229567,,IL6,1
GO:0010713,GO:0010713,negative regulation of collagen metabolic process,1/1,13/18800,0.0006914893617022,0.0082404815229567,,IL6,1
