Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045785,GO:0045785,positive regulation of cell adhesion,80/709,446/18800,3.8205113885927303e-32,2.56241698832915e-28,1.7345121704211e-28,ABL1/ADAM8/ADAM9/ADGRG1/AGR2/AP3B1/APBB1IP/B2M/CCDC80/CCL21/CCL25/CCL28/CD160/CD27/CD274/CD276/CD28/CD36/CD4/CD46/CD5/CD70/CD74/CD80/CD83/CEACAM6/CSF1/CX3CL1/CXCL13/DMP1/DPP4/EPO/F11R/FBLN2/FGA/FSTL3/HAVCR2/HLA-E/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL1RL2/IL2RA/IL4R/IL6/IL6ST/ITGA5/ITGAV/KDR/LGALS1/LGALS9/LILRB1/LILRB2/LILRB4/MDK/NRP1/P4HB/PDCD1LG2/PLAUR/PRSS2/RNASE10/SIRPB1/SLAMF1/STX4/TFRC/TGFBR2/THY1/TNF/TNFRSF14/TNFSF11/TNFSF13B/VCAM1/VEGFA/VSIR/VWC2/XCL1/ZBTB16,80
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,71/709,381/18800,1.1754664811771699e-29,2.62795122975176e-26,1.77887260818145e-26,ADAM8/AP3B1/APOA4/ARG1/B2M/CCL21/CCL25/CCL28/CD160/CD27/CD274/CD276/CD28/CD300A/CD4/CD46/CD5/CD70/CD74/CD80/CD83/DPP4/EPO/F11R/FGL1/GCNT1/HAVCR2/HLA-E/ICAM1/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL1RL2/IL2RA/IL4R/IL6/IL6ST/ITGA5/JAM2/LAG3/LGALS1/LGALS3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MDK/NT5E/PAG1/PDCD1LG2/SIRPB1/SLAMF1/TFRC/TGFBR2/THY1/TIGIT/TNF/TNFRSF14/TNFRSF21/TNFSF11/TNFSF13B/UMOD/VCAM1/VSIG4/VSIR/XCL1/ZBTB16,71
GO:0050863,GO:0050863,regulation of T cell activation,64/709,342/18800,6.58587308990114e-27,1.1042862703491701e-23,7.4749659570378e-24,ABL1/ADAM8/AP3B1/ARG1/B2M/CCL21/CD160/CD27/CD274/CD276/CD28/CD300A/CD4/CD46/CD5/CD70/CD74/CD80/CD83/DPP4/EPO/FGL1/HAVCR2/HLA-E/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL1RL2/IL2RA/IL4R/IL6/IL6ST/LAG3/LGALS1/LGALS3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MDK/PAG1/PDCD1LG2/SIRPB1/SIT1/SLAMF1/TFRC/TGFBR2/THY1/TIGIT/TNFRSF14/TNFRSF1B/TNFRSF21/TNFSF11/TNFSF13B/TNFSF8/VCAM1/VSIG4/VSIR/XCL1/ZBTB16,64
GO:0050867,GO:0050867,positive regulation of cell activation,71/709,436/18800,6.370074105706819e-26,6.103441003853661e-23,4.1314480628441404e-23,ACTA2/ADAM8/AP3B1/B2M/CCL21/CCL3/CD160/CD226/CD27/CD274/CD276/CD28/CD38/CD4/CD40/CD46/CD5/CD70/CD74/CD80/CD83/CLEC4D/CLEC7A/DPP4/EPO/GAS6/HAVCR1/HAVCR2/HLA-E/IGFBP2/IGLC2/IL10/IL12B/IL12RB1/IL15/IL15RA/IL18/IL1RL2/IL2RA/IL4R/IL6/IL6ST/LBP/LGALS1/LGALS9/LILRA2/LILRA5/LILRB1/LILRB2/LILRB4/MDK/NECTIN2/PDCD1LG2/SIRPB1/SLAMF1/STX4/TFRC/TGFB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF4/TNFSF11/TNFSF13/TNFSF13B/TREM2/VCAM1/VSIR/XCL1/ZBTB16,71
GO:0050900,GO:0050900,leukocyte migration,66/709,384/18800,1.6237518376438201e-25,1.3613129468846399e-22,9.21479167862871e-23,ADAM8/B4GALT1/BSG/CCL11/CCL14/CCL15/CCL17/CCL20/CCL21/CCL25/CCL28/CCL3/CCL7/CCN3/CD300A/CD34/CD74/CD99/CD99L2/CHGA/CSF1/CSF1R/CX3CL1/CXADR/CXCL11/CXCL13/CXCL16/CXCL8/CXCL9/DPP4/EDN1/F11R/GAS6/GCNT1/HMOX1/ICAM1/IL10/IL17A/IL1R1/IL6/JAM2/JAM3/LBP/LGALS3/LGALS9/LGMN/MDK/NBL1/PGF/PLA2G7/PRTN3/PTN/RARRES2/SCG2/SLAMF1/SLAMF8/THY1/TNF/TNFRSF11A/TNFRSF14/TNFSF11/TREM2/UMOD/VCAM1/VEGFA/XCL1,66
GO:0002697,GO:0002697,regulation of immune effector process,62/709,353/18800,1.53214029499237e-24,1.02760649585138e-21,6.95591693926534e-22,APOA2/ARG1/B2M/BST2/CD160/CD226/CD244/CD28/CD300A/CD36/CD40/CD46/CD59/CD74/CD80/CLEC7A/FCER2/FCN1/FCN2/GFER/GRN/HAVCR2/HLA-E/HMOX1/ICAM1/IL10/IL12B/IL12RB1/IL17A/IL18/IL18R1/IL1R1/IL4R/IL6/LAG3/LBP/LGALS3/LGALS9/LILRB1/LILRB4/MAVS/MZB1/NCR1/NECTIN2/PGLYRP1/PVR/SLAMF1/SLAMF6/SLAMF8/SPON2/STX4/SUSD4/TFRC/TGFB1/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF13/TREM2/VSIG4/XCL1,62
GO:0032103,GO:0032103,positive regulation of response to external stimulus,69/709,442/18800,4.12807284221074e-24,2.5169985957006803e-21,1.70376824578516e-21,ADAM8/ARG1/CCL21/CCL3/CCL7/CCN4/CD160/CD226/CD28/CD74/CLEC6A/CLEC7A/CSF1/CSF1R/CX3CL1/CXCL13/CXCL8/EDN1/FABP4/FCN1/FGF2/GAS6/GRN/HAVCR2/HEXIM1/HLA-E/IL12B/IL15/IL17A/IL18/IL6/IL6ST/KDR/LAG3/LBP/LGALS1/LGALS9/LGMN/LILRA2/LILRA5/LY96/MAVS/MDK/MET/MMP12/NECTIN2/NRP1/NTRK3/OSMR/PGF/PLA2G7/PTN/PVR/RARRES2/SCARF1/SCG2/SLAMF1/SLAMF6/SMOC2/STX4/TGFB1/THBD/TNF/TNFRSF11A/TNFRSF1A/TNFSF11/TREM2/VEGFA/XCL1,69
GO:0050870,GO:0050870,positive regulation of T cell activation,49/709,223/18800,4.81099448915251e-24,2.68894500322882e-21,1.82015958172937e-21,ADAM8/AP3B1/B2M/CCL21/CD160/CD27/CD274/CD276/CD28/CD4/CD46/CD5/CD70/CD74/CD80/CD83/DPP4/EPO/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL18/IL1RL2/IL2RA/IL4R/IL6/IL6ST/LGALS1/LGALS9/LILRB1/LILRB2/LILRB4/MDK/PDCD1LG2/SIRPB1/SLAMF1/TFRC/TGFBR2/THY1/TNFRSF14/TNFSF11/TNFSF13B/VCAM1/VSIR/XCL1/ZBTB16,49
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,71/709,486/18800,4.79397333999619e-23,2.2966556565253203e-20,1.5546170688273402e-20,ARG1/CCL11/CCL14/CCL15/CCL17/CCL20/CCL21/CCL25/CCL3/CCL7/CD300LF/CD4/CD70/CD74/CSF1/CSF1R/CX3CL1/CXCL11/CXCL13/CXCL8/CXCL9/EDA2R/EDN1/EPO/FAS/GAS6/GHR/IFNGR1/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL17A/IL18/IL18R1/IL1R1/IL1RL2/IL1RN/IL2RA/IL4R/IL6/IL6ST/KRT18/LIFR/LILRA2/LILRA5/LILRB1/LILRB2/LILRB4/MAVS/MMP12/OSMR/P4HB/PTPN1/ROBO1/STAT2/TFF2/TNF/TNFRSF11A/TNFRSF14/TNFRSF17/TNFRSF19/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFSF11/TNFSF13B/TREM2/XCL1/YAP1,71
GO:0060326,GO:0060326,cell chemotaxis,56/709,315/18800,1.6041409343065399e-22,6.72435827899621e-20,4.55174990109479e-20,ADAM8/BSG/CCL11/CCL14/CCL15/CCL17/CCL20/CCL21/CCL25/CCL28/CCL3/CCL7/CCN3/CD74/CHGA/CSF1/CSF1R/CX3CL1/CXADR/CXCL11/CXCL13/CXCL16/CXCL8/CXCL9/DPP4/EDN1/EPHA2/FGF2/GAS6/HGF/IL10/IL6/JAM3/KDR/LBP/LGALS3/LGALS9/LGMN/MDK/MET/NBL1/NRP1/PGF/PLA2G7/PLXNB3/PTN/RARRES2/SCG2/SLAMF1/SLAMF8/SMOC2/TNFRSF11A/TNFSF11/VCAM1/VEGFA/XCL1,56
