Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0022409,GO:0022409,positive regulation of cell-cell adhesion,7/43,291/18800,3.96049446457462e-06,0.0031096908340112,0.0018669905574508,CD4/CD83/FSTL3/HAVCR2/IL4R/PLAUR/SIRPB1,7
GO:0022407,GO:0022407,regulation of cell-cell adhesion,8/43,456/18800,7.75209952694744e-06,0.0031096908340112,0.0018669905574508,CD4/CD83/FSTL3/HAVCR2/IL4R/PLAUR/SIRPB1/VSIG4,8
GO:0050863,GO:0050863,regulation of T cell activation,7/43,342/18800,1.13774708398707e-05,0.0031096908340112,0.0018669905574508,CD4/CD83/HAVCR2/IL4R/SIRPB1/TNFRSF1B/VSIG4,7
GO:0032623,GO:0032623,interleukin-2 production,4/43,63/18800,1.28095626970215e-05,0.0031096908340112,0.0018669905574508,CD4/CD83/HAVCR2/VSIG4,4
GO:0032663,GO:0032663,regulation of interleukin-2 production,4/43,63/18800,1.28095626970215e-05,0.0031096908340112,0.0018669905574508,CD4/CD83/HAVCR2/VSIG4,4
GO:0002697,GO:0002697,regulation of immune effector process,7/43,353/18800,1.39656773982543e-05,0.0031096908340112,0.0018669905574508,BST2/HAVCR2/IL4R/SPON2/TNFRSF1B/TNFRSF4/VSIG4,7
GO:0003332,GO:0003332,negative regulation of extracellular matrix constituent secretion,2/43,4/18800,3.05712075513718e-05,0.0058347333269475,0.0035030466397211,TNFRSF1A/TNFRSF1B,2
GO:0002700,GO:0002700,regulation of production of molecular mediator of immune response,5/43,167/18800,3.81615195667187e-05,0.006372973767642,0.003826194461821,BST2/IL4R/SPON2/TNFRSF1B/TNFRSF4,5
GO:0032102,GO:0032102,negative regulation of response to external stimulus,7/43,429/18800,4.86076400026683e-05,0.0067972936665727,0.0040809468751405,HAVCR2/NBL1/SEMA3F/SIGLEC10/TNFRSF1A/TNFRSF1B/VSIG4,7
GO:1902339,GO:1902339,positive regulation of apoptotic process involved in morphogenesis,2/43,5/18800,5.08779466060833e-05,0.0067972936665727,0.0040809468751405,TNFRSF1A/TNFRSF1B,2
