Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050900,GO:0050900,leukocyte migration,54/462,384/18800,1.2340939187236e-25,6.956587419844949e-22,4.42844859887238e-22,B4GALT1/BSG/CALCA/CCL14/CCL15/CCL16/CCL20/CCL21/CCL23/CCL25/CCL3/CCL7/CCN3/CD300A/CD74/CD99/CHGA/CRTAM/CSF1/CXADR/CXCL10/CXCL11/CXCL13/CXCL16/CXCL17/CXCL8/CXCL9/EDN1/GCNT1/ICAM1/IL1R1/IL6/JAM2/LGALS3/LGALS9/LGMN/MDK/NBL1/PGF/PTN/RARRES2/SCG2/SFTPD/SLAMF8/THY1/TNF/TNFRSF11A/TNFRSF14/TREM2/UMOD/VCAM1/VEGFA/XCL1/XG,54
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,52/462,381/18800,4.31869794924238e-24,8.11483344662643e-21,5.16576888033939e-21,B2M/CCL21/CCL25/CD160/CD27/CD274/CD276/CD300A/CD4/CD46/CD5/CD74/CD80/CD83/CRTAM/EPO/FGL1/GCNT1/HAVCR2/HLA-E/ICAM1/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6/IL6ST/ITGA5/JAM2/LAG3/LGALS1/LGALS3/LGALS9/LILRB4/MAD1L1/MDK/PDCD1LG2/SFTPD/SIRPB1/TFRC/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF21/TNFSF13B/UMOD/VCAM1/VSIG4/XCL1,52
GO:0022407,GO:0022407,regulation of cell-cell adhesion,56/462,456/18800,1.38842398884216e-23,1.9566365062758202e-20,1.24556246788498e-20,B2M/CCL21/CCL25/CD160/CD27/CD274/CD276/CD300A/CD4/CD46/CD5/CD74/CD80/CD83/CDH1/CDSN/CRTAM/CXCL13/EPO/FGL1/FSTL3/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL1RN/IL2RA/IL4R/IL6/IL6ST/LAG3/LGALS1/LGALS3/LGALS9/LILRB4/MAD1L1/MDK/PDCD1LG2/PLAUR/SFTPD/SIRPB1/SPINT2/TFRC/TGFB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF21/TNFSF13B/VCAM1/VEGFA/VSIG4/XCL1,56
GO:0050867,GO:0050867,positive regulation of cell activation,54/462,436/18800,6.10729553592015e-23,5.73780415599698e-20,3.65259131262312e-20,ACTA2/B2M/CCL21/CCL3/CD160/CD27/CD274/CD276/CD38/CD4/CD40/CD46/CD5/CD74/CD80/CD83/CLEC4D/CLEC7A/EPO/HAVCR1/HAVCR2/HLA-E/IGFBP2/IGLC2/IL12B/IL12RB1/IL15/IL15RA/IL1RL1/IL2RA/IL4R/IL6/IL6ST/LGALS1/LGALS9/LILRA5/LILRB4/MDK/MMP8/NECTIN2/PDCD1LG2/SIRPB1/TFRC/TGFB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF4/TNFSF13/TNFSF13B/TREM2/VCAM1/XCL1,54
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,56/462,486/18800,3.19832228716401e-22,2.5755632475347902e-19,1.6395610040514502e-19,CCL14/CCL15/CCL16/CCL20/CCL21/CCL23/CCL25/CCL3/CCL7/CD300LF/CD4/CD74/CSF1/CXCL10/CXCL11/CXCL13/CXCL8/CXCL9/EDA2R/EDN1/EPO/FAS/IFNGR1/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL18R1/IL1R1/IL1RL1/IL1RN/IL2RA/IL4R/IL6/IL6ST/KRT18/LILRA5/LILRB4/MMP12/OSM/OSMR/ROBO1/TFF2/TNF/TNFRSF11A/TNFRSF14/TNFRSF17/TNFRSF19/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFSF13B/TREM2/XCL1/YAP1,56
GO:0043410,GO:0043410,positive regulation of MAPK cascade,56/462,491/18800,5.26503175557225e-22,3.2976648895734204e-19,2.0992389771632502e-19,ACTA2/ADAM9/BMPER/CCL14/CCL15/CCL16/CCL20/CCL21/CCL23/CCL25/CCL3/CCL7/CD27/CD4/CD40/CD74/CDH2/CHI3L1/CLEC7A/CXCL17/EDA2R/EDN1/EFNA1/EGFR/EPO/FGF21/FGF23/FGFR2/GDF15/GPR37/HAVCR2/HGF/ICAM1/IGF1R/IGFBP4/IGFBP6/IL6/LGALS9/LILRA5/LTBR/MARCO/MMP8/NRP1/OSM/PDGFRA/PLA2G2A/ROBO1/SEMA7A/TGFA/TGFB1/TNF/TNFRSF11A/TNFRSF19/TREM2/VEGFA/XCL1,56
GO:0032103,GO:0032103,positive regulation of response to external stimulus,53/462,442/18800,7.1933823612550005e-22,3.68747210612301e-19,2.3473838099349903e-19,CCL21/CCL3/CCL7/CCN4/CD160/CD74/CLEC6A/CLEC7A/CRTAM/CSF1/CXCL10/CXCL13/CXCL17/CXCL8/EDN1/FABP4/GRN/HAVCR2/HLA-E/IGF1R/IL12B/IL15/IL1RL1/IL6/IL6ST/LAG3/LGALS1/LGALS9/LGMN/LILRA5/LY96/MDK/MMP12/MMP8/NECTIN2/NRP1/OSM/OSMR/PGF/PLA2G2A/PTN/RARRES2/SCARF1/SCG2/SMOC2/TGFB1/THBD/TNF/TNFRSF11A/TNFRSF1A/TREM2/VEGFA/XCL1,53
GO:0060326,GO:0060326,cell chemotaxis,45/462,315/18800,8.94696297980443e-22,4.20283585976313e-19,2.67545585948713e-19,BSG/CALCA/CCL14/CCL15/CCL16/CCL20/CCL21/CCL23/CCL25/CCL3/CCL7/CCN3/CD74/CHGA/CSF1/CXADR/CXCL10/CXCL11/CXCL13/CXCL16/CXCL17/CXCL8/CXCL9/EDN1/EPHA2/HGF/IL6/LGALS3/LGALS9/LGMN/MDK/NBL1/NRP1/PDGFRA/PGF/PTN/RARRES2/SCG2/SFTPD/SLAMF8/SMOC2/TNFRSF11A/VCAM1/VEGFA/XCL1,45
GO:0032944,GO:0032944,regulation of mononuclear cell proliferation,39/462,233/18800,1.59500062769401e-21,6.916168106393161e-19,4.40271833182904e-19,CD274/CD276/CD300A/CD38/CD40/CD46/CD74/CD80/CRTAM/CSF1/EPO/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL6/IL6ST/LGALS3/LGALS9/LILRB4/MAD1L1/MZB1/PDCD1LG2/SFTPD/ST6GAL1/TFRC/TGFBR2/TNFRSF13B/TNFRSF14/TNFRSF1B/TNFRSF21/TNFRSF4/TNFSF13B/VCAM1/VSIG4/XCL1,39
GO:0050863,GO:0050863,regulation of T cell activation,46/462,342/18800,3.87689287232754e-21,1.4569363414206899e-18,9.27461600123831e-19,B2M/CCL21/CD160/CD27/CD274/CD276/CD300A/CD4/CD46/CD5/CD74/CD80/CD83/CRTAM/EPO/FGL1/HAVCR2/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6/IL6ST/LAG3/LGALS1/LGALS3/LGALS9/LILRB4/MAD1L1/MDK/PDCD1LG2/SFTPD/SIRPB1/TFRC/TGFBR2/THY1/TNFRSF14/TNFRSF1B/TNFRSF21/TNFSF13B/VCAM1/VSIG4/XCL1,46
