Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045785,GO:0045785,positive regulation of cell adhesion,77/636,446/18800,5.1592044060945696e-33,3.2673241503796897e-29,2.1565474417475298e-29,ADAM8/ADAM9/ADGRG1/AGR2/B2M/CCDC80/CCL21/CCL25/CD160/CD27/CD274/CD276/CD28/CD4/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CEACAM6/CSF1/CX3CL1/CXCL13/DMP1/EDIL3/EPHA1/EPHA4/EPO/FBLN2/FSTL3/HAVCR2/HLA-E/HYAL1/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL2RA/IL4R/IL6/IL6ST/ITGA5/ITGB2/KLRK1/LGALS1/LGALS9/LILRB1/LILRB4/MDK/NPY/NRP1/OLFM4/PDCD1LG2/PLAUR/PTPRC/RNASE10/SELE/SFRP1/SIRPB1/SLAMF1/TEK/TFRC/TGFBR2/THY1/TNF/TNFRSF14/TNFSF13B/VCAM1/VEGFA/VIT/VTCN1/VWC2/XCL1,77
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,67/636,381/18800,2.84546414228393e-29,6.00677480436137e-26,3.96468003824894e-26,ADAM8/APOA4/B2M/CCL21/CCL25/CD160/CD27/CD274/CD276/CD28/CD300A/CD4/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CRTAM/EPO/FGL1/GCNT1/GPNMB/HAVCR2/HLA-E/ICAM1/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL2RA/IL4R/IL6/IL6ST/ITGA5/ITGB2/ITGB7/JAM2/KLRK1/LAG3/LGALS1/LGALS3/LGALS9/LILRB1/LILRB4/MAD1L1/MDK/PDCD1LG2/PTPRC/SELE/SIRPB1/SLAMF1/TFRC/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF21/TNFSF13B/UMOD/VCAM1/VSIG4/VTCN1/XCL1,67
GO:0050900,GO:0050900,leukocyte migration,67/636,384/18800,4.61878806010577e-29,7.31269619616246e-26,4.8266335228105296e-26,ADAM8/ADGRE2/B4GALT1/BSG/CALCA/CCL11/CCL14/CCL15/CCL20/CCL21/CCL25/CCL3/CCL7/CCN3/CD200/CD300A/CD74/CD99/CD99L2/CHGA/CRTAM/CSF1/CSF1R/CX3CL1/CXADR/CXCL13/CXCL16/CXCL8/CXCL9/EDN1/FLT1/GAS6/GCNT1/ICAM1/IL10/IL1R1/IL6/ITGB2/ITGB7/JAM2/KLRK1/LBP/LGALS3/LGALS9/LYVE1/MDK/NBL1/PGF/PLA2G7/PRTN3/RARRES2/SCG2/SELE/SLAMF1/SLAMF8/THBS4/THY1/TNF/TNFRSF11A/TNFRSF14/TREM2/UMOD/VCAM1/VEGFA/VEGFD/XCL1/XG,67
GO:0050867,GO:0050867,positive regulation of cell activation,69/636,436/18800,2.9179192049105998e-27,3.69583646493977e-24,2.43938045530526e-24,ACTA2/ADAM8/AXL/B2M/CCL21/CCL3/CD160/CD27/CD274/CD276/CD28/CD38/CD4/CD40/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CLEC4D/CLEC7A/EPO/GAS6/HAVCR1/HAVCR2/HLA-E/IGFBP2/IGLC2/IL10/IL12B/IL12RB1/IL15/IL15RA/IL18/IL1RL1/IL2RA/IL4R/IL6/IL6ST/ITGB2/KLRK1/LBP/LGALS1/LGALS9/LILRA5/LILRB1/LILRB4/MDK/MMP8/NECTIN2/PDCD1LG2/PTPRC/SIRPB1/SLAMF1/TFRC/TGFB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF4/TNFSF13/TNFSF13B/TREM2/VCAM1/VTCN1/XCL1,69
GO:0070663,GO:0070663,regulation of leukocyte proliferation,53/636,254/18800,4.86655725801269e-27,5.13665118583239e-24,3.3903682230821704e-24,BST2/CD274/CD276/CD28/CD300A/CD38/CD40/CD46/CD55/CD70/CD74/CD80/CRTAM/CSF1/CSF1R/CSF2RA/EPO/GPNMB/HAVCR2/HLA-E/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL2RA/IL5RA/IL6/IL6ST/LGALS3/LGALS9/LILRB1/LILRB4/MAD1L1/MZB1/PDCD1LG2/PTPRC/SLAMF1/ST6GAL1/TFRC/TGFBR2/TNFRSF13B/TNFRSF14/TNFRSF1B/TNFRSF21/TNFRSF4/TNFSF13B/TNFSF8/VCAM1/VSIG4/VTCN1/XCL1,53
GO:0043410,GO:0043410,positive regulation of MAPK cascade,70/636,491/18800,7.280423204540301e-25,3.56830506817223e-22,2.35520530316752e-22,ACTA2/ADAM8/ADAM9/BMPER/C1QTNF1/CCL11/CCL14/CCL15/CCL20/CCL21/CCL25/CCL3/CCL7/CD27/CD4/CD40/CD74/CDH2/CHI3L1/CLEC7A/CSF1R/CSPG4/CX3CL1/EDA2R/EDN1/EFNA1/EPHA4/EPO/ERBB4/F2R/FGF21/FGF23/FGFR2/FLT1/GAS6/GCG/GDF15/GPNMB/GPR37/HAVCR2/HGF/ICAM1/IGF1R/IGFBP4/IGFBP6/IL6/JUN/LGALS9/LILRA5/LTBR/MMP8/NOTCH1/NPY/NRP1/OSM/PDGFRA/PTPRC/ROBO1/SEMA7A/SLAMF1/TEK/TGFA/TGFB1/TGFBR1/TNF/TNFRSF11A/TNFRSF19/TREM2/VEGFA/XCL1,70
GO:0002683,GO:0002683,negative regulation of immune system process,65/636,425/18800,7.32480118209995e-25,3.56830506817223e-22,2.35520530316752e-22,AMBP/AXL/BST2/CCL21/CCL25/CCL3/CCN3/CD160/CD200/CD274/CD300A/CD300LF/CD46/CD55/CD59/CD74/CD80/COL3A1/CR2/CRTAM/CX3CL1/FCRLB/FGL1/FSTL3/GPNMB/GRN/HAVCR2/HLA-E/IL10/IL12B/IL1RL1/IL2RA/IL4R/KLRD1/KLRK1/LAG3/LGALS3/LGALS9/LILRB1/LILRB4/MAD1L1/MDK/MERTK/MILR1/MMP12/NBL1/NPY/PDCD1/PDCD1LG2/PGLYRP1/PTPRC/SFRP1/SLAMF1/SLAMF8/SUSD4/TGFB1/THY1/TNF/TNFRSF13B/TNFRSF14/TNFRSF21/TREM2/VSIG4/VTCN1/XCL1,65
GO:0050863,GO:0050863,regulation of T cell activation,58/636,342/18800,1.34065303655073e-24,5.66023712031717e-22,3.7359531285213597e-22,ADAM8/B2M/CCL21/CD160/CD27/CD274/CD276/CD28/CD300A/CD4/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CRTAM/EPO/FGL1/GPNMB/HAVCR2/HLA-E/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL2RA/IL4R/IL6/IL6ST/KLRK1/LAG3/LGALS1/LGALS3/LGALS9/LILRB1/LILRB4/MAD1L1/MDK/PDCD1LG2/PTPRC/SIRPB1/SLAMF1/TFRC/TGFBR2/THY1/TNFRSF14/TNFRSF1B/TNFRSF21/TNFSF13B/TNFSF8/VCAM1/VSIG4/VTCN1/XCL1,58
GO:0032103,GO:0032103,positive regulation of response to external stimulus,65/636,442/18800,6.825036142566761e-24,2.54252669946325e-21,1.67815594564289e-21,ADAM8/CCL21/CCL3/CCL7/CCN4/CD160/CD28/CD74/CLEC6A/CLEC7A/CRTAM/CSF1/CSF1R/CX3CL1/CXCL13/CXCL8/DSCAM/EDN1/F3/FABP4/GAS6/GRN/HAVCR2/HLA-E/IGF1R/IL12B/IL15/IL18/IL1RL1/IL6/IL6ST/KLRD1/KLRK1/LAG3/LBP/LGALS1/LGALS9/LILRA5/LY96/MDK/MMP12/MMP8/NECTIN2/NPY/NRP1/OSM/OSMR/PGF/PLA2G7/PVR/RARRES2/SCARF1/SCG2/SLAMF1/SMOC2/TGFB1/THBD/THBS4/TNF/TNFRSF11A/TNFRSF1A/TREM2/VEGFA/VEGFD/XCL1,65
GO:0002819,GO:0002819,regulation of adaptive immune response,43/636,188/18800,8.17448839976014e-24,2.84814714775603e-21,1.87987605836416e-21,B2M/CD160/CD274/CD28/CD4/CD40/CD46/CD48/CD55/CD80/CLEC6A/CLEC7A/CR2/FCER2/HAVCR2/HLA-E/IL10/IL12B/IL12RB1/IL18/IL18R1/IL1R1/IL1RL1/IL4R/IL6/IL6ST/KLRD1/LILRB1/LILRB4/NECTIN2/PTPRC/PVR/SLAMF1/SUSD4/TFRC/TGFB1/TNF/TNFRSF14/TNFRSF1B/TNFSF13/TNFSF13B/TREM2/XCL1,43
