Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0032944,GO:0032944,regulation of mononuclear cell proliferation,9/27,233/18800,2.28183504076097e-11,3.79240983774474e-08,1.83747769071805e-08,CD74/CSF1/IL2RA/IL6/LGALS9/MAD1L1/PDCD1LG2/TNFRSF1B/TNFRSF4,9
GO:0032943,GO:0032943,mononuclear cell proliferation,9/27,300/18800,2.16838664088116e-10,1.20128619904816e-07,5.82040624657574e-08,CD74/CSF1/IL2RA/IL6/LGALS9/MAD1L1/PDCD1LG2/TNFRSF1B/TNFRSF4,9
GO:0050670,GO:0050670,regulation of lymphocyte proliferation,8/27,230/18800,8.073839187480431e-10,2.68374414591849e-07,1.30031304808895e-07,CD74/IL2RA/IL6/LGALS9/MAD1L1/PDCD1LG2/TNFRSF1B/TNFRSF4,8
GO:0046651,GO:0046651,lymphocyte proliferation,8/27,296/18800,5.88301467739927e-09,1.2221962992297e-06,5.92171872132953e-07,CD74/IL2RA/IL6/LGALS9/MAD1L1/PDCD1LG2/TNFRSF1B/TNFRSF4,8
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,9/27,486/18800,1.48350937281572e-08,2.46559257761973e-06,1.19461544232003e-06,CCL20/CD74/CSF1/IL2RA/IL36G/IL6/TNF/TNFRSF1B/TNFRSF4,9
GO:0002687,GO:0002687,positive regulation of leukocyte migration,6/27,141/18800,4.15840942892941e-08,5.75939705906724e-06,2.79051159046579e-06,CCL20/CD74/CSF1/IL6/LGALS9/TNF,6
GO:0050863,GO:0050863,regulation of T cell activation,7/27,342/18800,4.02605271641677e-07,4.63964393384334e-05,2.24797492519485e-05,CD74/IL2RA/IL6/LGALS9/MAD1L1/PDCD1LG2/TNFRSF1B,7
GO:1903037,GO:1903037,regulation of leukocyte cell-cell adhesion,7/27,344/18800,4.18740427242178e-07,4.63964393384334e-05,2.24797492519485e-05,CD74/IL2RA/IL6/LGALS9/MAD1L1/PDCD1LG2/TNF,7
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,7/27,381/18800,8.31716294237891e-07,7.94885533015438e-05,3.85133594753822e-05,CD74/IL2RA/IL6/LGALS9/MAD1L1/PDCD1LG2/TNF,7
GO:0050868,GO:0050868,negative regulation of T cell activation,5/27,125/18800,8.60886858861486e-07,7.94885533015438e-05,3.85133594753822e-05,CD74/IL2RA/LGALS9/MAD1L1/PDCD1LG2,5
GO:0002696,GO:0002696,positive regulation of leukocyte activation,7/27,421/18800,1.61951694495832e-06,0.0001342903229311,6.50656134285215e-05,CD74/IL2RA/IL6/LGALS9/PDCD1LG2/TNF/TNFRSF4,7
GO:0032757,GO:0032757,positive regulation of interleukin-8 production,4/27,62/18800,1.7776095694851e-06,0.0001342903229311,6.50656134285215e-05,CD74/IL6/LGALS9/TNF,4
GO:1902107,GO:1902107,positive regulation of leukocyte differentiation,5/27,157/18800,2.65178281531334e-06,0.0001608566860398,7.79374025083951e-05,CD74/CSF1/IL2RA/LGALS9/TNF,5
GO:1903708,GO:1903708,positive regulation of hemopoiesis,5/27,157/18800,2.65178281531334e-06,0.0001608566860398,7.79374025083951e-05,CD74/CSF1/IL2RA/LGALS9/TNF,5
GO:0051250,GO:0051250,negative regulation of lymphocyte activation,5/27,161/18800,3.00033529917939e-06,0.0001608566860398,7.79374025083951e-05,CD74/IL2RA/LGALS9/MAD1L1/PDCD1LG2,5
GO:0002700,GO:0002700,regulation of production of molecular mediator of immune response,5/27,167/18800,3.58971643102537e-06,0.0001864408971363,9.03333246623161e-05,CD74/IL6/TNF/TNFRSF1B/TNFRSF4,5
GO:0032496,GO:0032496,response to lipopolysaccharide,6/27,333/18800,6.38323268726437e-06,0.0003031123636066,0.0001468623460378,IL36G/IL6/LGALS9/PDCD1LG2/TNF/TNFRSF1B,6
GO:0001776,GO:0001776,leukocyte homeostasis,4/27,89/18800,7.57730901227904e-06,0.0003403645291461,0.0001649115617181,CD74/IL2RA/IL6/LGALS9,4
GO:0071674,GO:0071674,mononuclear cell migration,5/27,199/18800,8.44095895406386e-06,0.0003507218445413,0.0001699298315752,CCL20/CSF1/IL6/LGALS9/TNF,5
GO:0002697,GO:0002697,regulation of immune effector process,6/27,353/18800,8.90735106337049e-06,0.0003582073076103,0.0001735566472366,CD74/IL6/LGALS9/TNF/TNFRSF1B/TNFRSF4,6
GO:0032602,GO:0032602,chemokine production,4/27,98/18800,1.11118944257884e-05,0.0003929355007587,0.0001903829616064,CD74/IL6/LGALS9/TNF,4
GO:0002367,GO:0002367,cytokine production involved in immune response,4/27,100/18800,1.20386427943959e-05,0.0004083311086588,0.0001978423574159,CD74/IL6/TNF/TNFRSF1B,4
