Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050863,GO:0050863,regulation of T cell activation,27/191,342/18800,1.3042070626779e-16,2.36803926828184e-13,1.61286528452526e-13,ADAM8/B2M/CD160/CD27/CD274/CD5/CD74/CD80/CD83/HAVCR2/HLA-E/IL12B/IL12RB1/IL2RA/IL4R/LAG3/LGALS9/LILRB4/MAD1L1/SIRPB1/TGFBR2/TNFRSF14/TNFRSF1B/TNFRSF21/TNFSF13B/VCAM1/VSIG4,27
GO:1903037,GO:1903037,regulation of leukocyte cell-cell adhesion,27/191,344/18800,1.5101223359595001e-16,2.36803926828184e-13,1.61286528452526e-13,ADAM8/B2M/CD160/CD27/CD274/CD5/CD74/CD80/CD83/HAVCR2/HLA-E/IL12B/IL12RB1/IL2RA/IL4R/LAG3/LGALS9/LILRB4/MAD1L1/SIRPB1/TGFBR2/TNF/TNFRSF14/TNFRSF21/TNFSF13B/VCAM1/VSIG4,27
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,28/191,381/18800,2.17439186345694e-16,2.36803926828184e-13,1.61286528452526e-13,ADAM8/B2M/CD160/CD27/CD274/CD5/CD74/CD80/CD83/HAVCR2/HLA-E/IL12B/IL12RB1/IL2RA/IL4R/LAG3/LGALS9/LILRB4/MAD1L1/SIRPB1/TGFBR2/TNF/TNFRSF14/TNFRSF21/TNFSF13B/UMOD/VCAM1/VSIG4,28
GO:0022409,GO:0022409,positive regulation of cell-cell adhesion,25/191,291/18800,2.63042406918282e-16,2.36803926828184e-13,1.61286528452526e-13,ADAM8/B2M/CD160/CD27/CD274/CD5/CD74/CD80/CD83/FSTL3/HAVCR2/HLA-E/IL12B/IL12RB1/IL2RA/IL4R/LGALS9/LILRB4/PLAUR/SIRPB1/TGFBR2/TNF/TNFRSF14/TNFSF13B/VCAM1,25
GO:0050867,GO:0050867,positive regulation of cell activation,29/191,436/18800,8.4634535129867e-16,4.35384230003787e-13,2.96539047898632e-13,ADAM8/B2M/CD160/CD27/CD274/CD5/CD74/CD80/CD83/CLEC4D/HAVCR1/HAVCR2/HLA-E/IL12B/IL12RB1/IL15RA/IL2RA/IL4R/LGALS9/LILRA5/LILRB4/NECTIN2/SIRPB1/TGFBR2/TNF/TNFRSF14/TNFRSF4/TNFSF13B/VCAM1,29
GO:0050870,GO:0050870,positive regulation of T cell activation,22/191,223/18800,1.00008317116655e-15,4.50162437421343e-13,3.06604445897113e-13,ADAM8/B2M/CD160/CD27/CD274/CD5/CD74/CD80/CD83/HAVCR2/HLA-E/IL12B/IL12RB1/IL2RA/IL4R/LGALS9/LILRB4/SIRPB1/TGFBR2/TNFRSF14/TNFSF13B/VCAM1,22
GO:0002697,GO:0002697,regulation of immune effector process,26/191,353/18800,2.6544809755483904e-15,1.0050732463406e-12,6.8455273066651e-13,B2M/BST2/CD160/CD59/CD74/CD80/GRN/HAVCR2/HLA-E/IL12B/IL12RB1/IL18R1/IL4R/LAG3/LGALS9/LILRB4/NCR1/NECTIN2/SEMA7A/SLAMF8/SPON2/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/VSIG4,26
GO:0070663,GO:0070663,regulation of leukocyte proliferation,21/191,254/18800,1.5712707538412499e-13,4.7151216538186096e-11,3.2114568916229e-11,BST2/CD274/CD74/CD80/CSF1/HAVCR2/HLA-E/IL12B/IL12RB1/IL2RA/LGALS9/LILRB4/MAD1L1/TGFBR2/TNFRSF14/TNFRSF1B/TNFRSF21/TNFRSF4/TNFSF13B/VCAM1/VSIG4,21
GO:1903131,GO:1903131,mononuclear cell differentiation,25/191,433/18800,2.26903925688614e-12,4.89770196795842e-10,3.33581186084074e-10,ADAM8/B2M/CD27/CD74/CD79B/CD80/CD83/CLEC4D/CSF1/CTSL/DLL1/IL12B/IL12RB1/IL15RA/IL18R1/IL2RA/IL4R/LAG3/LGALS9/LILRB4/LTBR/SLAMF8/TGFBR2/TNFSF13B/VCAM1,25
GO:0050670,GO:0050670,regulation of lymphocyte proliferation,19/191,230/18800,2.42847946666785e-12,4.89770196795842e-10,3.33581186084074e-10,CD274/CD74/CD80/HAVCR2/HLA-E/IL12B/IL12RB1/IL2RA/LGALS9/LILRB4/MAD1L1/TGFBR2/TNFRSF14/TNFRSF1B/TNFRSF21/TNFRSF4/TNFSF13B/VCAM1/VSIG4,19
