Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050928,GO:0050928,negative regulation of positive chemotaxis,1/4,1/18800,0.000212765957447,0.0280739032116344,0.0116414909649521,ANGPT2,1
GO:0060400,GO:0060400,negative regulation of growth hormone receptor signaling pathway,1/4,3/18800,0.0006381960144913,0.0280739032116344,0.0116414909649521,GDF15,1
GO:0009612,GO:0009612,response to mechanical stimulus,2/4,201/18800,0.0006728767709491,0.0280739032116344,0.0116414909649521,ANGPT2/TNFRSF10A,2
GO:0048014,GO:0048014,Tie signaling pathway,1/4,4/18800,0.0008508601213139,0.0280739032116344,0.0116414909649521,ANGPT2,1
GO:0002023,GO:0002023,reduction of food intake in response to dietary excess,1/4,6/18800,0.0012760865096197,0.0280739032116344,0.0116414909649521,GDF15,1
GO:0060398,GO:0060398,regulation of growth hormone receptor signaling pathway,1/4,6/18800,0.0012760865096197,0.0280739032116344,0.0116414909649521,GDF15,1
GO:0040015,GO:0040015,negative regulation of multicellular organism growth,1/4,11/18800,0.0023385586677831,0.0385862180184211,0.0160006645690422,GDF15,1
GO:0036462,GO:0036462,TRAIL-activated apoptotic signaling pathway,1/4,13/18800,0.0027633100818419,0.0400288332583765,0.0165988782251641,TNFRSF10A,1
GO:1901741,GO:1901741,positive regulation of myoblast fusion,1/4,16/18800,0.0034001828833303,0.0400288332583765,0.0165988782251641,GDF15,1
GO:0007250,GO:0007250,activation of NF-kappaB-inducing kinase activity,1/4,18/18800,0.003824595246706,0.0400288332583765,0.0165988782251641,TNFRSF10A,1
GO:1901739,GO:1901739,regulation of myoblast fusion,1/4,21/18800,0.0044609596075351,0.0400288332583765,0.0165988782251641,GDF15,1
GO:0060143,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,1/4,24/18800,0.0050970190338977,0.0400288332583765,0.0165988782251641,GDF15,1
GO:0072012,GO:0072012,glomerulus vasculature development,1/4,27/18800,0.0057327736232228,0.0400288332583765,0.0165988782251641,ANGPT2,1
GO:0061437,GO:0061437,renal system vasculature development,1/4,29/18800,0.0061564407103025,0.0400288332583765,0.0165988782251641,ANGPT2,1
GO:0061440,GO:0061440,kidney vasculature development,1/4,29/18800,0.0061564407103025,0.0400288332583765,0.0165988782251641,ANGPT2,1
GO:0060142,GO:0060142,regulation of syncytium formation by plasma membrane fusion,1/4,30/18800,0.0063682234729235,0.0400288332583765,0.0165988782251641,GDF15,1
GO:0060416,GO:0060416,response to growth hormone,1/4,38/18800,0.0080612673079426,0.0474783658121069,0.0196879985823729,GDF15,1
GO:0042755,GO:0042755,eating behavior,1/4,39/18800,0.0082727455581701,0.0474783658121069,0.0196879985823729,GDF15,1
GO:0010862,GO:0010862,positive regulation of pathway-restricted SMAD protein phosphorylation,1/4,49/18800,0.0103856687377878,0.0485269773383761,0.0201228295183059,GDF15,1
GO:0060135,GO:0060135,maternal process involved in female pregnancy,1/4,58/18800,0.0122844112521037,0.0485269773383761,0.0201228295183059,ANGPT2,1
GO:0140253,GO:0140253,cell-cell fusion,1/4,59/18800,0.0124952138534798,0.0485269773383761,0.0201228295183059,GDF15,1
GO:0019731,GO:0019731,antibacterial humoral response,1/4,60/18800,0.0127059827102424,0.0485269773383761,0.0201228295183059,WFDC2,1
GO:0060393,GO:0060393,regulation of pathway-restricted SMAD protein phosphorylation,1/4,62/18800,0.0131274192043316,0.0485269773383761,0.0201228295183059,GDF15,1
GO:0006949,GO:0006949,syncytium formation,1/4,63/18800,0.0133380868488604,0.0485269773383761,0.0201228295183059,GDF15,1
GO:0050918,GO:0050918,positive chemotaxis,1/4,64/18800,0.0135487207631801,0.0485269773383761,0.0201228295183059,ANGPT2,1
GO:0014823,GO:0014823,response to activity,1/4,65/18800,0.0137593209508907,0.0485269773383761,0.0201228295183059,ANGPT2,1
GO:0031100,GO:0031100,animal organ regeneration,1/4,65/18800,0.0137593209508907,0.0485269773383761,0.0201228295183059,ANGPT2,1
GO:0010812,GO:0010812,negative regulation of cell-substrate adhesion,1/4,66/18800,0.0139698874155931,0.0485269773383761,0.0201228295183059,ANGPT2,1
GO:0060389,GO:0060389,pathway-restricted SMAD protein phosphorylation,1/4,66/18800,0.0139698874155931,0.0485269773383761,0.0201228295183059,GDF15,1
GO:0071260,GO:0071260,cellular response to mechanical stimulus,1/4,70/18800,0.0148118161163185,0.0488789931838512,0.020268801001278,TNFRSF10A,1
