Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SLAMF6,SLAM family member 6,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,19830,479,1.68 [1.37-2.04],3.3401410013177134e-07
SLAMF6,SLAM family member 6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,25433,798,1.48 [1.26-1.72],1.105854905068831e-06
SLAMF6,SLAM family member 6,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,23406,1902,1.26 [1.13-1.40],3.954454702740336e-05
SLAMF6,SLAM family member 6,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",26433,158,1.85 [1.36-2.52],8.060987763392512e-05
SLAMF6,SLAM family member 6,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19573,5063,1.20 [1.11-1.30],2.519564521291418e-06
SLAMF6,SLAM family member 6,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",23753,1718,1.27 [1.13-1.42],4.357151107888405e-05
SLAMF6,SLAM family member 6,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,26766,741,1.53 [1.30-1.80],2.028476294606872e-07
SLAMF6,SLAM family member 6,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,26614,589,1.57 [1.31-1.87],6.388008737019535e-07
SLAMF6,SLAM family member 6,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,26609,584,1.56 [1.30-1.86],1.1956341096217751e-06
SLAMF6,SLAM family member 6,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,23345,4326,1.28 [1.18-1.38],5.518880104555732e-10
