Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,CCL7,C-C motif chemokine 7,27715,69,2.03 [1.73-2.37],2.62433393427464e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,CD27,CD27 antigen,27857,69,3.35 [2.30-4.87],2.5903999625047085e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,CD300E,CMRF35-like molecule 2,27891,70,3.19 [2.13-4.78],1.8695935046148165e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,CLEC5A,C-type lectin domain family 5 member A,27672,69,5.92 [3.70-9.48],1.2261174450776804e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,CSF1,Macrophage colony-stimulating factor 1,27898,70,8.11 [4.45-14.76],7.48553660537495e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,CXCL13,C-X-C motif chemokine 13,27999,69,1.72 [1.52-1.95],1.7808453765684146e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,DSC2,Desmocollin-2,27472,65,2.68 [1.89-3.81],3.727934796679033e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,FGA,Fibrinogen alpha chain,23654,57,5.59 [3.01-10.40],5.2529377296134224e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,FGL1,Fibrinogen-like protein 1,24211,59,2.86 [2.05-3.98],5.222355040748231e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,FOLR1,Folate receptor alpha,27722,68,6.99 [4.22-11.57],4.066428090316356e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,GDF15,Growth/differentiation factor 15,28098,70,2.25 [1.84-2.75],2.504501735286452e-15
