Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26953,1585,1.16 [1.10-1.22],1.97874965549635e-08
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACE2,Angiotensin-converting enzyme 2,27096,1588,1.33 [1.23-1.43],1.3465774861783613e-12
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACTA2,"Actin, aortic smooth muscle",27096,1588,1.37 [1.26-1.48],9.902145368150436e-15
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,27364,1603,2.59 [2.19-3.06],3.754758699493129e-29
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADA2,Adenosine deaminase 2,27424,1621,1.43 [1.29-1.58],4.3846056807589936e-12
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23378,1337,1.41 [1.26-1.58],2.726489733230636e-09
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27791,1628,1.60 [1.37-1.86],3.9404710432959704e-09
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23929,1361,1.87 [1.60-2.19],2.0339126211366936e-15
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADAMTSL2,ADAMTS-like protein 2,24054,1374,1.61 [1.39-1.87],5.571710055738245e-10
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADGRG1,Adhesion G-protein coupled receptor G1,27478,1622,1.25 [1.18-1.33],9.930444974894187e-13
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADGRG2,Adhesion G-protein coupled receptor G2,27601,1613,0.59 [0.50-0.69],1.1030855999512235e-10
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADM,Pro-adrenomedullin,27829,1630,2.76 [2.33-3.27],4.3815348696041167e-32
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AGR2,Anterior gradient protein 2 homolog,26686,1574,1.19 [1.14-1.24],3.973669868583178e-15
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AGR3,Anterior gradient protein 3,26905,1581,1.23 [1.15-1.32],1.1090585237738446e-08
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AGRN,Agrin,27737,1629,2.07 [1.84-2.32],1.309688010744731e-35
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AMBP,Protein AMBP,27791,1629,3.39 [2.76-4.18],9.088945498690878e-31
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ANGPT2,Angiopoietin-2,27829,1630,1.55 [1.39-1.73],5.062311861524793e-15
