Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,A1BG,Alpha-1B-glycoprotein,38360,7297,0.98 [0.86-1.11],0.7167246083888362
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,AAMDC,Mth938 domain-containing protein,37320,7097,0.99 [0.95-1.04],0.7571948492123299
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,AARSD1,Alanyl-tRNA editing protein Aarsd1,43854,8375,0.97 [0.94-1.00],0.077079334219856
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABCA2,ATP-binding cassette sub-family A member 2,37079,7063,1.05 [0.99-1.12],0.1320693817907266
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABHD14B,Protein ABHD14B,43610,8331,1.03 [1.00-1.06],0.0931497169222725
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABL1,Tyrosine-protein kinase ABL1,43854,8375,1.06 [1.03-1.09],5.81775365805144e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABO,Histo-blood group ABO system transferase,38344,7298,1.00 [0.99-1.02],0.9520009835051924
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ABRAXAS2,BRISC complex subunit Abraxas 2,37079,7063,1.00 [0.96-1.03],0.8798376271058116
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",43044,8214,1.04 [1.02-1.07],0.0004229418506152
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",37626,7161,1.05 [1.02-1.08],0.0035926202601048
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",38314,7287,1.01 [0.99-1.04],0.2746574930454324
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACAN,Aggrecan core protein,43660,8345,1.36 [1.27-1.46],2.336545471594e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACE,Angiotensin-converting enzyme,38344,7298,1.05 [0.97-1.15],0.2258261026446383
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACE2,Angiotensin-converting enzyme 2,43254,8265,1.19 [1.15-1.24],2.926593752964128e-23
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACHE,Acetylcholinesterase,37463,7120,0.88 [0.82-0.95],0.000427512469972
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACOT13,Acyl-coenzyme A thioesterase 13,38140,7239,1.01 [0.99-1.03],0.1673803409465465
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,44062,8423,1.05 [1.01-1.09],0.0100132667091773
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,37213,7107,0.95 [0.90-1.00],0.0315430141671081
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACP5,Tartrate-resistant acid phosphatase type 5,44269,8464,1.03 [0.97-1.09],0.3939019849416473
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACP6,Lysophosphatidic acid phosphatase type 6,44387,8473,1.02 [0.99-1.05],0.1298803961065629
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACRBP,Acrosin-binding protein,38130,7248,1.04 [0.98-1.10],0.1802898263122857
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACRV1,Acrosomal protein SP-10,37213,7107,1.03 [1.00-1.06],0.0565315265787526
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,37079,7063,1.02 [0.96-1.08],0.5828592976730227
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACTA2,"Actin, aortic smooth muscle",43254,8265,1.14 [1.10-1.19],1.7953129270318008e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACTN2,Alpha-actinin-2,37079,7063,1.18 [1.14-1.23],8.741508987110487e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACTN4,Alpha-actinin-4,43234,8235,1.06 [1.00-1.12],0.0641757111992891
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACVRL1,Serine/threonine-protein kinase receptor R3,43677,8350,1.32 [1.22-1.43],5.064261912044917e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACY1,Aminoacylase-1,44062,8423,0.99 [0.96-1.02],0.6404974858797401
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,37079,7063,1.05 [1.00-1.09],0.0335025084729534
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ACYP1,Acylphosphatase-1,37319,7093,1.00 [0.96-1.03],0.9093244029593774
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADA,Adenosine deaminase,44550,8521,1.08 [1.02-1.14],0.0072089343571459
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADA2,Adenosine deaminase 2,43807,8387,1.06 [1.01-1.11],0.01665579718609
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,37213,7107,1.18 [1.10-1.25],7.295799342424274e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,43254,8265,0.99 [0.93-1.05],0.6788046672022252
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,43747,8361,0.97 [0.92-1.03],0.3211042007419896
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,44550,8521,0.99 [0.94-1.05],0.7665194919283538
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,44381,8481,1.05 [0.98-1.12],0.1586577447816345
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,38140,7239,1.34 [1.24-1.44],9.420715149632638e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,37213,7107,0.96 [0.89-1.03],0.2661038957587143
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,44603,8526,0.79 [0.73-0.86],1.0102728407656551e-08
