Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,A1BG,Alpha-1B-glycoprotein,44595,1124,1.08 [0.77-1.50],0.6670004737119744
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,AAMDC,Mth938 domain-containing protein,43348,1096,0.98 [0.88-1.09],0.694324656323856
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,AARSD1,Alanyl-tRNA editing protein Aarsd1,50965,1286,1.04 [0.96-1.14],0.3355620588295356
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ABCA2,ATP-binding cassette sub-family A member 2,43068,1089,0.92 [0.78-1.09],0.3412958348344929
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ABHD14B,Protein ABHD14B,50639,1264,1.02 [0.93-1.11],0.7110655690325939
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ABL1,Tyrosine-protein kinase ABL1,50965,1286,1.00 [0.93-1.08],0.9851744359584024
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ABO,Histo-blood group ABO system transferase,44565,1112,0.99 [0.95-1.03],0.6113578865979769
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ABRAXAS2,BRISC complex subunit Abraxas 2,43068,1089,1.03 [0.94-1.12],0.515303876308965
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49999,1255,1.05 [0.98-1.11],0.1408371399945912
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43712,1101,0.98 [0.90-1.06],0.6231783052325917
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44525,1118,1.01 [0.95-1.07],0.7991880817750072
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACAN,Aggrecan core protein,50710,1269,0.94 [0.79-1.12],0.4876709611648748
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACE,Angiotensin-converting enzyme,44565,1112,0.80 [0.65-0.99],0.0411253278910966
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACE2,Angiotensin-converting enzyme 2,50268,1259,1.08 [0.98-1.19],0.1041230350741593
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACHE,Acetylcholinesterase,43552,1092,1.13 [0.95-1.35],0.1565472070184246
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of refraction and accommodation,ACOT13,Acyl-coenzyme A thioesterase 13,44335,1118,0.99 [0.94-1.04],0.7218599339825759
