Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,A1BG,Alpha-1B-glycoprotein,42918,191,0.86 [0.39-1.90],0.7120264449430167
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,AAMDC,Mth938 domain-containing protein,41714,184,1.34 [1.03-1.73],0.0282507510235009
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,AARSD1,Alanyl-tRNA editing protein Aarsd1,49023,223,1.16 [0.94-1.43],0.159491111356187
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ABCA2,ATP-binding cassette sub-family A member 2,41440,181,0.84 [0.55-1.26],0.3928481505759092
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ABHD14B,Protein ABHD14B,48703,220,1.27 [1.04-1.56],0.0208924083513345
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ABL1,Tyrosine-protein kinase ABL1,49023,223,1.25 [1.06-1.47],0.0078101852065873
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ABO,Histo-blood group ABO system transferase,42895,190,1.05 [0.96-1.16],0.3085148933501193
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ABRAXAS2,BRISC complex subunit Abraxas 2,41440,181,1.49 [1.22-1.82],7.849378561651734e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",48075,214,1.10 [0.95-1.27],0.1942926019592136
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",42067,188,1.14 [0.97-1.35],0.1218705930411672
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",42848,190,1.26 [1.09-1.46],0.0019638856419588
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACAN,Aggrecan core protein,48772,220,0.88 [0.57-1.35],0.5624550122820471
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACE,Angiotensin-converting enzyme,42895,190,1.22 [0.72-2.05],0.4613434142567701
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACE2,Angiotensin-converting enzyme 2,48357,220,1.04 [0.82-1.33],0.7288035822252877
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACHE,Acetylcholinesterase,41913,189,0.95 [0.62-1.46],0.8162522072675317
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACOT13,Acyl-coenzyme A thioesterase 13,42665,189,1.15 [1.02-1.30],0.0277115359482701
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,49242,222,1.03 [0.81-1.30],0.8186293274812226
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACP1,Low molecular weight phosphotyrosine protein phosphatase,41610,186,1.18 [0.88-1.58],0.2799955417470871
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACP5,Tartrate-resistant acid phosphatase type 5,49456,222,1.00 [0.69-1.43],0.9883452886039208
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACP6,Lysophosphatidic acid phosphatase type 6,49586,223,1.01 [0.85-1.20],0.9136640668854964
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACRBP,Acrosin-binding protein,42649,189,1.31 [0.96-1.78],0.0938333654206171
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACRV1,Acrosomal protein SP-10,41610,186,1.09 [0.92-1.28],0.3101186408765604
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACSL1,Long-chain-fatty-acid--CoA ligase 1,41440,181,1.37 [1.02-1.84],0.0350703076603163
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACTA2,"Actin, aortic smooth muscle",48357,220,1.18 [0.92-1.52],0.1903261355028095
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACTN2,Alpha-actinin-2,41440,181,1.04 [0.82-1.31],0.7581558757805396
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACTN4,Alpha-actinin-4,48320,218,0.99 [0.68-1.44],0.951690799452835
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACVRL1,Serine/threonine-protein kinase receptor R3,48779,220,0.84 [0.50-1.40],0.5018691197476747
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACY1,Aminoacylase-1,49242,222,1.15 [0.95-1.39],0.1633911444548201
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,41440,181,1.04 [0.80-1.35],0.7681255979803671
