Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,A1BG,Alpha-1B-glycoprotein,42352,186,1.06 [0.47-2.38],0.8958739832760982
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,AAMDC,Mth938 domain-containing protein,41188,183,0.99 [0.76-1.30],0.9684222068499287
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,AARSD1,Alanyl-tRNA editing protein Aarsd1,48416,208,1.08 [0.87-1.35],0.469676446946202
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ABCA2,ATP-binding cassette sub-family A member 2,40898,177,1.30 [0.90-1.90],0.1661790365379642
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ABHD14B,Protein ABHD14B,48105,207,1.13 [0.91-1.39],0.2697887282094487
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ABL1,Tyrosine-protein kinase ABL1,48416,208,1.08 [0.90-1.28],0.4166520241665684
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ABO,Histo-blood group ABO system transferase,42327,183,1.04 [0.94-1.14],0.4759599865872157
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ABRAXAS2,BRISC complex subunit Abraxas 2,40898,177,1.08 [0.87-1.34],0.4963318179644689
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",47491,200,1.11 [0.95-1.28],0.1807818972372107
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",41524,180,0.78 [0.61-1.01],0.0600626353557924
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",42291,185,0.94 [0.80-1.10],0.4274099070208222
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ACAN,Aggrecan core protein,48173,206,1.12 [0.72-1.73],0.6226162161487678
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ACE,Angiotensin-converting enzyme,42327,183,0.89 [0.52-1.50],0.6574510958648909
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ACE2,Angiotensin-converting enzyme 2,47727,205,1.35 [1.10-1.67],0.0045725602612811
