Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Conduction disorders,A1BG,Alpha-1B-glycoprotein,38972,1794,1.24 [0.95-1.63],0.1114281599266216
Chapter IX Diseases of the circulatory system,Conduction disorders,AAMDC,Mth938 domain-containing protein,37850,1739,0.94 [0.86-1.03],0.1705368308112429
Chapter IX Diseases of the circulatory system,Conduction disorders,AARSD1,Alanyl-tRNA editing protein Aarsd1,44429,2079,1.02 [0.96-1.10],0.5036737094439084
Chapter IX Diseases of the circulatory system,Conduction disorders,ABCA2,ATP-binding cassette sub-family A member 2,37673,1730,1.16 [1.02-1.31],0.0245282660694453
Chapter IX Diseases of the circulatory system,Conduction disorders,ABHD14B,Protein ABHD14B,44181,2077,1.01 [0.94-1.08],0.8392838758198736
Chapter IX Diseases of the circulatory system,Conduction disorders,ABL1,Tyrosine-protein kinase ABL1,44429,2079,1.06 [1.00-1.12],0.0544806739368113
Chapter IX Diseases of the circulatory system,Conduction disorders,ABO,Histo-blood group ABO system transferase,38941,1796,1.00 [0.97-1.03],0.9756009266163173
Chapter IX Diseases of the circulatory system,Conduction disorders,ABRAXAS2,BRISC complex subunit Abraxas 2,37673,1730,1.00 [0.93-1.07],0.970531331327686
Chapter IX Diseases of the circulatory system,Conduction disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",43594,2033,1.10 [1.05-1.15],0.000141115262025
Chapter IX Diseases of the circulatory system,Conduction disorders,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",38185,1752,1.02 [0.95-1.08],0.6156051598080574
Chapter IX Diseases of the circulatory system,Conduction disorders,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",38901,1786,0.96 [0.91-1.01],0.1003453959594906
Chapter IX Diseases of the circulatory system,Conduction disorders,ACAN,Aggrecan core protein,44214,2094,0.90 [0.78-1.03],0.1315586512968031
Chapter IX Diseases of the circulatory system,Conduction disorders,ACE,Angiotensin-converting enzyme,38941,1796,1.45 [1.22-1.72],1.6022693131636844e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,ACE2,Angiotensin-converting enzyme 2,43838,2046,1.29 [1.21-1.38],5.2093124018854137e-14
Chapter IX Diseases of the circulatory system,Conduction disorders,ACHE,Acetylcholinesterase,38045,1757,1.09 [0.95-1.25],0.2005556880571535
Chapter IX Diseases of the circulatory system,Conduction disorders,ACOT13,Acyl-coenzyme A thioesterase 13,38734,1781,1.00 [0.96-1.04],0.983461951192173
