Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",A1BG,Alpha-1B-glycoprotein,44724,990,2.10 [1.45-3.04],9.62519267007019e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",AAMDC,Mth938 domain-containing protein,43472,963,1.13 [1.00-1.27],0.0423268583221114
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",AARSD1,Alanyl-tRNA editing protein Aarsd1,51134,1183,1.01 [0.92-1.10],0.8886312429011198
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABCA2,ATP-binding cassette sub-family A member 2,43193,956,1.84 [1.59-2.12],8.796722341675552e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABHD14B,Protein ABHD14B,50815,1169,1.15 [1.05-1.26],0.0021655368089504
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABL1,Tyrosine-protein kinase ABL1,51134,1183,1.24 [1.15-1.33],6.692077032785431e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABO,Histo-blood group ABO system transferase,44690,992,1.00 [0.96-1.04],0.9927229160470704
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABRAXAS2,BRISC complex subunit Abraxas 2,43193,956,1.04 [0.95-1.15],0.3678678200568798
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50163,1152,1.23 [1.16-1.30],1.5470404015784952e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43839,969,1.04 [0.95-1.13],0.3762410071600636
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44655,987,1.04 [0.97-1.11],0.2776695908662049
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACAN,Aggrecan core protein,50876,1176,1.19 [0.99-1.43],0.0648697908119244
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACE,Angiotensin-converting enzyme,44690,992,1.38 [1.11-1.72],0.0039080578383946
