Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,A1BG,Alpha-1B-glycoprotein,43918,86,2.64 [0.78-8.91],0.1185393420925319
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,AAMDC,Mth938 domain-containing protein,42697,80,1.06 [0.71-1.59],0.7636369299196462
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,AARSD1,Alanyl-tRNA editing protein Aarsd1,50226,95,0.97 [0.70-1.35],0.8610739483497146
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ABCA2,ATP-binding cassette sub-family A member 2,42422,79,1.77 [1.11-2.83],0.0173024630180048
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ABHD14B,Protein ABHD14B,49898,97,0.99 [0.72-1.35],0.946910908646869
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ABL1,Tyrosine-protein kinase ABL1,50226,95,1.22 [0.95-1.57],0.1187694924172928
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ABO,Histo-blood group ABO system transferase,43891,85,1.13 [0.98-1.31],0.0885205732105291
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ABRAXAS2,BRISC complex subunit Abraxas 2,42422,79,1.19 [0.86-1.63],0.2879664550271656
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49263,94,1.04 [0.83-1.29],0.7447798751228405
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43070,83,1.03 [0.77-1.38],0.8449772509329709
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43855,84,1.00 [0.80-1.27],0.9683087734582518
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACAN,Aggrecan core protein,49967,93,0.85 [0.44-1.62],0.6138935112051281
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACE,Angiotensin-converting enzyme,43891,85,0.86 [0.40-1.85],0.6933179403610312
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACE2,Angiotensin-converting enzyme 2,49532,95,1.17 [0.85-1.61],0.3238539383317594
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACHE,Acetylcholinesterase,42907,84,0.73 [0.38-1.40],0.3462475749466798
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACOT13,Acyl-coenzyme A thioesterase 13,43673,84,1.03 [0.85-1.23],0.7803897763176357
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,50447,96,1.15 [0.82-1.61],0.4126856342491116
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACP1,Low molecular weight phosphotyrosine protein phosphatase,42588,78,0.84 [0.51-1.39],0.4971485008844624
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACP5,Tartrate-resistant acid phosphatase type 5,50670,98,0.82 [0.47-1.41],0.4702470786071558
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACP6,Lysophosphatidic acid phosphatase type 6,50806,98,0.87 [0.68-1.11],0.2550631071069134
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACRBP,Acrosin-binding protein,43657,83,0.72 [0.40-1.28],0.2590772860040909
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACRV1,Acrosomal protein SP-10,42588,78,1.06 [0.81-1.39],0.6513343055298446
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACSL1,Long-chain-fatty-acid--CoA ligase 1,42422,79,1.01 [0.57-1.80],0.9736337545167196
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACTA2,"Actin, aortic smooth muscle",49532,95,1.23 [0.85-1.77],0.2700099575218884
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACTN2,Alpha-actinin-2,42422,79,1.29 [0.93-1.78],0.1226242943278931
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACTN4,Alpha-actinin-4,49498,92,1.26 [0.77-2.07],0.3639837407987963
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACVRL1,Serine/threonine-protein kinase receptor R3,49976,97,3.12 [1.71-5.71],0.0002195204204139
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACY1,Aminoacylase-1,50447,96,1.05 [0.79-1.39],0.7333283121761738
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,42422,79,1.11 [0.75-1.62],0.608583308593899
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ACYP1,Acylphosphatase-1,42746,84,0.94 [0.68-1.29],0.7012074600036512
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADA,Adenosine deaminase,51003,97,1.37 [0.86-2.19],0.1884738865146083
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADA2,Adenosine deaminase 2,50159,96,1.67 [1.12-2.47],0.0109153423791548
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42588,78,1.74 [1.24-2.45],0.0013216757323402
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,49532,95,1.99 [1.12-3.55],0.0198403463969016
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50058,97,1.29 [0.78-2.14],0.3191062548894091
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,51003,97,1.05 [0.63-1.74],0.8524725532527455
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,50813,97,2.38 [1.42-4.00],0.0010111432253535
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,43673,84,1.74 [0.92-3.29],0.0860759152012407
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,42588,78,1.55 [0.90-2.66],0.1155981373386451
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,51069,99,1.02 [0.48-2.15],0.9676504569168884
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,50226,95,1.82 [1.18-2.81],0.0066976765269165
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,49532,95,1.28 [0.81-2.02],0.290069119803085
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,42588,78,0.93 [0.50-1.73],0.8180561784052878
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,50611,97,0.63 [0.43-0.93],0.0195014859467213
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTSL2,ADAMTS-like protein 2,43861,86,2.12 [1.24-3.62],0.0059387638788941
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTSL4,ADAMTS-like protein 4,42697,80,1.13 [0.46-2.79],0.7959823294676851
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADAMTSL5,ADAMTS-like protein 5,43855,84,0.75 [0.44-1.27],0.2778133254975158
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,49263,94,0.90 [0.50-1.61],0.7149662467650322
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADD1,Alpha-adducin,42907,84,0.91 [0.67-1.22],0.522216595846616
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADGRB3,Adhesion G protein-coupled receptor B3,49976,97,2.22 [1.33-3.69],0.0021251866288842
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADGRD1,Adhesion G-protein coupled receptor D1,42907,84,0.90 [0.52-1.55],0.7000197746071753
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADGRE1,Adhesion G protein-coupled receptor E1,43673,84,1.52 [1.07-2.16],0.0207549255417123
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADGRE2,Adhesion G protein-coupled receptor E2,50670,95,1.50 [0.80-2.81],0.2023211458766407
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADGRE5,Adhesion G protein-coupled receptor E5,50821,98,2.16 [1.34-3.47],0.001447339241893
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADGRF5,Adhesion G protein-coupled receptor F5,43855,84,2.22 [1.09-4.52],0.0281402274265615
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis due to substances taken internally,ADGRG1,Adhesion G-protein coupled receptor G1,50226,95,1.25 [1.01-1.53],0.0368895888060535
