Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,A1BG,Alpha-1B-glycoprotein,44818,94,0.49 [0.16-1.48],0.2037527338094967
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,AAMDC,Mth938 domain-containing protein,43561,94,1.03 [0.71-1.49],0.8940227213547274
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,AARSD1,Alanyl-tRNA editing protein Aarsd1,51240,103,1.12 [0.83-1.52],0.4557392648197326
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ABCA2,ATP-binding cassette sub-family A member 2,43280,88,0.95 [0.53-1.71],0.867362957672916
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ABHD14B,Protein ABHD14B,50917,101,0.98 [0.72-1.34],0.9172809126631926
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ABL1,Tyrosine-protein kinase ABL1,51240,103,0.80 [0.61-1.05],0.1147438480259529
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ABO,Histo-blood group ABO system transferase,44787,94,0.96 [0.84-1.10],0.551127508272462
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ABRAXAS2,BRISC complex subunit Abraxas 2,43280,88,1.01 [0.74-1.38],0.945499467943621
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50264,100,1.16 [0.95-1.43],0.1440787277765447
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43935,91,1.25 [1.01-1.55],0.0368252436091519
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44746,93,0.97 [0.78-1.21],0.7982950725424889
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACAN,Aggrecan core protein,50987,107,1.63 [0.89-2.97],0.1129464452414407
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACE,Angiotensin-converting enzyme,44787,94,1.18 [0.57-2.47],0.6526490428925136
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACE2,Angiotensin-converting enzyme 2,50535,104,1.19 [0.88-1.61],0.2574238236134496
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACHE,Acetylcholinesterase,43772,93,1.90 [1.13-3.18],0.0153106334820556
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACOT13,Acyl-coenzyme A thioesterase 13,44557,92,1.02 [0.86-1.22],0.7916899533892566
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51478,107,0.85 [0.59-1.21],0.3549765066365763
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,43455,90,0.83 [0.52-1.33],0.4478951062595308
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACP5,Tartrate-resistant acid phosphatase type 5,51704,108,1.50 [0.92-2.44],0.1015411677409307
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACP6,Lysophosphatidic acid phosphatase type 6,51839,105,1.02 [0.78-1.32],0.8980815084738563
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACRBP,Acrosin-binding protein,44539,93,1.14 [0.70-1.85],0.5909813358402607
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACRV1,Acrosomal protein SP-10,43455,90,1.01 [0.79-1.28],0.9570211801911548
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,43280,88,0.99 [0.56-1.77],0.9769116094025854
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACTA2,"Actin, aortic smooth muscle",50535,104,1.43 [1.05-1.96],0.0251911500320817
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ACTN2,Alpha-actinin-2,43280,88,0.92 [0.65-1.31],0.6413240472986195
