Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],A1BG,Alpha-1B-glycoprotein,44588,119,2.05 [0.73-5.72],0.1725711723462377
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AAMDC,Mth938 domain-containing protein,43337,111,0.82 [0.58-1.16],0.2557924136071469
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AARSD1,Alanyl-tRNA editing protein Aarsd1,50979,124,1.09 [0.82-1.44],0.5607833822138311
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ABCA2,ATP-binding cassette sub-family A member 2,43058,115,0.95 [0.57-1.57],0.8347347481466356
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ABHD14B,Protein ABHD14B,50659,127,1.14 [0.87-1.50],0.336385245795596
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ABL1,Tyrosine-protein kinase ABL1,50979,124,1.01 [0.80-1.28],0.9403797461734648
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ABO,Histo-blood group ABO system transferase,44558,117,0.92 [0.81-1.04],0.1678012186531288
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ABRAXAS2,BRISC complex subunit Abraxas 2,43058,115,0.92 [0.70-1.21],0.5532804123341712
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50010,121,0.99 [0.82-1.21],0.9532593536921198
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43715,111,1.12 [0.90-1.40],0.3167013436890328
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44519,116,0.93 [0.76-1.14],0.5132315990034739
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACAN,Aggrecan core protein,50727,129,1.06 [0.61-1.85],0.8296357912325999
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACE,Angiotensin-converting enzyme,44558,117,0.52 [0.27-0.99],0.0460184170450896
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACE2,Angiotensin-converting enzyme 2,50272,128,1.18 [0.89-1.57],0.2423963226758602
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACHE,Acetylcholinesterase,43551,116,0.77 [0.44-1.34],0.3558814872880291
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACOT13,Acyl-coenzyme A thioesterase 13,44331,115,1.01 [0.87-1.19],0.8685623644674156
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51214,130,1.12 [0.83-1.50],0.4554966794048423
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACP1,Low molecular weight phosphotyrosine protein phosphatase,43230,115,0.92 [0.62-1.39],0.7032682576876252
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACP5,Tartrate-resistant acid phosphatase type 5,51440,129,1.44 [0.93-2.25],0.1053901527521063
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACP6,Lysophosphatidic acid phosphatase type 6,51577,129,1.10 [0.86-1.40],0.4454337457705577
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACRBP,Acrosin-binding protein,44310,116,0.83 [0.51-1.33],0.434502457467909
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACRV1,Acrosomal protein SP-10,43230,115,1.12 [0.88-1.41],0.3597484065108191
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACSL1,Long-chain-fatty-acid--CoA ligase 1,43058,115,0.54 [0.29-1.00],0.051468082997366
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACTA2,"Actin, aortic smooth muscle",50272,128,1.56 [1.21-2.02],0.0006205357399622
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACTN2,Alpha-actinin-2,43058,115,1.15 [0.86-1.53],0.3545192877276121
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACTN4,Alpha-actinin-4,50252,123,1.41 [0.96-2.05],0.0766632202596474
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACVRL1,Serine/threonine-protein kinase receptor R3,50735,127,2.55 [1.46-4.45],0.0010481537290518
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACY1,Aminoacylase-1,51214,130,1.16 [0.90-1.48],0.2491542799955115
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,43058,115,1.51 [1.13-2.01],0.0048776333057125
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ACYP1,Acylphosphatase-1,43387,116,1.10 [0.84-1.44],0.4742390911247276
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADA,Adenosine deaminase,51780,130,1.06 [0.69-1.63],0.7882701820087001
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADA2,Adenosine deaminase 2,50915,129,1.66 [1.18-2.34],0.0034854311300756
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,43230,115,1.36 [0.87-2.11],0.1722038825200476
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,50272,128,0.83 [0.50-1.38],0.4720454113830727
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50819,128,1.15 [0.74-1.79],0.5257838134729427
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,51780,130,1.27 [0.80-2.00],0.3132367361388674
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51580,131,2.48 [1.58-3.91],8.790571382659532e-05
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,44331,115,1.84 [1.08-3.14],0.0238736929850732
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,43230,115,1.68 [1.12-2.52],0.0116602733062596
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,51849,130,0.61 [0.32-1.16],0.1290771912997275
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,50979,124,1.24 [0.85-1.82],0.2556776820083912
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,50272,128,1.29 [0.88-1.91],0.1965605229076324
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,43230,115,1.59 [1.02-2.47],0.0412803858385169
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,51370,130,0.68 [0.49-0.95],0.0245145721157679
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTSL2,ADAMTS-like protein 2,44526,118,1.19 [0.71-2.00],0.5148359610798707
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTSL4,ADAMTS-like protein 4,43337,111,0.84 [0.39-1.83],0.6679651766431094
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADAMTSL5,ADAMTS-like protein 5,44519,116,0.55 [0.35-0.85],0.0072563460565213
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,50010,121,0.85 [0.50-1.47],0.5694899804712079
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADD1,Alpha-adducin,43551,116,0.95 [0.73-1.22],0.6641683534457052
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRB3,Adhesion G protein-coupled receptor B3,50735,127,1.70 [1.08-2.67],0.0218137143912684
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRD1,Adhesion G-protein coupled receptor D1,43551,116,1.06 [0.67-1.68],0.8009884117373155
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRE1,Adhesion G protein-coupled receptor E1,44331,115,1.11 [0.81-1.53],0.5096438539092597
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRE2,Adhesion G protein-coupled receptor E2,51434,131,1.12 [0.65-1.94],0.6739283854726583
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRE5,Adhesion G protein-coupled receptor E5,51598,130,1.39 [0.85-2.26],0.1876653371845862
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRF5,Adhesion G protein-coupled receptor F5,44519,116,1.96 [1.07-3.60],0.030431479421904
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRG1,Adhesion G-protein coupled receptor G1,50979,124,1.15 [0.95-1.40],0.1620680572721242
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRG2,Adhesion G-protein coupled receptor G2,51214,130,0.96 [0.54-1.70],0.8869692205490693
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADGRV1,Adhesion G-protein coupled receptor V1,43086,113,0.94 [0.72-1.24],0.6738093811939947
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADH1B,All-trans-retinol dehydrogenase,43551,116,0.99 [0.78-1.26],0.9573635505664888
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,50272,128,1.05 [0.87-1.27],0.5862954234344493
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADIPOQ,Adiponectin,44588,119,1.11 [0.86-1.43],0.4311905750501883
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADM,Pro-adrenomedullin,51653,129,2.70 [1.49-4.88],0.0010573136739884
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],ADRA2A,Alpha-2A adrenergic receptor,43058,115,1.09 [0.87-1.37],0.4508194530801379
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AFAP1,Actin filament-associated protein 1,43551,116,1.08 [0.88-1.32],0.4818839187873697
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AFM,Afamin,44588,119,1.13 [0.46-2.75],0.7874643563958027
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AFP,Alpha-fetoprotein,50652,127,1.10 [0.88-1.39],0.4012265678113831
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGBL2,Cytosolic carboxypeptidase 2,43086,113,0.85 [0.72-1.01],0.0683042458739075
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGER,Advanced glycosylation end product-specific receptor,51096,129,1.02 [0.70-1.48],0.9353215762379118
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGR2,Anterior gradient protein 2 homolog,49604,126,1.16 [1.00-1.35],0.0576074281909233
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGR3,Anterior gradient protein 3,49925,121,1.12 [0.86-1.45],0.4162615104850582
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGRN,Agrin,51434,131,2.02 [1.38-2.95],0.0002853577207328
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGRP,Agouti-related protein,51780,130,0.98 [0.73-1.32],0.9071133386632756
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGT,Angiotensinogen,44558,117,0.68 [0.40-1.13],0.138535691993712
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AGXT,Serine--pyruvate aminotransferase,51214,130,1.12 [0.93-1.36],0.2384565928971782
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AHCY,Adenosylhomocysteinase,51214,130,0.96 [0.76-1.21],0.732838689147824
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AHNAK,Neuroblast differentiation-associated protein AHNAK,43337,111,1.35 [0.79-2.29],0.2750739325921145
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AHNAK2,Protein AHNAK2,43337,111,0.89 [0.47-1.68],0.7107317975995476
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,44310,116,1.15 [0.92-1.46],0.223366813842354
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AHSG,Alpha-2-HS-glycoprotein,44558,117,1.00 [0.52-1.91],0.999384777599033
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AHSP,Alpha-hemoglobin-stabilizing protein,51142,131,1.01 [0.84-1.20],0.9331243624104965
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AIDA,"Axin interactor, dorsalization-associated protein",43299,114,1.03 [0.84-1.27],0.7459145070769313
Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],AIF1,Allograft inflammatory factor 1,50010,121,0.92 [0.67-1.25],0.5959245668907085
