Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,A1BG,Alpha-1B-glycoprotein,44339,596,1.21 [0.77-1.91],0.4047696258277479
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,AAMDC,Mth938 domain-containing protein,43097,581,0.85 [0.73-0.99],0.0361116701761721
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,AARSD1,Alanyl-tRNA editing protein Aarsd1,50702,686,1.01 [0.90-1.14],0.8319910722398562
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ABCA2,ATP-binding cassette sub-family A member 2,42820,573,1.30 [1.06-1.60],0.0131915171878825
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ABHD14B,Protein ABHD14B,50383,679,0.91 [0.81-1.03],0.1379860285686889
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ABL1,Tyrosine-protein kinase ABL1,50702,686,1.07 [0.97-1.18],0.1857542777079947
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ABO,Histo-blood group ABO system transferase,44308,600,1.05 [0.99-1.10],0.0998293093826521
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ABRAXAS2,BRISC complex subunit Abraxas 2,42820,573,0.99 [0.87-1.11],0.8249102772735226
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49747,661,1.05 [0.97-1.14],0.2539585228498643
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43461,591,0.96 [0.85-1.08],0.4628172278775152
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44274,594,0.98 [0.89-1.07],0.5937324644139708
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ACAN,Aggrecan core protein,50449,682,0.97 [0.76-1.24],0.8119022030155836
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ACE,Angiotensin-converting enzyme,44308,600,0.99 [0.74-1.33],0.9441339710568208
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ACE2,Angiotensin-converting enzyme 2,50006,669,1.17 [1.03-1.33],0.0132859127804004
