Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,A1BG,Alpha-1B-glycoprotein,43054,404,1.97 [1.12-3.48],0.0185356545643508
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,AAMDC,Mth938 domain-containing protein,41847,393,0.78 [0.65-0.94],0.0104008420984755
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,AARSD1,Alanyl-tRNA editing protein Aarsd1,49192,479,1.04 [0.90-1.20],0.5673777293907553
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ABCA2,ATP-binding cassette sub-family A member 2,41563,398,1.50 [1.18-1.92],0.0009533502413571
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ABHD14B,Protein ABHD14B,48896,470,0.96 [0.83-1.11],0.5700099314903093
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ABL1,Tyrosine-protein kinase ABL1,49192,479,1.04 [0.92-1.17],0.4977778305641072
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ABO,Histo-blood group ABO system transferase,43026,411,1.00 [0.94-1.07],0.9799122238792356
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ABRAXAS2,BRISC complex subunit Abraxas 2,41563,398,1.00 [0.87-1.16],0.969704902995612
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",48267,458,1.29 [1.17-1.41],1.1044798018186849e-07
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",42197,398,1.15 [1.03-1.29],0.0160515791191311
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",42993,406,1.01 [0.91-1.12],0.8780579004927207
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACAN,Aggrecan core protein,48941,480,0.94 [0.71-1.26],0.6902474398913927
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACE,Angiotensin-converting enzyme,43026,411,1.17 [0.83-1.66],0.371658568817974
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACE2,Angiotensin-converting enzyme 2,48500,461,1.49 [1.30-1.69],3.948010979497609e-09
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACHE,Acetylcholinesterase,42035,394,1.14 [0.86-1.51],0.3590259506569666
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACOT13,Acyl-coenzyme A thioesterase 13,42803,407,1.00 [0.92-1.09],0.9341656873875428
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,49412,482,0.95 [0.81-1.12],0.5668398604448377
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACP1,Low molecular weight phosphotyrosine protein phosphatase,41721,394,0.63 [0.50-0.80],0.0001473123865039
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACP5,Tartrate-resistant acid phosphatase type 5,49628,478,1.56 [1.24-1.95],0.0001356449927443
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACP6,Lysophosphatidic acid phosphatase type 6,49767,479,1.19 [1.05-1.36],0.0072378333931143
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACRBP,Acrosin-binding protein,42786,404,1.06 [0.83-1.34],0.6575298791681702
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACRV1,Acrosomal protein SP-10,41721,394,1.11 [0.99-1.24],0.0800711618247898
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACSL1,Long-chain-fatty-acid--CoA ligase 1,41563,398,0.94 [0.71-1.23],0.6368386840252646
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ACTA2,"Actin, aortic smooth muscle",48500,461,1.68 [1.48-1.91],1.914376764310552e-15
