Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,A1BG,Alpha-1B-glycoprotein,44480,147,2.67 [1.04-6.87],0.041533555006999
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,AAMDC,Mth938 domain-containing protein,43236,148,0.93 [0.69-1.26],0.6518508083849922
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,AARSD1,Alanyl-tRNA editing protein Aarsd1,50848,172,1.05 [0.82-1.33],0.6990622096324062
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ABCA2,ATP-binding cassette sub-family A member 2,42960,142,1.73 [1.19-2.51],0.0037818425752397
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ABHD14B,Protein ABHD14B,50521,169,0.99 [0.78-1.25],0.9080946337217524
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ABL1,Tyrosine-protein kinase ABL1,50848,172,1.08 [0.89-1.32],0.4304586788081516
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ABO,Histo-blood group ABO system transferase,44447,149,1.10 [0.99-1.23],0.0807357646421803
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ABRAXAS2,BRISC complex subunit Abraxas 2,42960,142,1.00 [0.79-1.28],0.9842767386406454
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49887,169,1.27 [1.09-1.48],0.0023865727664907
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43601,149,1.03 [0.84-1.28],0.7626154213043966
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44411,149,0.92 [0.77-1.10],0.3385364200117718
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACAN,Aggrecan core protein,50593,173,2.08 [1.29-3.37],0.0028158582040342
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACE,Angiotensin-converting enzyme,44447,149,1.39 [0.78-2.48],0.2609815235672773
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACE2,Angiotensin-converting enzyme 2,50147,172,1.38 [1.11-1.73],0.0039394922102814
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACHE,Acetylcholinesterase,43438,144,0.80 [0.49-1.31],0.3836001964285078
Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,ACOT13,Acyl-coenzyme A thioesterase 13,44223,149,1.01 [0.88-1.15],0.9396245296556004
