Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PRUNE2,Protein prune homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,21665,2701,1.23 [1.10-1.38],0.0003323830793975
PRUNE2,Protein prune homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23007,4043,1.20 [1.09-1.31],0.0001778610716186
PRUNE2,Protein prune homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Other mental disorders due to brain damage and dysfunction and to physical disease,23016,42,2.06 [1.27-3.36],0.0036093509213684
PRUNE2,Protein prune homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,23365,1298,1.50 [1.29-1.73],8.165168961570317e-08
PRUNE2,Protein prune homolog 2,Chapter IX Diseases of the circulatory system,"Atherosclerosis, excluding cerebral and coronary sclerosis",22975,139,1.81 [1.25-2.63],0.0018230390083704
PRUNE2,Protein prune homolog 2,Chapter IX Diseases of the circulatory system,"Hypertension, portal",23668,34,2.22 [1.41-3.49],0.0005493289360586
PRUNE2,Protein prune homolog 2,Chapter IX Diseases of the circulatory system,Oesophageal varices,22294,32,2.21 [1.41-3.47],0.0005615314880398
PRUNE2,Protein prune homolog 2,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,23008,172,1.89 [1.37-2.63],0.0001329542284749
PRUNE2,Protein prune homolog 2,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",23734,198,1.66 [1.21-2.28],0.0016314844741231
PRUNE2,Protein prune homolog 2,Chapter V Mental and behavioural disorders,Any mental disorder,23248,3735,1.15 [1.04-1.28],0.0064232001536849
PRUNE2,Protein prune homolog 2,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",23709,235,1.68 [1.26-2.24],0.0004183176399463
PRUNE2,Protein prune homolog 2,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",20717,1204,1.30 [1.10-1.53],0.0017526462515038
PRUNE2,Protein prune homolog 2,Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,23760,44,2.49 [1.79-3.47],6.223484849925648e-08
PRUNE2,Protein prune homolog 2,Chapter VIII Diseases of the ear and mastoid process,Tinnitus,23048,73,2.16 [1.45-3.23],0.0001595125693809
PRUNE2,Protein prune homolog 2,Chapter X Diseases of the respiratory system,All influenza,22287,113,1.75 [1.19-2.55],0.00402899319812
PRUNE2,Protein prune homolog 2,Chapter X Diseases of the respiratory system,All influenza (not pneumonia),22286,112,1.77 [1.21-2.57],0.0029411025159529
PRUNE2,Protein prune homolog 2,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,23690,1031,1.27 [1.07-1.52],0.0080001109434785
PRUNE2,Protein prune homolog 2,Chapter X Diseases of the respiratory system,Vocal cord dysfunction,11433,89,1.88 [1.24-2.86],0.0029937385871656
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC)",21715,70,1.87 [1.23-2.85],0.0036350197533845
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",23399,70,1.86 [1.22-2.85],0.0041739760138374
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,Chronic gastritis,18057,294,1.53 [1.17-2.02],0.0022448426118148
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",23698,64,2.30 [1.67-3.18],4.148475015330846e-07
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,Diseases of liver,23683,695,1.61 [1.36-1.92],6.700203974415942e-08
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,Diseases of peritoneum,23660,468,1.41 [1.11-1.80],0.0055729932152769
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,23070,82,2.09 [1.49-2.92],1.7103146453140595e-05
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,23760,300,2.04 [1.67-2.48],1.7661821678170565e-12
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,Other diseases of liver,23566,578,1.64 [1.36-1.97],1.931670053740622e-07
PRUNE2,Protein prune homolog 2,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,23077,89,1.89 [1.29-2.77],0.0011907697328127
PRUNE2,Protein prune homolog 2,Chapter XII Diseases of the skin and subcutaneous tissue,Pruritus,23332,74,1.82 [1.16-2.86],0.0094799760157706
PRUNE2,Protein prune homolog 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other crystal arthropathies,16093,41,2.15 [1.48-3.14],6.605878398395378e-05
PRUNE2,Protein prune homolog 2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22926,1036,1.34 [1.13-1.60],0.0010040561264333
PRUNE2,Protein prune homolog 2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23052,1162,1.29 [1.08-1.53],0.004137994731337
PRUNE2,Protein prune homolog 2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23620,2027,1.28 [1.13-1.46],0.0001470674491921
