Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TMPRSS15,Enteropeptidase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18855,903,1.15 [1.08-1.23],1.7981182152257836e-05
TMPRSS15,Enteropeptidase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18110,291,1.22 [1.09-1.37],0.000501042360627
TMPRSS15,Enteropeptidase,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21379,177,1.29 [1.12-1.49],0.0004856916784543
TMPRSS15,Enteropeptidase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13259,1085,1.15 [1.08-1.23],8.824214941086797e-06
TMPRSS15,Enteropeptidase,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21334,132,1.29 [1.10-1.53],0.0022391913426199
TMPRSS15,Enteropeptidase,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22796,131,1.30 [1.10-1.53],0.0020533213826913
TMPRSS15,Enteropeptidase,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18408,73,1.62 [1.30-2.03],2.135769018172273e-05
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16648,1651,1.15 [1.09-1.21],9.76127957026915e-08
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21319,641,1.13 [1.04-1.22],0.0022438455014134
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,20245,152,1.55 [1.32-1.82],5.304921949468168e-08
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,20232,139,1.59 [1.35-1.87],4.0220138322785625e-08
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20873,780,1.66 [1.54-1.79],1.8020639785303075e-41
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20846,753,1.67 [1.55-1.80],3.95611589875221e-41
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16465,1468,1.14 [1.08-1.21],7.641477556710495e-07
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",15188,191,1.22 [1.06-1.40],0.0051437360037944
TMPRSS15,Enteropeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16356,1359,1.14 [1.08-1.21],2.9232836877004194e-06
TMPRSS15,Enteropeptidase,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",22677,112,0.76 [0.63-0.92],0.003933464526084
TMPRSS15,Enteropeptidase,Chapter V Mental and behavioural disorders,Acute alcohol intoxication,21502,33,0.62 [0.44-0.88],0.0080008583826365
TMPRSS15,Enteropeptidase,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",18364,33,0.63 [0.45-0.89],0.0096724421353452
TMPRSS15,Enteropeptidase,Chapter VI Diseases of the nervous system,Neurological diseases,18719,1484,1.10 [1.04-1.16],0.0003810059030176
TMPRSS15,Enteropeptidase,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",21853,706,1.11 [1.03-1.20],0.0045944835622214
TMPRSS15,Enteropeptidase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,18002,616,1.13 [1.05-1.23],0.0017535308411728
