Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MYO9B,Unconventional myosin-IXb,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,9427,689,0.81 [0.72-0.91],0.0005167704236431
MYO9B,Unconventional myosin-IXb,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,19688,1103,1.13 [1.04-1.22],0.0023311702103856
MYO9B,Unconventional myosin-IXb,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",21069,839,1.14 [1.04-1.24],0.0046937891440574
MYO9B,Unconventional myosin-IXb,Chapter X Diseases of the respiratory system,Asthma,14774,839,1.16 [1.06-1.27],0.0009414974144827
MYO9B,Unconventional myosin-IXb,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",14388,839,1.16 [1.06-1.27],0.0012791860385882
MYO9B,Unconventional myosin-IXb,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",14765,830,1.16 [1.06-1.27],0.0011215562290248
MYO9B,Unconventional myosin-IXb,Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,14423,53,1.53 [1.15-2.04],0.0034080698574455
MYO9B,Unconventional myosin-IXb,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,13904,181,1.33 [1.12-1.58],0.0009632811600915
MYO9B,Unconventional myosin-IXb,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",22212,175,1.35 [1.13-1.60],0.0006778799132538
MYO9B,Unconventional myosin-IXb,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,22215,159,1.40 [1.17-1.67],0.0001684578665627
MYO9B,Unconventional myosin-IXb,Chapter XIV Diseases of the genitourinary system,Benign mammary dysplasia,11574,76,0.59 [0.41-0.85],0.0044074378354752
