Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16288,769,1.59 [1.37-1.84],4.1300725794518487e-10
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,15671,236,2.30 [1.83-2.90],1.4809313459093122e-12
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,18366,153,1.57 [1.15-2.14],0.0040522825600186
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11419,864,1.80 [1.56-2.07],1.1418213232676349e-15
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16355,76,2.14 [1.42-3.22],0.0002943555505594
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,15945,58,2.32 [1.47-3.65],0.0002781520365654
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,18605,109,1.94 [1.38-2.74],0.0001400138562844
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Other septicaemia,18566,70,2.06 [1.36-3.14],0.000682463568779
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18327,362,1.56 [1.27-1.91],2.0560732085879856e-05
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18227,262,1.69 [1.34-2.14],1.1639545592224057e-05
SEMA3G,Semaphorin-3G,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,16857,614,1.74 [1.49-2.04],3.6395558500846135e-12
SEMA3G,Semaphorin-3G,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,18431,161,2.26 [1.73-2.94],1.5791171773897775e-09
SEMA3G,Semaphorin-3G,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,18004,275,1.61 [1.28-2.03],5.4914417819904126e-05
SEMA3G,Semaphorin-3G,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,18004,275,1.61 [1.28-2.03],5.4914417819904126e-05
SEMA3G,Semaphorin-3G,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),15888,442,1.74 [1.45-2.10],4.457636866254045e-09
SEMA3G,Semaphorin-3G,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,14379,1311,1.44 [1.28-1.62],1.903422286204647e-09
SEMA3G,Semaphorin-3G,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,18285,540,1.45 [1.22-1.72],1.840227202047797e-05
SEMA3G,Semaphorin-3G,Chapter IX Diseases of the circulatory system,Peripheral artery disease,18380,135,1.72 [1.25-2.37],0.0007941653706418
SEMA3G,Semaphorin-3G,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,17862,630,1.55 [1.32-1.82],9.08123528629533e-08
