Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Other anxiety disorders,A1BG,Alpha-1B-glycoprotein,23320,58,0.92 [0.23-3.66],0.9007179751604669
Chapter V Mental and behavioural disorders,Other anxiety disorders,AAMDC,Mth938 domain-containing protein,22648,56,0.89 [0.55-1.45],0.642450803001937
Chapter V Mental and behavioural disorders,Other anxiety disorders,AARSD1,Alanyl-tRNA editing protein Aarsd1,26690,68,1.10 [0.75-1.60],0.6370351383004096
Chapter V Mental and behavioural disorders,Other anxiety disorders,ABCA2,ATP-binding cassette sub-family A member 2,22551,57,1.30 [0.67-2.52],0.4443075945107395
Chapter V Mental and behavioural disorders,Other anxiety disorders,ABHD14B,Protein ABHD14B,26535,68,0.78 [0.53-1.14],0.2005478147943586
Chapter V Mental and behavioural disorders,Other anxiety disorders,ABL1,Tyrosine-protein kinase ABL1,26690,68,1.06 [0.78-1.43],0.72970821864689
Chapter V Mental and behavioural disorders,Other anxiety disorders,ABO,Histo-blood group ABO system transferase,23313,58,1.04 [0.88-1.24],0.6349209230467552
Chapter V Mental and behavioural disorders,Other anxiety disorders,ABRAXAS2,BRISC complex subunit Abraxas 2,22551,57,0.81 [0.54-1.19],0.2820110587117562
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26152,69,0.88 [0.68-1.14],0.3281114309363697
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22865,56,0.76 [0.47-1.22],0.260329571856202
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23289,57,0.94 [0.71-1.25],0.6715178519503577
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACAN,Aggrecan core protein,26558,67,0.90 [0.43-1.86],0.7674318930821242
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACE,Angiotensin-converting enzyme,23313,58,0.63 [0.24-1.61],0.3309767442985339
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACE2,Angiotensin-converting enzyme 2,26320,65,1.25 [0.89-1.77],0.2041501247852766
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACHE,Acetylcholinesterase,22764,55,0.83 [0.40-1.71],0.6129598733055185
Chapter V Mental and behavioural disorders,Other anxiety disorders,ACOT13,Acyl-coenzyme A thioesterase 13,23200,58,0.93 [0.75-1.16],0.5312617569853094
