Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,A1BG,Alpha-1B-glycoprotein,24123,226,0.35 [0.18-0.69],0.0022908035495415
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,AAMDC,Mth938 domain-containing protein,23422,216,0.83 [0.65-1.06],0.1350512743113656
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,AARSD1,Alanyl-tRNA editing protein Aarsd1,27606,261,0.96 [0.79-1.17],0.7171207443949557
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ABCA2,ATP-binding cassette sub-family A member 2,23321,221,1.20 [0.85-1.71],0.3060357742359174
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ABHD14B,Protein ABHD14B,27448,264,0.83 [0.69-1.01],0.0661862273899877
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ABL1,Tyrosine-protein kinase ABL1,27606,261,0.97 [0.83-1.14],0.7160833335672124
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ABO,Histo-blood group ABO system transferase,24109,228,1.04 [0.96-1.14],0.33124502891943
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ABRAXAS2,BRISC complex subunit Abraxas 2,23321,221,1.01 [0.83-1.22],0.930038194593988
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27053,256,1.23 [1.09-1.39],0.0006745113230451
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23649,225,1.01 [0.84-1.22],0.9169305120260778
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24086,224,0.86 [0.74-1.00],0.0479672769994832
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACAN,Aggrecan core protein,27474,265,0.83 [0.57-1.21],0.3360526697560578
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACE,Angiotensin-converting enzyme,24109,228,6.83 [4.38-10.65],2.1261369954176545e-17
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACE2,Angiotensin-converting enzyme 2,27235,259,1.96 [1.69-2.27],3.4098825187191056e-19
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACHE,Acetylcholinesterase,23551,224,1.46 [1.04-2.03],0.0270984055103395
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACOT13,Acyl-coenzyme A thioesterase 13,24000,226,0.94 [0.85-1.05],0.3051417905673315
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27728,267,1.06 [0.86-1.31],0.593369664375984
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23392,224,0.87 [0.65-1.16],0.3370215652027781
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACP5,Tartrate-resistant acid phosphatase type 5,27837,268,1.53 [1.13-2.09],0.0066283870744403
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACP6,Lysophosphatidic acid phosphatase type 6,27939,267,0.99 [0.84-1.17],0.9235882639482984
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACRBP,Acrosin-binding protein,23974,224,0.94 [0.68-1.31],0.7249752845326978
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACRV1,Acrosomal protein SP-10,23392,224,1.51 [1.38-1.65],3.4490806525229983e-19
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23321,221,1.01 [0.70-1.45],0.9712859649167804
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACTA2,"Actin, aortic smooth muscle",27235,259,0.97 [0.75-1.24],0.7825514512523155
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACTN2,Alpha-actinin-2,23321,221,1.30 [1.08-1.57],0.0052378782315303
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACTN4,Alpha-actinin-4,27218,263,0.58 [0.38-0.89],0.0132002956419878
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACVRL1,Serine/threonine-protein kinase receptor R3,27497,266,2.07 [1.38-3.11],0.0004719022592687
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACY1,Aminoacylase-1,27728,267,1.54 [1.34-1.79],3.7988552176229315e-09
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23321,221,1.91 [1.58-2.31],3.7693791745071937e-11
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ACYP1,Acylphosphatase-1,23461,224,0.85 [0.70-1.03],0.0975238180381105
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADA,Adenosine deaminase,28061,268,1.15 [0.86-1.54],0.3602488450049375
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADA2,Adenosine deaminase 2,27556,262,1.78 [1.40-2.25],1.910747680673064e-06
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23392,224,1.21 [0.87-1.69],0.253642251120194
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27235,259,1.13 [0.79-1.61],0.4945035166263296
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27545,267,0.90 [0.66-1.22],0.506142480182251
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28061,268,1.21 [0.89-1.65],0.2274312539631905
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27957,270,1.47 [1.02-2.13],0.0396663486638407
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24000,226,1.34 [0.90-2.01],0.1508998547392562
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23392,224,1.32 [0.92-1.89],0.1268556098737673
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28077,270,0.90 [0.57-1.41],0.6384189379578117
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27606,261,1.13 [0.88-1.46],0.3259632098227377
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27235,259,0.97 [0.69-1.38],0.8764211046170197
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23392,224,0.74 [0.51-1.06],0.1019498329199118
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27799,265,0.90 [0.71-1.14],0.3925232044520533
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTSL2,ADAMTS-like protein 2,24080,227,1.91 [1.40-2.61],4.926957561673753e-05
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTSL4,ADAMTS-like protein 4,23422,216,0.58 [0.34-0.99],0.0476881827050352
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADAMTSL5,ADAMTS-like protein 5,24086,224,0.85 [0.62-1.18],0.3419936850962544
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27053,256,0.92 [0.65-1.31],0.649064828518187
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADD1,Alpha-adducin,23551,224,0.82 [0.68-0.99],0.0373226295084867
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADGRB3,Adhesion G protein-coupled receptor B3,27497,266,0.86 [0.62-1.19],0.3522121625518482
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADGRD1,Adhesion G-protein coupled receptor D1,23551,224,1.14 [0.86-1.53],0.3638532355132098
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADGRE1,Adhesion G protein-coupled receptor E1,24000,226,1.05 [0.83-1.31],0.6977256818428712
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADGRE2,Adhesion G protein-coupled receptor E2,27854,264,1.25 [0.87-1.81],0.2327047024269609
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADGRE5,Adhesion G protein-coupled receptor E5,27926,269,1.18 [0.84-1.66],0.3440546201910364
