Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,A1BG,Alpha-1B-glycoprotein,23648,137,1.44 [0.58-3.59],0.4328690573500036
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AAMDC,Mth938 domain-containing protein,22963,130,1.13 [0.83-1.55],0.4386932314890227
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AARSD1,Alanyl-tRNA editing protein Aarsd1,27049,154,1.02 [0.80-1.32],0.857871012711036
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABCA2,ATP-binding cassette sub-family A member 2,22856,126,0.93 [0.58-1.51],0.7821177598326066
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABHD14B,Protein ABHD14B,26897,154,1.00 [0.79-1.28],0.9754218440837956
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABL1,Tyrosine-protein kinase ABL1,27049,154,1.09 [0.89-1.33],0.416141848652913
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABO,Histo-blood group ABO system transferase,23636,137,1.02 [0.91-1.14],0.7382962857593668
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABRAXAS2,BRISC complex subunit Abraxas 2,22856,126,1.07 [0.83-1.38],0.6129698826471275
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26507,148,1.24 [1.06-1.46],0.0078600919325435
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23170,134,0.98 [0.77-1.25],0.8795937079695189
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23612,136,0.99 [0.82-1.18],0.8739182603140689
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACAN,Aggrecan core protein,26925,152,1.24 [0.76-2.03],0.3826105903679734
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACE,Angiotensin-converting enzyme,23636,137,0.82 [0.44-1.54],0.5368008852206525
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACE2,Angiotensin-converting enzyme 2,26679,152,1.42 [1.12-1.80],0.0039105263689255
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACHE,Acetylcholinesterase,23073,134,0.91 [0.56-1.47],0.6997396970466204
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACOT13,Acyl-coenzyme A thioesterase 13,23523,137,1.09 [0.95-1.26],0.2270970790363924
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27175,153,1.17 [0.89-1.54],0.2557534079170945
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22941,126,0.72 [0.48-1.09],0.1184181355810378
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACP5,Tartrate-resistant acid phosphatase type 5,27261,157,1.31 [0.88-1.97],0.187238125569601
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACP6,Lysophosphatidic acid phosphatase type 6,27381,156,1.04 [0.84-1.30],0.6948797667838017
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACRBP,Acrosin-binding protein,23502,138,1.41 [0.96-2.07],0.0804948105395832
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACRV1,Acrosomal protein SP-10,22941,126,1.07 [0.92-1.24],0.4021101228212174
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACSL1,Long-chain-fatty-acid--CoA ligase 1,22856,126,1.17 [0.77-1.79],0.4641692055591246
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACTA2,"Actin, aortic smooth muscle",26679,152,1.42 [1.10-1.84],0.0068963386060703
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACTN2,Alpha-actinin-2,22856,126,0.81 [0.59-1.11],0.1824919812669869
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACTN4,Alpha-actinin-4,26659,152,1.52 [1.08-2.12],0.0156133789946068
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,26944,155,1.84 [1.06-3.21],0.0316222403326304
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACY1,Aminoacylase-1,27175,153,1.13 [0.91-1.39],0.2719787399189275
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22856,126,1.31 [0.98-1.73],0.0637829647957977
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACYP1,Acylphosphatase-1,22987,134,0.93 [0.72-1.20],0.5833784164471083
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ADA,Adenosine deaminase,27494,156,1.33 [0.92-1.92],0.1271628790454354
