Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",A1BG,Alpha-1B-glycoprotein,24318,40,0.24 [0.05-1.16],0.0755413863777118
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",AAMDC,Mth938 domain-containing protein,23599,35,1.42 [0.79-2.55],0.2351594493638166
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",AARSD1,Alanyl-tRNA editing protein Aarsd1,27813,46,1.17 [0.74-1.84],0.5057568638778013
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABCA2,ATP-binding cassette sub-family A member 2,23503,38,1.84 [0.93-3.63],0.0799018611480831
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABHD14B,Protein ABHD14B,27645,42,1.24 [0.78-1.97],0.3622618432530819
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABL1,Tyrosine-protein kinase ABL1,27813,46,1.43 [1.02-2.01],0.0373664409265815
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABO,Histo-blood group ABO system transferase,24304,40,0.89 [0.72-1.10],0.2838068430422954
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ABRAXAS2,BRISC complex subunit Abraxas 2,23503,38,1.11 [0.70-1.75],0.6552030873760689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27253,42,1.51 [1.16-1.97],0.0023709350014862
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23830,38,1.23 [0.87-1.75],0.2324819235533867
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24278,39,1.17 [0.85-1.62],0.3294760400389896
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACAN,Aggrecan core protein,27679,45,2.10 [0.85-5.20],0.1101036180743879
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACE,Angiotensin-converting enzyme,24304,40,0.68 [0.22-2.12],0.5011978460312339
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACE2,Angiotensin-converting enzyme 2,27438,45,2.90 [2.16-3.89],1.301014202689518e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACHE,Acetylcholinesterase,23732,38,3.37 [1.89-6.01],3.680048356384013e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACOT13,Acyl-coenzyme A thioesterase 13,24184,38,0.97 [0.74-1.26],0.7992863282287181
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27934,45,1.32 [0.82-2.11],0.2549336200821401
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,23589,39,1.16 [0.65-2.06],0.6184821338168087
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACP5,Tartrate-resistant acid phosphatase type 5,28034,46,3.54 [2.10-5.98],2.1712933087760454e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACP6,Lysophosphatidic acid phosphatase type 6,28148,45,1.04 [0.69-1.56],0.863601523699348
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACRBP,Acrosin-binding protein,24163,38,0.99 [0.45-2.14],0.969567201265684
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACRV1,Acrosomal protein SP-10,23589,39,1.72 [1.42-2.09],3.8410728562188696e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACSL1,Long-chain-fatty-acid--CoA ligase 1,23503,38,0.82 [0.31-2.16],0.6882780851869693
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACTA2,"Actin, aortic smooth muscle",27438,45,1.72 [1.16-2.54],0.0069673352648463
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACTN2,Alpha-actinin-2,23503,38,1.12 [0.69-1.83],0.643040266407553
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACTN4,Alpha-actinin-4,27415,45,1.36 [0.72-2.55],0.340797502099476
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACVRL1,Serine/threonine-protein kinase receptor R3,27695,42,7.42 [3.36-16.38],7.000128852506997e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACY1,Aminoacylase-1,27934,45,2.33 [1.69-3.22],2.9993942242076694e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23503,38,2.44 [1.61-3.69],2.397079555660164e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ACYP1,Acylphosphatase-1,23641,38,1.15 [0.72-1.82],0.5608086536462638
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ADA,Adenosine deaminase,28264,45,1.38 [0.69-2.77],0.359829508521774
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ADA2,Adenosine deaminase 2,27748,45,1.71 [0.98-2.99],0.059361247816986
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23589,39,2.05 [1.44-2.94],8.113446287268879e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27438,45,0.95 [0.41-2.23],0.9107039062123587
