Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,A1BG,Alpha-1B-glycoprotein,24477,174,0.88 [0.40-1.97],0.7646488306969207
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AAMDC,Mth938 domain-containing protein,23762,164,0.88 [0.66-1.17],0.3750904809956727
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AARSD1,Alanyl-tRNA editing protein Aarsd1,28005,188,0.84 [0.66-1.05],0.1273161653542192
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABCA2,ATP-binding cassette sub-family A member 2,23665,171,1.27 [0.87-1.86],0.2114109470480015
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABHD14B,Protein ABHD14B,27835,189,0.82 [0.65-1.02],0.0793825779964155
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABL1,Tyrosine-protein kinase ABL1,28005,188,1.04 [0.86-1.25],0.6848002366955768
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABO,Histo-blood group ABO system transferase,24464,176,0.89 [0.80-0.98],0.0232950420747137
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ABRAXAS2,BRISC complex subunit Abraxas 2,23665,171,1.01 [0.81-1.26],0.9094685159014436
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27441,184,0.89 [0.76-1.05],0.1637078425324661
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23990,169,1.05 [0.86-1.28],0.6183119979353722
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24441,176,1.00 [0.85-1.17],0.9658231465729378
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACAN,Aggrecan core protein,27871,189,1.04 [0.67-1.61],0.8602930290727396
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACE,Angiotensin-converting enzyme,24464,176,0.84 [0.48-1.45],0.5255225061863982
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACE2,Angiotensin-converting enzyme 2,27627,182,1.19 [0.96-1.49],0.1121403558647386
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACHE,Acetylcholinesterase,23896,168,0.69 [0.45-1.06],0.0894307139003491
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACOT13,Acyl-coenzyme A thioesterase 13,24349,174,0.97 [0.86-1.10],0.6635794100678041
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28126,190,0.99 [0.76-1.28],0.9183727667808208
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23745,165,0.76 [0.53-1.07],0.119268554433467
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACP5,Tartrate-resistant acid phosphatase type 5,28230,192,1.60 [1.12-2.27],0.0090736763448101
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACP6,Lysophosphatidic acid phosphatase type 6,28344,191,1.10 [0.90-1.34],0.3533277603939291
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACRBP,Acrosin-binding protein,24325,173,0.83 [0.56-1.22],0.3331131843012056
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACRV1,Acrosomal protein SP-10,23745,165,1.00 [0.87-1.16],0.9471408515567652
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23665,171,1.01 [0.67-1.51],0.9771424836218888
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACTA2,"Actin, aortic smooth muscle",27627,182,0.95 [0.69-1.29],0.7274876461729751
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACTN2,Alpha-actinin-2,23665,171,1.01 [0.79-1.28],0.934966206788198
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACTN4,Alpha-actinin-4,27609,189,1.08 [0.73-1.60],0.6959893146587743
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACVRL1,Serine/threonine-protein kinase receptor R3,27885,190,1.14 [0.67-1.93],0.6238716929906268
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACY1,Aminoacylase-1,28126,190,1.04 [0.87-1.25],0.6767080471213092
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23665,171,1.01 [0.78-1.30],0.9495634807368256
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ACYP1,Acylphosphatase-1,23806,167,0.90 [0.72-1.13],0.3673539877187682
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADA,Adenosine deaminase,28465,192,1.22 [0.87-1.70],0.2500515633661249
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADA2,Adenosine deaminase 2,27944,186,1.22 [0.90-1.65],0.2024958314021009
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23745,165,1.27 [0.93-1.73],0.1266131426359056
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27627,182,1.35 [0.88-2.06],0.1699160688221619
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27934,190,1.61 [1.12-2.31],0.0101181263552165
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28465,192,1.30 [0.89-1.89],0.1713684296708093
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28353,189,1.45 [0.93-2.25],0.1008444120407954
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24349,174,2.05 [1.35-3.10],0.0007026053335283
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23745,165,0.98 [0.61-1.58],0.9457511337855464
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28474,192,1.30 [0.75-2.26],0.3515310834462329
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,28005,188,1.39 [1.02-1.89],0.035640210381789
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27627,182,1.02 [0.68-1.52],0.9272697212961196
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23745,165,0.63 [0.41-0.98],0.0399456402368112
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28197,190,0.94 [0.71-1.24],0.6383368630894789
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTSL2,ADAMTS-like protein 2,24433,174,1.82 [1.24-2.69],0.0024371453539749
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTSL4,ADAMTS-like protein 4,23762,164,0.48 [0.26-0.89],0.0188971340961609
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADAMTSL5,ADAMTS-like protein 5,24441,176,0.94 [0.66-1.35],0.7387617533591562
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27441,184,0.89 [0.58-1.36],0.5844663985324802
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADD1,Alpha-adducin,23896,168,0.94 [0.76-1.16],0.5457630211542868
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRB3,Adhesion G protein-coupled receptor B3,27885,190,1.28 [0.87-1.87],0.2084409611507468
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRD1,Adhesion G-protein coupled receptor D1,23896,168,1.49 [1.08-2.05],0.0139032133362377
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRE1,Adhesion G protein-coupled receptor E1,24349,174,1.13 [0.87-1.46],0.3573113968528679
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRE2,Adhesion G protein-coupled receptor E2,28251,193,1.17 [0.76-1.82],0.4757019811146633
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRE5,Adhesion G protein-coupled receptor E5,28318,190,1.20 [0.79-1.82],0.3923104888789782
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRF5,Adhesion G protein-coupled receptor F5,24441,176,0.92 [0.56-1.50],0.7362752086068407
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRG1,Adhesion G-protein coupled receptor G1,28005,188,1.23 [1.03-1.48],0.0243263527946546
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRG2,Adhesion G-protein coupled receptor G2,28126,190,1.10 [0.70-1.73],0.675144656586824
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADGRV1,Adhesion G-protein coupled receptor V1,23664,171,1.25 [1.06-1.48],0.007817320428606
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADH1B,All-trans-retinol dehydrogenase,23896,168,0.99 [0.82-1.19],0.9082945149276852
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27627,182,1.06 [0.92-1.22],0.4560085059617041
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADIPOQ,Adiponectin,24477,174,0.97 [0.81-1.18],0.7898586350877502
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADM,Pro-adrenomedullin,28380,191,1.27 [0.79-2.05],0.3148105151779792
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,ADRA2A,Alpha-2A adrenergic receptor,23665,171,0.92 [0.74-1.15],0.4494664001554024
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AFAP1,Actin filament-associated protein 1,23896,168,0.89 [0.74-1.06],0.1986158964732275
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AFM,Afamin,24477,174,1.13 [0.54-2.34],0.7483833849400805
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AFP,Alpha-fetoprotein,27846,190,0.91 [0.75-1.11],0.364884757422691
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGBL2,Cytosolic carboxypeptidase 2,23664,171,1.04 [0.89-1.23],0.6022444142924421
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGER,Advanced glycosylation end product-specific receptor,28058,193,1.39 [1.03-1.89],0.0341892488343941
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGR2,Anterior gradient protein 2 homolog,27246,184,0.91 [0.80-1.04],0.1504793183849252
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGR3,Anterior gradient protein 3,27404,184,1.08 [0.87-1.34],0.4847463201126555
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGRN,Agrin,28251,193,1.42 [0.99-2.03],0.0562302202056855
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGRP,Agouti-related protein,28465,192,1.04 [0.82-1.30],0.7631402476454164
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGT,Angiotensinogen,24464,176,0.81 [0.42-1.57],0.5257615102192237
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AGXT,Serine--pyruvate aminotransferase,28126,190,0.93 [0.79-1.10],0.3929227766232029
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AHCY,Adenosylhomocysteinase,28126,190,1.03 [0.85-1.24],0.7660054615406735
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AHNAK,Neuroblast differentiation-associated protein AHNAK,23762,164,1.15 [0.74-1.79],0.5246802484985822
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AHNAK2,Protein AHNAK2,23762,164,0.72 [0.42-1.22],0.2206378119793133
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,24325,173,0.92 [0.74-1.16],0.4810338615038002
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AHSG,Alpha-2-HS-glycoprotein,24464,176,0.95 [0.56-1.62],0.8578156900450749
Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,AHSP,Alpha-hemoglobin-stabilizing protein,28075,189,0.92 [0.80-1.06],0.2540268287343992
