Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Hemiplegia,A1BG,Alpha-1B-glycoprotein,24435,51,2.45 [0.56-10.66],0.233423058461811
Chapter VI Diseases of the nervous system,Hemiplegia,AAMDC,Mth938 domain-containing protein,23726,49,0.71 [0.42-1.19],0.1959383491808582
Chapter VI Diseases of the nervous system,Hemiplegia,AARSD1,Alanyl-tRNA editing protein Aarsd1,27952,55,0.80 [0.52-1.22],0.3028858448596134
Chapter VI Diseases of the nervous system,Hemiplegia,ABCA2,ATP-binding cassette sub-family A member 2,23631,50,1.79 [1.01-3.18],0.0464538429988719
Chapter VI Diseases of the nervous system,Hemiplegia,ABHD14B,Protein ABHD14B,27788,55,0.80 [0.53-1.20],0.2800950558863251
Chapter VI Diseases of the nervous system,Hemiplegia,ABL1,Tyrosine-protein kinase ABL1,27952,55,1.12 [0.80-1.56],0.5128802335890996
Chapter VI Diseases of the nervous system,Hemiplegia,ABO,Histo-blood group ABO system transferase,24419,52,0.97 [0.81-1.16],0.7342565933141844
Chapter VI Diseases of the nervous system,Hemiplegia,ABRAXAS2,BRISC complex subunit Abraxas 2,23631,50,1.24 [0.83-1.83],0.2906897956970874
Chapter VI Diseases of the nervous system,Hemiplegia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27393,53,1.22 [0.94-1.59],0.135122609921666
Chapter VI Diseases of the nervous system,Hemiplegia,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23950,52,1.23 [0.93-1.65],0.1513468147498427
Chapter VI Diseases of the nervous system,Hemiplegia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24399,52,0.98 [0.73-1.31],0.8814057935640549
Chapter VI Diseases of the nervous system,Hemiplegia,ACAN,Aggrecan core protein,27825,55,1.10 [0.49-2.46],0.8186914226909258
Chapter VI Diseases of the nervous system,Hemiplegia,ACE,Angiotensin-converting enzyme,24419,52,1.18 [0.42-3.29],0.7501668953421021
Chapter VI Diseases of the nervous system,Hemiplegia,ACE2,Angiotensin-converting enzyme 2,27579,54,1.50 [1.04-2.15],0.0297247575596974
Chapter VI Diseases of the nervous system,Hemiplegia,ACHE,Acetylcholinesterase,23850,49,0.37 [0.16-0.85],0.0191929016779733
Chapter VI Diseases of the nervous system,Hemiplegia,ACOT13,Acyl-coenzyme A thioesterase 13,24305,52,1.16 [0.93-1.46],0.1931047193007437
Chapter VI Diseases of the nervous system,Hemiplegia,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28078,55,1.11 [0.70-1.77],0.6579695960984707
Chapter VI Diseases of the nervous system,Hemiplegia,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23706,48,0.47 [0.23-0.95],0.0349144816796904
Chapter VI Diseases of the nervous system,Hemiplegia,ACP5,Tartrate-resistant acid phosphatase type 5,28182,56,0.97 [0.49-1.94],0.932469036833138
Chapter VI Diseases of the nervous system,Hemiplegia,ACP6,Lysophosphatidic acid phosphatase type 6,28292,55,1.00 [0.69-1.44],0.998725363879765
Chapter VI Diseases of the nervous system,Hemiplegia,ACRBP,Acrosin-binding protein,24282,52,0.94 [0.48-1.87],0.8693109360397901
Chapter VI Diseases of the nervous system,Hemiplegia,ACRV1,Acrosomal protein SP-10,23706,48,1.13 [0.89-1.43],0.3334823986020878
Chapter VI Diseases of the nervous system,Hemiplegia,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23631,50,0.77 [0.33-1.80],0.5428566587072845
Chapter VI Diseases of the nervous system,Hemiplegia,ACTA2,"Actin, aortic smooth muscle",27579,54,0.95 [0.54-1.68],0.8632643743643154
Chapter VI Diseases of the nervous system,Hemiplegia,ACTN2,Alpha-actinin-2,23631,50,1.29 [0.89-1.87],0.1843633621413348
Chapter VI Diseases of the nervous system,Hemiplegia,ACTN4,Alpha-actinin-4,27557,53,1.00 [0.47-2.17],0.9901828224645772
Chapter VI Diseases of the nervous system,Hemiplegia,ACVRL1,Serine/threonine-protein kinase receptor R3,27836,55,0.45 [0.16-1.25],0.125957348921679
Chapter VI Diseases of the nervous system,Hemiplegia,ACY1,Aminoacylase-1,28078,55,1.23 [0.88-1.71],0.2272534540581773
Chapter VI Diseases of the nervous system,Hemiplegia,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23631,50,1.31 [0.87-1.98],0.2019112042021235
Chapter VI Diseases of the nervous system,Hemiplegia,ACYP1,Acylphosphatase-1,23760,49,0.85 [0.56-1.30],0.4573516886162166
Chapter VI Diseases of the nervous system,Hemiplegia,ADA,Adenosine deaminase,28413,56,0.98 [0.51-1.88],0.9470506331296856
Chapter VI Diseases of the nervous system,Hemiplegia,ADA2,Adenosine deaminase 2,27896,56,1.89 [1.14-3.13],0.0135193046077585
Chapter VI Diseases of the nervous system,Hemiplegia,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23706,48,1.36 [0.78-2.37],0.2714481122651468
Chapter VI Diseases of the nervous system,Hemiplegia,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27579,54,1.11 [0.51-2.43],0.7973626886825759
Chapter VI Diseases of the nervous system,Hemiplegia,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27885,55,0.72 [0.37-1.40],0.3345909391836498
Chapter VI Diseases of the nervous system,Hemiplegia,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28413,56,1.05 [0.53-2.05],0.8967180212127279
Chapter VI Diseases of the nervous system,Hemiplegia,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28301,54,0.69 [0.32-1.51],0.356772501939281
Chapter VI Diseases of the nervous system,Hemiplegia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24305,52,1.46 [0.65-3.29],0.3631025115723479
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23706,48,0.62 [0.24-1.60],0.3251640155887744
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28427,56,0.63 [0.23-1.70],0.3608322564137585
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27952,55,0.93 [0.56-1.55],0.7729700628032773
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27579,54,1.50 [0.94-2.38],0.0904703610440471
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23706,48,0.91 [0.42-1.97],0.8129149040497649
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28142,54,0.51 [0.31-0.84],0.0077630975089917
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTSL2,ADAMTS-like protein 2,24390,52,3.11 [1.72-5.60],0.0001659536281493
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTSL4,ADAMTS-like protein 4,23726,49,0.48 [0.16-1.44],0.1883064585944679
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTSL5,ADAMTS-like protein 5,24399,52,0.46 [0.25-0.87],0.0168208874083119
Chapter VI Diseases of the nervous system,Hemiplegia,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27393,53,0.58 [0.22-1.53],0.2740605950785773
Chapter VI Diseases of the nervous system,Hemiplegia,ADD1,Alpha-adducin,23850,49,0.57 [0.38-0.85],0.0060264935020247
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRB3,Adhesion G protein-coupled receptor B3,27836,55,0.54 [0.26-1.14],0.1053478778169388
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRD1,Adhesion G-protein coupled receptor D1,23850,49,0.95 [0.50-1.78],0.8683472938744686
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRE1,Adhesion G protein-coupled receptor E1,24305,52,1.30 [0.83-2.03],0.2591296003208955
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRE2,Adhesion G protein-coupled receptor E2,28201,55,0.48 [0.21-1.10],0.0812463309932116
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRE5,Adhesion G protein-coupled receptor E5,28272,55,0.47 [0.21-1.07],0.0720023048353859
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRF5,Adhesion G protein-coupled receptor F5,24399,52,1.85 [0.76-4.50],0.1773643389415288
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRG1,Adhesion G-protein coupled receptor G1,27952,55,1.46 [1.10-1.94],0.0091055225286519
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRG2,Adhesion G-protein coupled receptor G2,28078,55,0.43 [0.25-0.72],0.0014186933676935
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRV1,Adhesion G-protein coupled receptor V1,23623,49,1.18 [0.84-1.64],0.3415553129549677
Chapter VI Diseases of the nervous system,Hemiplegia,ADH1B,All-trans-retinol dehydrogenase,23850,49,1.18 [0.86-1.62],0.3104664820143116
Chapter VI Diseases of the nervous system,Hemiplegia,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27579,54,1.18 [0.91-1.52],0.2188416887077762
Chapter VI Diseases of the nervous system,Hemiplegia,ADIPOQ,Adiponectin,24435,51,0.96 [0.68-1.35],0.8157775932470122
Chapter VI Diseases of the nervous system,Hemiplegia,ADM,Pro-adrenomedullin,28329,55,1.93 [0.83-4.49],0.1256003654761939
Chapter VI Diseases of the nervous system,Hemiplegia,ADRA2A,Alpha-2A adrenergic receptor,23631,50,1.26 [0.94-1.68],0.1221178387633024
Chapter VI Diseases of the nervous system,Hemiplegia,AFAP1,Actin filament-associated protein 1,23850,49,0.95 [0.69-1.33],0.7778099820655544
Chapter VI Diseases of the nervous system,Hemiplegia,AFM,Afamin,24435,51,1.12 [0.29-4.33],0.8720514251475244
Chapter VI Diseases of the nervous system,Hemiplegia,AFP,Alpha-fetoprotein,27797,55,0.83 [0.58-1.20],0.3229617591166858
Chapter VI Diseases of the nervous system,Hemiplegia,AGBL2,Cytosolic carboxypeptidase 2,23623,49,0.93 [0.70-1.23],0.6132791930827468
Chapter VI Diseases of the nervous system,Hemiplegia,AGER,Advanced glycosylation end product-specific receptor,28007,55,0.74 [0.42-1.31],0.3015406414891248
Chapter VI Diseases of the nervous system,Hemiplegia,AGR2,Anterior gradient protein 2 homolog,27189,52,1.06 [0.83-1.36],0.6148775986386644
Chapter VI Diseases of the nervous system,Hemiplegia,AGR3,Anterior gradient protein 3,27356,53,1.01 [0.67-1.51],0.979554523603284
Chapter VI Diseases of the nervous system,Hemiplegia,AGRN,Agrin,28201,55,1.20 [0.60-2.36],0.6082393042022101
Chapter VI Diseases of the nervous system,Hemiplegia,AGRP,Agouti-related protein,28413,56,0.81 [0.54-1.21],0.2981236397010063
Chapter VI Diseases of the nervous system,Hemiplegia,AGT,Angiotensinogen,24419,52,0.50 [0.14-1.84],0.2985420135960811
Chapter VI Diseases of the nervous system,Hemiplegia,AGXT,Serine--pyruvate aminotransferase,28078,55,1.21 [0.92-1.60],0.17328732310679
Chapter VI Diseases of the nervous system,Hemiplegia,AHCY,Adenosylhomocysteinase,28078,55,1.12 [0.79-1.57],0.5277045493854324
Chapter VI Diseases of the nervous system,Hemiplegia,AHNAK,Neuroblast differentiation-associated protein AHNAK,23726,49,0.94 [0.40-2.20],0.893493641974501
Chapter VI Diseases of the nervous system,Hemiplegia,AHNAK2,Protein AHNAK2,23726,49,0.71 [0.27-1.85],0.479748370772367
Chapter VI Diseases of the nervous system,Hemiplegia,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,24282,52,1.03 [0.71-1.50],0.8846488426429052
Chapter VI Diseases of the nervous system,Hemiplegia,AHSG,Alpha-2-HS-glycoprotein,24419,52,1.09 [0.41-2.89],0.8683824150022531
Chapter VI Diseases of the nervous system,Hemiplegia,AHSP,Alpha-hemoglobin-stabilizing protein,28025,53,0.77 [0.61-0.99],0.0393782576878747
Chapter VI Diseases of the nervous system,Hemiplegia,AIDA,"Axin interactor, dorsalization-associated protein",23723,52,1.23 [0.95-1.58],0.1135939402511348
Chapter VI Diseases of the nervous system,Hemiplegia,AIF1,Allograft inflammatory factor 1,27393,53,1.28 [0.81-2.01],0.2903537702394607
Chapter VI Diseases of the nervous system,Hemiplegia,AIF1L,Allograft inflammatory factor 1-like,23726,49,0.82 [0.47-1.43],0.4825548205241757
Chapter VI Diseases of the nervous system,Hemiplegia,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",27901,55,1.19 [0.96-1.47],0.1127999424113789
Chapter VI Diseases of the nervous system,Hemiplegia,AK1,Adenylate kinase isoenzyme 1,28078,55,0.71 [0.49-1.04],0.0776014551782305
Chapter VI Diseases of the nervous system,Hemiplegia,AK2,"Adenylate kinase 2, mitochondrial",24329,50,1.21 [0.94-1.56],0.1413326224906728
Chapter VI Diseases of the nervous system,Hemiplegia,AKAP12,A-kinase anchor protein 12,23850,49,0.49 [0.12-1.99],0.3196740057036318
Chapter VI Diseases of the nervous system,Hemiplegia,AKR1B1,Aldo-keto reductase family 1 member B1,27393,53,1.26 [0.94-1.67],0.1170719262451768
Chapter VI Diseases of the nervous system,Hemiplegia,AKR1B10,Aldo-keto reductase family 1 member B10,23723,52,0.95 [0.61-1.48],0.8294265943543913
Chapter VI Diseases of the nervous system,Hemiplegia,AKR1C4,Aldo-keto reductase family 1 member C4,27579,54,0.81 [0.48-1.36],0.4222622131253022
Chapter VI Diseases of the nervous system,Hemiplegia,AKR7L,Aflatoxin B1 aldehyde reductase member 4,23706,48,0.99 [0.68-1.45],0.9602993141245392
Chapter VI Diseases of the nervous system,Hemiplegia,AKT1S1,Proline-rich AKT1 substrate 1,27410,52,0.93 [0.64-1.34],0.6968547740868296
Chapter VI Diseases of the nervous system,Hemiplegia,AKT2,RAC-beta serine/threonine-protein kinase,24362,52,1.00 [0.81-1.23],0.989990409216546
Chapter VI Diseases of the nervous system,Hemiplegia,AKT3,RAC-gamma serine/threonine-protein kinase,27250,53,1.14 [0.75-1.72],0.5442927133319203
Chapter VI Diseases of the nervous system,Hemiplegia,ALCAM,CD166 antigen,28427,56,0.94 [0.31-2.91],0.918126275161246
Chapter VI Diseases of the nervous system,Hemiplegia,ALDH1A1,Retinal dehydrogenase 1,28066,53,0.93 [0.61-1.42],0.7303515805776346
Chapter VI Diseases of the nervous system,Hemiplegia,ALDH2,"Aldehyde dehydrogenase, mitochondrial",24282,52,1.02 [0.60-1.73],0.9368032908092784
Chapter VI Diseases of the nervous system,Hemiplegia,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",28024,56,1.10 [0.80-1.51],0.5606606637154872
Chapter VI Diseases of the nervous system,Hemiplegia,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",24362,52,0.98 [0.57-1.71],0.9543618631398688
Chapter VI Diseases of the nervous system,Hemiplegia,ALMS1,Alstrom syndrome protein 1,23950,52,0.78 [0.40-1.53],0.4663680812129153
Chapter VI Diseases of the nervous system,Hemiplegia,ALPI,Intestinal-type alkaline phosphatase,23706,48,0.93 [0.74-1.17],0.5256605301227065
Chapter VI Diseases of the nervous system,Hemiplegia,ALPP,"Alkaline phosphatase, placental type",27952,55,1.22 [1.00-1.49],0.0547329841345721
Chapter VI Diseases of the nervous system,Hemiplegia,AMBN,Ameloblastin,27557,53,0.53 [0.19-1.52],0.2411637725397468
Chapter VI Diseases of the nervous system,Hemiplegia,AMBP,Protein AMBP,28292,55,2.68 [0.86-8.35],0.0899371222333677
Chapter VI Diseases of the nervous system,Hemiplegia,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,24390,52,1.35 [0.49-3.72],0.5584093893189199
Chapter VI Diseases of the nervous system,Hemiplegia,AMFR,E3 ubiquitin-protein ligase AMFR,27410,52,1.36 [1.00-1.84],0.0503684198192087
Chapter VI Diseases of the nervous system,Hemiplegia,AMIGO1,Amphoterin-induced protein 1,23723,52,1.10 [0.69-1.76],0.6998250011207431
Chapter VI Diseases of the nervous system,Hemiplegia,AMIGO2,Amphoterin-induced protein 2,27952,55,2.98 [1.11-8.03],0.0308320888564421
Chapter VI Diseases of the nervous system,Hemiplegia,AMN,Protein amnionless,27557,53,0.86 [0.51-1.44],0.566974138264416
Chapter VI Diseases of the nervous system,Hemiplegia,AMOT,Angiomotin,23850,49,1.07 [0.58-1.98],0.82025214875175
Chapter VI Diseases of the nervous system,Hemiplegia,AMOTL2,Angiomotin-like protein 2,24201,51,1.38 [0.89-2.14],0.1534834871435609
Chapter VI Diseases of the nervous system,Hemiplegia,AMPD3,AMP deaminase 3,24329,50,0.72 [0.50-1.03],0.0738925318033792
Chapter VI Diseases of the nervous system,Hemiplegia,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,22888,51,1.26 [0.78-2.04],0.3537415671891275
