Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,A1BG,Alpha-1B-glycoprotein,24396,46,0.35 [0.08-1.50],0.1569312617765863
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,AAMDC,Mth938 domain-containing protein,23683,45,0.79 [0.46-1.35],0.3903405562271086
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,AARSD1,Alanyl-tRNA editing protein Aarsd1,27905,48,0.98 [0.62-1.54],0.9376152234211068
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ABCA2,ATP-binding cassette sub-family A member 2,23581,42,2.00 [1.14-3.51],0.0157041992813083
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ABHD14B,Protein ABHD14B,27749,52,1.05 [0.69-1.59],0.8318386169459349
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ABL1,Tyrosine-protein kinase ABL1,27905,48,0.99 [0.69-1.43],0.9755341027636176
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ABO,Histo-blood group ABO system transferase,24383,46,0.94 [0.78-1.15],0.5660040575083134
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ABRAXAS2,BRISC complex subunit Abraxas 2,23581,42,0.91 [0.58-1.42],0.6718265084023108
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27348,50,1.12 [0.84-1.48],0.4468076350647817
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23906,44,1.11 [0.76-1.60],0.5911675352189134
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24359,46,1.26 [0.94-1.67],0.1217968308743552
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACAN,Aggrecan core protein,27771,52,2.68 [1.17-6.14],0.0197923437436801
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACE,Angiotensin-converting enzyme,24383,46,3.63 [1.32-9.96],0.0123085005979918
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACE2,Angiotensin-converting enzyme 2,27530,49,1.54 [1.06-2.21],0.0217452729285535
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACHE,Acetylcholinesterase,23814,45,1.67 [0.81-3.44],0.1650001570201164
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACOT13,Acyl-coenzyme A thioesterase 13,24264,46,1.02 [0.80-1.30],0.9012526731060502
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28028,52,1.19 [0.75-1.88],0.4623434489890139
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23664,44,0.76 [0.38-1.50],0.42532126676002
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACP5,Tartrate-resistant acid phosphatase type 5,28134,52,2.49 [1.37-4.52],0.0028205578503191
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACP6,Lysophosphatidic acid phosphatase type 6,28248,52,0.95 [0.67-1.36],0.7887588788900703
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACRBP,Acrosin-binding protein,24247,46,0.90 [0.44-1.87],0.7846933240421287
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACRV1,Acrosomal protein SP-10,23664,44,1.37 [1.11-1.69],0.0034534393150585
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23581,42,1.20 [0.58-2.47],0.6209417834710591
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACTA2,"Actin, aortic smooth muscle",27530,49,1.14 [0.67-1.93],0.6296423064031162
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACTN2,Alpha-actinin-2,23581,42,1.46 [1.00-2.12],0.0471661270992787
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACTN4,Alpha-actinin-4,27510,49,0.51 [0.19-1.42],0.1976137270566313
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACVRL1,Serine/threonine-protein kinase receptor R3,27799,52,2.60 [1.08-6.28],0.0336360547929782
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,ACY1,Aminoacylase-1,28028,52,1.26 [0.90-1.76],0.1794659927504918
