Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",A1BG,Alpha-1B-glycoprotein,24354,110,3.38 [1.22-9.39],0.0192739386683285
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",AAMDC,Mth938 domain-containing protein,23639,105,0.81 [0.57-1.16],0.2465693658637638
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",AARSD1,Alanyl-tRNA editing protein Aarsd1,27863,113,1.08 [0.81-1.45],0.6043293379260506
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ABCA2,ATP-binding cassette sub-family A member 2,23543,107,1.10 [0.66-1.82],0.7174110303991963
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ABHD14B,Protein ABHD14B,27706,111,1.24 [0.93-1.65],0.1358471101026434
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ABL1,Tyrosine-protein kinase ABL1,27863,113,1.12 [0.88-1.41],0.3561267708204335
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ABO,Histo-blood group ABO system transferase,24337,109,1.10 [0.97-1.24],0.1529799362557107
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ABRAXAS2,BRISC complex subunit Abraxas 2,23543,107,1.10 [0.84-1.44],0.5017370992288649
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27304,111,1.16 [0.96-1.40],0.1164220795707137
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23864,107,1.03 [0.79-1.33],0.8514876714127917
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24317,109,1.04 [0.85-1.27],0.7110309386507287
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACAN,Aggrecan core protein,27727,111,1.19 [0.67-2.12],0.5455392498225409
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACE,Angiotensin-converting enzyme,24337,109,0.77 [0.38-1.55],0.4677419552453402
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACE2,Angiotensin-converting enzyme 2,27483,109,1.08 [0.80-1.45],0.6127739864299355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACHE,Acetylcholinesterase,23769,107,0.26 [0.15-0.46],4.019031803394952e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACOT13,Acyl-coenzyme A thioesterase 13,24224,105,1.22 [1.04-1.44],0.0146416867204771
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27983,112,1.28 [0.94-1.74],0.120920504936386
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACP1,Low molecular weight phosphotyrosine protein phosphatase,23629,107,0.80 [0.52-1.23],0.3123569319733322
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACP5,Tartrate-resistant acid phosphatase type 5,28087,110,1.59 [0.99-2.53],0.052993294391678
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACP6,Lysophosphatidic acid phosphatase type 6,28200,113,1.28 [0.97-1.68],0.083560554810553
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACRBP,Acrosin-binding protein,24200,106,1.36 [0.89-2.08],0.1560784982644661
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACRV1,Acrosomal protein SP-10,23629,107,0.64 [0.51-0.81],0.0001944042594346
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACSL1,Long-chain-fatty-acid--CoA ligase 1,23543,107,1.08 [0.66-1.76],0.7723644703994348
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACTA2,"Actin, aortic smooth muscle",27483,109,1.63 [1.26-2.12],0.0002395343420896
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACTN2,Alpha-actinin-2,23543,107,0.84 [0.60-1.17],0.2917255355117724
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACTN4,Alpha-actinin-4,27465,112,1.25 [0.79-1.96],0.3451492379126448
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACVRL1,Serine/threonine-protein kinase receptor R3,27753,112,4.98 [2.93-8.47],3.248662832054354e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACY1,Aminoacylase-1,27983,112,0.75 [0.58-0.97],0.03080044768336
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23543,107,1.42 [1.06-1.91],0.0189372099651092
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ACYP1,Acylphosphatase-1,23679,107,1.02 [0.77-1.34],0.9118439520481534
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ADA,Adenosine deaminase,28321,113,0.61 [0.37-1.00],0.0494017562618764
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",ADA2,Adenosine deaminase 2,27799,110,3.21 [2.31-4.45],3.247347833358728e-12
