Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACE2,Angiotensin-converting enzyme 2,27462,158,2.04 [1.67-2.50],2.9398599205990456e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACY1,Aminoacylase-1,27958,163,1.84 [1.54-2.21],2.3581494790316243e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27772,163,0.27 [0.18-0.40],3.0573281650124804e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAMTSL2,ADAMTS-like protein 2,24282,146,3.29 [2.28-4.74],1.670039645340713e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADGRD1,Adhesion G-protein coupled receptor D1,23744,137,2.95 [2.17-4.01],5.639655926196209e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADGRG1,Adhesion G-protein coupled receptor G1,27833,161,1.72 [1.47-2.00],4.914777598405364e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ALDH1A1,Retinal dehydrogenase 1,27948,162,1.88 [1.54-2.31],9.910519317155491e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",BCAN,Brevican core protein,27772,163,0.28 [0.19-0.41],4.3230445389740014e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",C7,Complement component C7,23762,145,4.31 [2.84-6.55],7.1565332377241815e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CALCA,Calcitonin,27723,163,1.76 [1.51-2.05],6.435331766666973e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDCP1,CUB domain-containing protein 1,27772,163,1.98 [1.60-2.45],2.378061307513597e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDHR2,Cadherin-related family member 2,27833,161,1.95 [1.64-2.32],4.4111505947199824e-14
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,27986,164,9.78 [5.76-16.61],3.204329964142748e-17
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,24199,145,0.41 [0.34-0.49],3.946757222411922e-23
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",24222,147,2.37 [1.82-3.08],1.1615786690104475e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CHI3L1,Chitinase-3-like protein 1,27298,158,1.81 [1.58-2.08],1.063052384025387e-17
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CTSD,Cathepsin D,26080,151,2.56 [2.03-3.24],3.756535661938444e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CXADR,Coxsackievirus and adenovirus receptor,27940,160,2.13 [1.73-2.63],1.746602540957405e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",FGF21,Fibroblast growth factor 21,28174,165,1.52 [1.39-1.66],1.5212994200578544e-19
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,28227,164,2.59 [1.97-3.41],8.99325807949428e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,23158,134,2.04 [1.65-2.54],7.756944819802819e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GDF15,Growth/differentiation factor 15,28307,164,2.04 [1.73-2.41],8.682210458874315e-17
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GGT1,Glutathione hydrolase 1 proenzyme,27897,162,2.60 [2.16-3.13],4.840125804199567e-24
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GIPC2,PDZ domain-containing protein GIPC2,24222,147,3.84 [2.62-5.62],4.4960980807190576e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GRPEL1,"GrpE protein homolog 1, mitochondrial",27833,161,1.77 [1.50-2.10],2.9058266974676088e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GUSB,Beta-glucuronidase,28062,164,2.10 [1.72-2.57],2.3721772506510273e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",HGF,Hepatocyte growth factor,28292,164,3.02 [2.20-4.16],1.1720359654370886e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IGFBP3,Insulin-like growth factor-binding protein 3,28042,164,0.27 [0.19-0.39],1.1664114428432686e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IGFBP7,Insulin-like growth factor-binding protein 7,28307,164,2.68 [1.99-3.61],1.0595040374768759e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IGFBPL1,Insulin-like growth factor-binding protein-like 1,27958,163,2.80 [2.02-3.88],6.958828370599015e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL18,Interleukin-18,27836,163,2.22 [1.74-2.84],1.3542688324849478e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL1RL1,Interleukin-1 receptor-like 1,28207,164,3.47 [2.69-4.48],1.5326580856228685e-21
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL1RL2,Interleukin-1 receptor-like 2,27435,159,0.28 [0.21-0.38],7.409718713676891e-16
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL1RN,Interleukin-1 receptor antagonist protein,27884,164,1.77 [1.48-2.13],5.625282375458701e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL22,Interleukin-22,24180,147,1.85 [1.57-2.19],4.588144694078773e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL4R,Interleukin-4 receptor subunit alpha,27940,160,2.50 [1.88-3.32],3.5237131636383917e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",INSL5,Insulin-like peptide INSL5,24199,145,1.54 [1.34-1.77],8.181263693807681e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",KITLG,Kit ligand,27958,163,0.31 [0.23-0.43],1.9571036329606586e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",KYNU,Kynureninase,28292,164,2.31 [1.78-2.98],1.6110688728214815e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",MRC1,Macrophage mannose receptor 1,24315,148,5.00 [3.12-8.01],2.173483793537253e-11
