Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21701,127,2.37 [1.68-3.36],1.063882126145353e-06
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",11660,258,0.46 [0.33-0.64],5.069929584565964e-06
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23641,68,0.14 [0.08-0.25],6.589054470375832e-11
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,18784,1714,1.54 [1.36-1.73],2.6953409807422897e-12
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",19703,1153,1.45 [1.26-1.67],3.456350084096915e-07
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,Hypertension,19720,1170,1.50 [1.30-1.72],2.0265620347972413e-08
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18583,33,9.44 [5.50-16.20],3.964906267737381e-16
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",22415,140,2.30 [1.61-3.27],4.260492158718495e-06
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,22638,372,1.75 [1.39-2.19],1.4142089403401932e-06
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,16467,168,3.13 [2.24-4.39],3.2564253291520066e-11
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",23620,108,2.95 [2.03-4.27],1.2520429829649624e-08
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XI Diseases of the digestive system,Hernia,21697,1045,1.45 [1.25-1.67],3.610797529990909e-07
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XI Diseases of the digestive system,Inguinal hernia,20999,347,2.65 [2.14-3.29],5.364131887450163e-19
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,20381,3794,0.60 [0.55-0.65],3.0790439539541547e-31
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,22759,164,3.86 [2.94-5.06],1.8882113650783912e-22
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22898,32,5.45 [3.33-8.89],1.262300298678787e-11
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,22906,40,5.81 [3.47-9.71],2.0647933423655812e-11
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23809,48,4.13 [2.65-6.46],4.307705397622307e-10
SPINK2,Serine protease inhibitor Kazal-type 2,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,9501,82,2.78 [1.83-4.23],1.6723630337890994e-06
