Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAN,Aggrecan core protein,36138,823,1.72 [1.37-2.15],2.565546273679969e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE2,Angiotensin-converting enzyme 2,35806,817,1.24 [1.11-1.39],0.0001438356535067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTA2,"Actin, aortic smooth muscle",35806,817,1.17 [1.03-1.34],0.0156285371336138
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA,Adenosine deaminase,36879,850,1.37 [1.16-1.60],0.0001528697168806
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,31625,724,1.28 [1.01-1.62],0.0371635118720852
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,30803,697,0.74 [0.58-0.95],0.0191173926373367
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRG2,Adhesion G-protein coupled receptor G2,36471,832,1.43 [1.13-1.80],0.0028505170332235
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AGR2,Anterior gradient protein 2 homolog,35402,821,1.07 [1.00-1.14],0.0425911437286186
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AGR3,Anterior gradient protein 3,35587,807,1.19 [1.07-1.31],0.0010534734378199
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AHNAK,Neuroblast differentiation-associated protein AHNAK,30925,702,1.25 [1.01-1.56],0.0446716052318631
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AHNAK2,Protein AHNAK2,30925,702,1.30 [1.03-1.65],0.0297410652909044
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AIF1,Allograft inflammatory factor 1,35640,810,1.20 [1.06-1.34],0.0031157400838488
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AMBP,Protein AMBP,36754,841,1.97 [1.45-2.70],1.8760224674844328e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AMFR,E3 ubiquitin-protein ligase AMFR,35688,822,1.10 [1.00-1.20],0.043956629850001
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AMIGO2,Amphoterin-induced protein 2,36311,832,0.68 [0.52-0.89],0.0047716935909631
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ANPEP,Aminopeptidase N,36542,835,1.30 [1.05-1.61],0.017886846361618
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ANXA1,Annexin A1,30861,710,0.74 [0.62-0.89],0.0012715477533978
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ANXA10,Annexin A10,35688,822,1.11 [1.03-1.20],0.0072815772990859
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,APOH,Beta-2-glycoprotein 1,36473,836,1.19 [1.01-1.41],0.0380623142519414
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ARG1,Arginase-1,36279,830,0.88 [0.78-0.99],0.0394332539973297
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ARMCX2,Armadillo repeat-containing X-linked protein 2,30708,702,1.13 [1.02-1.26],0.0217187354730682
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ASGR1,Asialoglycoprotein receptor 1,36214,828,1.42 [1.16-1.75],0.0007679891997873
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ATP6AP2,Renin receptor,35640,810,1.25 [1.09-1.43],0.0013901341812775
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AZU1,Azurocidin,35355,792,0.90 [0.83-0.98],0.018931378059525
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,B4GALT1,"Beta-1,4-galactosyltransferase 1",36634,834,1.34 [1.07-1.68],0.0107385282534585
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BAG3,BAG family molecular chaperone regulator 3,36152,825,1.21 [1.03-1.42],0.021299114401934
