Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ABO,Histo-blood group ABO system transferase,38863,235,0.91 [0.84-1.00],0.0419061402400368
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACAN,Aggrecan core protein,44207,281,2.07 [1.42-3.01],0.0001468236049731
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACE2,Angiotensin-converting enzyme 2,43793,278,1.46 [1.23-1.74],2.088760008673325e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACTA2,"Actin, aortic smooth muscle",43793,278,1.28 [1.04-1.57],0.0175393338930109
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACVRL1,Serine/threonine-protein kinase receptor R3,44229,278,1.74 [1.18-2.56],0.004947546687513
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,37722,230,1.59 [1.26-1.99],7.852203532212812e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,44307,278,1.37 [1.02-1.85],0.0353942285538948
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,38687,234,2.00 [1.39-2.87],0.000186026826614
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,43793,278,1.37 [1.07-1.76],0.0124659576230448
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADAMTSL2,ADAMTS-like protein 2,38849,237,1.46 [1.04-2.05],0.0300180309310565
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADD1,Alpha-adducin,37996,231,0.83 [0.69-0.99],0.0397581698779724
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADM,Pro-adrenomedullin,45019,280,1.82 [1.22-2.71],0.0032775207530903
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AGR2,Anterior gradient protein 2 homolog,43245,271,1.18 [1.07-1.31],0.0015838825499335
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AGRN,Agrin,44834,280,1.50 [1.13-1.98],0.0048170189474459
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AGRP,Agouti-related protein,45127,284,0.80 [0.66-0.97],0.0212963126468668
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AHNAK2,Protein AHNAK2,37812,225,1.78 [1.24-2.57],0.0018433894032989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ALCAM,CD166 antigen,45186,286,1.94 [1.16-3.22],0.010893983834195
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ALPP,"Alkaline phosphatase, placental type",44432,279,1.10 [1.00-1.20],0.0404189286806225
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AMBP,Protein AMBP,44953,280,3.38 [2.06-5.54],1.4401334431521367e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AMOT,Angiomotin,37996,231,1.43 [1.06-1.94],0.0191184159187441
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ANGPT2,Angiopoietin-2,45019,280,1.68 [1.31-2.17],5.352108411188586e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ANGPTL2,Angiopoietin-related protein 2,44685,280,1.48 [1.14-1.92],0.0029164123080397
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ANPEP,Aminopeptidase N,44731,284,1.50 [1.05-2.12],0.0238029421268382
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ANXA10,Annexin A10,43603,274,1.14 [1.01-1.29],0.036663973073989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,APOA2,Apolipoprotein A-II,38863,235,1.50 [1.17-1.92],0.0011886578075175
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,APOH,Beta-2-glycoprotein 1,44660,282,1.62 [1.25-2.11],0.0003155582367243
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,APOM,Apolipoprotein M,44735,284,0.55 [0.38-0.78],0.0010689308960707
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AREG,Amphiregulin,44432,279,1.34 [1.09-1.64],0.0059424423191058
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ARHGEF10,Rho guanine nucleotide exchange factor 10,38787,237,0.85 [0.74-0.97],0.0157910419953186
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ASGR1,Asialoglycoprotein receptor 1,44307,278,2.35 [1.72-3.22],8.582509103350804e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ASGR2,Asialoglycoprotein receptor 2,38863,235,2.08 [1.33-3.24],0.0012272936810949
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,37567,228,1.26 [1.03-1.54],0.0229516512483716
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ATRAID,All-trans retinoic acid-induced differentiation factor,38687,234,1.39 [1.02-1.88],0.0359719888530886
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,B4GALT1,"Beta-1,4-galactosyltransferase 1",44834,280,2.32 [1.63-3.32],3.663650595095238e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BABAM1,BRISC and BRCA1-A complex member 1,37722,230,0.56 [0.34-0.92],0.022922685827327
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,43590,274,1.21 [1.03-1.41],0.01901460972731
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BAP18,Chromatin complexes subunit BAP18,38774,237,1.18 [1.01-1.38],0.0371183706689493
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",37618,227,1.27 [1.06-1.53],0.0106851185637367
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BCHE,Cholinesterase,38127,231,1.66 [1.04-2.64],0.0335443393366446
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BCL7A,B-cell CLL/lymphoma 7 protein family member A,37460,230,0.79 [0.63-0.99],0.0419953720115271
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BGLAP,Osteocalcin,38849,237,1.25 [1.09-1.44],0.0017476335613747
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BMPER,BMP-binding endothelial regulator protein,37996,231,2.10 [1.34-3.28],0.0012434120861237
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BRK1,Protein BRICK1,43603,274,1.29 [1.02-1.63],0.0312885056247864
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BSG,Basigin,45052,284,2.83 [1.74-4.61],3.000106826292146e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BST2,Bone marrow stromal antigen 2,45039,285,1.38 [1.18-1.62],5.964158440538994e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BTD,Biotinidase,38892,238,0.52 [0.29-0.92],0.0237308325569014
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BTN2A1,Butyrophilin subfamily 2 member A1,44834,280,2.00 [1.39-2.90],0.0002192614745168
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,C1QA,Complement C1q subcomponent subunit A,44905,284,1.64 [1.05-2.57],0.0299891930169365
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,C9,Complement component C9,38863,235,1.31 [1.03-1.66],0.0262893027827277
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CA12,Carbonic anhydrase 12,44432,279,2.04 [1.58-2.63],4.3699629842225385e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CA14,Carbonic anhydrase 14,45019,280,0.65 [0.48-0.88],0.004548867411141
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CA6,Carbonic anhydrase 6,44515,282,0.83 [0.70-0.98],0.0271813450330185
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CACNA1C,Voltage-dependent L-type calcium channel subunit alpha-1C,37618,227,0.62 [0.39-0.97],0.035762517891396
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CANT1,Soluble calcium-activated nucleotidase 1,44495,284,1.75 [1.05-2.92],0.032154940403977
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CBS,Cystathionine beta-synthase,37812,225,1.26 [1.01-1.58],0.0413829528477223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CCDC80,Coiled-coil domain-containing protein 80,44631,285,1.64 [1.25-2.14],0.000310229840079
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CCL16,C-C motif chemokine 16,45186,286,1.26 [1.03-1.54],0.0253158236983357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CCL25,C-C motif chemokine 25,45127,284,1.41 [1.14-1.73],0.0013820108373389
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CCL3,C-C motif chemokine 3,44578,283,1.24 [1.11-1.39],0.0001151672251994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CCL7,C-C motif chemokine 7,44578,283,1.35 [1.17-1.56],4.633276625994172e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CCN3,CCN family member 3,45110,284,1.90 [1.46-2.47],1.453059867158984e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CCN4,CCN family member 4,45019,280,1.34 [1.05-1.71],0.0176187859463566
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD101,Immunoglobulin superfamily member 2,38687,234,1.34 [1.00-1.78],0.0465288532495274
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD14,Monocyte differentiation antigen CD14,43709,280,1.29 [1.00-1.66],0.0461346052391619
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD160,CD160 antigen,45127,284,1.29 [1.04-1.60],0.0185787535994133
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD27,CD27 antigen,44776,281,1.48 [1.17-1.88],0.0012447980728449
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD274,Programmed cell death 1 ligand 1,44307,278,1.55 [1.18-2.04],0.0015445209972861
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD276,CD276 antigen,44615,277,2.11 [1.57-2.84],7.483496986946998e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD300A,CMRF35-like molecule 8,37996,231,1.80 [1.20-2.69],0.0041750404974136
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD300C,CMRF35-like molecule 6,45039,285,1.56 [1.17-2.08],0.0022333959764776
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD300E,CMRF35-like molecule 2,44876,280,1.49 [1.17-1.91],0.0011994524323751
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD300LF,CMRF35-like molecule 1,45019,280,1.25 [1.05-1.50],0.0132326382925014
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD300LG,CMRF35-like molecule 9,44660,282,1.44 [1.10-1.91],0.0092462995620237
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD302,CD302 antigen,44432,279,2.12 [1.58-2.85],6.063700208154967e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD46,Membrane cofactor protein,44359,282,1.69 [1.23-2.34],0.001422377637751
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD48,CD48 antigen,44762,279,1.50 [1.06-2.13],0.0222142812288389
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD5,T-cell surface glycoprotein CD5,44953,280,1.65 [1.25-2.18],0.000377976121455
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD55,Complement decay-accelerating factor,43063,276,1.47 [1.02-2.13],0.0389514151175807
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD59,CD59 glycoprotein,43035,271,1.57 [1.02-2.40],0.0381768583542518
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD5L,CD5 antigen-like,38668,236,1.41 [1.09-1.82],0.0096619231976382
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD7,T-cell antigen CD7,37647,228,1.36 [1.03-1.78],0.0271722225755841
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD72,B-cell differentiation antigen CD72,37996,231,1.39 [1.04-1.85],0.0249040009111157
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD74,HLA class II histocompatibility antigen gamma chain,45039,285,1.41 [1.06-1.88],0.0198902974887245
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD79B,B-cell antigen receptor complex-associated protein beta chain,45127,284,1.39 [1.12-1.73],0.0027278269246356
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD80,T-lymphocyte activation antigen CD80,38829,235,2.01 [1.45-2.77],2.277788475927222e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD83,CD83 antigen,44578,283,1.98 [1.50-2.62],1.6099806977625327e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD8A,T-cell surface glycoprotein CD8 alpha chain,45039,285,1.24 [1.01-1.52],0.0402291443824581
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CD93,Complement component C1q receptor,42938,269,1.64 [1.18-2.27],0.0030102043230458
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CDCP1,CUB domain-containing protein 1,44307,278,1.50 [1.25-1.81],1.2966912146302852e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CDH1,Cadherin-1,43131,274,1.30 [1.03-1.64],0.0247317597515135
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CDH4,Cadherin-4,37618,227,0.69 [0.51-0.95],0.0217184229546413
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CDHR1,Cadherin-related family member 1,43603,274,0.71 [0.54-0.94],0.0170941085906479
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,43037,272,1.19 [1.02-1.39],0.0310885075629254
