Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ABCA2,ATP-binding cassette sub-family A member 2,30130,114,2.25 [1.54-3.28],2.7713667862783696e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ABL1,Tyrosine-protein kinase ABL1,35618,139,1.25 [1.01-1.56],0.0398553758580122
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",34963,133,1.26 [1.06-1.49],0.0076354289589265
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACAN,Aggrecan core protein,35457,142,1.74 [1.02-2.96],0.0426179080665104
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACE2,Angiotensin-converting enzyme 2,35129,140,1.85 [1.51-2.28],5.141008694621631e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACHE,Acetylcholinesterase,30465,122,1.83 [1.16-2.86],0.0086539893228586
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACRV1,Acrosomal protein SP-10,30227,121,1.27 [1.09-1.49],0.0027362530491909
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACTA2,"Actin, aortic smooth muscle",35129,140,1.83 [1.46-2.30],1.5221788771222777e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACTN2,Alpha-actinin-2,30130,114,1.52 [1.19-1.93],0.0008082968245533
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACVRL1,Serine/threonine-protein kinase receptor R3,35459,132,4.78 [3.07-7.45],4.201156999652149e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,30130,114,1.95 [1.48-2.56],1.9795028966331874e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADA2,Adenosine deaminase 2,35561,141,1.40 [1.02-1.91],0.0383431667293389
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,30227,121,3.24 [2.62-3.99],9.98856294711185e-28
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,35129,140,1.61 [1.00-2.57],0.0480997172911658
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,36042,142,2.49 [1.62-3.82],3.0041589690870325e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,31024,123,4.03 [2.72-5.97],3.827996615209548e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,30227,121,2.42 [1.74-3.37],1.5931758429677784e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,35618,139,2.33 [1.64-3.31],2.5995503030761825e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,30227,121,2.27 [1.59-3.23],5.79417248851602e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,35901,142,0.58 [0.42-0.81],0.0011563640052497
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADAMTSL2,ADAMTS-like protein 2,31151,119,3.09 [2.14-4.47],1.885855460803025e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADGRD1,Adhesion G-protein coupled receptor D1,30465,122,2.91 [2.00-4.23],2.068826519065281e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADGRE2,Adhesion G protein-coupled receptor E2,35941,141,1.89 [1.15-3.11],0.0120284993341276
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADGRE5,Adhesion G protein-coupled receptor E5,36037,143,1.71 [1.12-2.62],0.0129765704261911
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,ADGRG2,Adhesion G-protein coupled receptor G2,35782,143,0.56 [0.34-0.91],0.0201018523438511
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AFM,Afamin,31185,122,0.41 [0.18-0.95],0.0372045733106332
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AGBL2,Cytosolic carboxypeptidase 2,30126,120,1.27 [1.05-1.53],0.0134731845613379
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AGER,Advanced glycosylation end product-specific receptor,35702,141,1.44 [1.01-2.04],0.0419178694245528
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AGR2,Anterior gradient protein 2 homolog,34712,131,1.38 [1.19-1.61],3.098987485740371e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AGRN,Agrin,35941,141,2.84 [2.05-3.92],2.5247748393284856e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AGRP,Agouti-related protein,36170,141,2.02 [1.51-2.69],1.8236296726643308e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AGT,Angiotensinogen,31170,124,2.46 [1.41-4.29],0.0015087868349466
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AHNAK,Neuroblast differentiation-associated protein AHNAK,30337,114,1.84 [1.13-2.99],0.0145599738909657
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AHNAK2,Protein AHNAK2,30337,114,1.74 [1.02-2.97],0.0416466172932654
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,AKAP12,A-kinase anchor protein 12,30465,122,2.04 [1.09-3.82],0.0261194754429535
