Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ABCA2,ATP-binding cassette sub-family A member 2,42634,103,1.61 [1.03-2.52],0.0376759197326774
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACP5,Tartrate-resistant acid phosphatase type 5,50902,121,0.49 [0.30-0.80],0.0039198738255289
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACTA2,"Actin, aortic smooth muscle",49745,118,1.42 [1.05-1.90],0.0208124664308052
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACVRL1,Serine/threonine-protein kinase receptor R3,50210,121,2.74 [1.66-4.52],7.613887555884677e-05
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ADA2,Adenosine deaminase 2,50387,122,1.50 [1.07-2.10],0.0189227024585791
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,42808,99,0.50 [0.26-0.98],0.0450147303932431
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ADD1,Alpha-adducin,43119,101,0.74 [0.57-0.98],0.0339565365214864
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ADGRG2,Adhesion G-protein coupled receptor G2,50683,122,0.58 [0.34-0.98],0.0413907046092994
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ADM,Pro-adrenomedullin,51112,123,2.17 [1.20-3.92],0.0103950705740265
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",AHSG,Alpha-2-HS-glycoprotein,44119,103,0.48 [0.28-0.82],0.0066277963389057
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",AK2,"Adenylate kinase 2, mitochondrial",43981,104,0.80 [0.67-0.96],0.0159170869478602
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",44003,104,0.61 [0.39-0.96],0.0317202551177452
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ANGPT2,Angiopoietin-2,51112,123,2.39 [1.69-3.37],7.062005510661354e-07
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ANXA5,Annexin A5,49338,120,1.73 [1.08-2.76],0.0214687347082732
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",APCS,Serum amyloid P-component,43755,102,0.43 [0.26-0.71],0.0008692965078798
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",APOH,Beta-2-glycoprotein 1,50697,118,1.55 [1.04-2.32],0.0312381717950781
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",APOL1,Apolipoprotein L1,44119,103,0.38 [0.27-0.55],1.6513039751302004e-07
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",APOM,Apolipoprotein M,50799,122,0.47 [0.28-0.80],0.0055936315255213
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",APPL2,DCC-interacting protein 13-beta,43119,101,0.83 [0.70-0.98],0.0287226613552098
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",AREG,Amphiregulin,50442,123,1.39 [1.00-1.92],0.0471002071296647
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,42634,103,1.45 [1.01-2.10],0.0451504487739513
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ATP5IF1,"ATPase inhibitor, mitochondrial",50903,124,0.86 [0.75-0.99],0.0422795258877459
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",B2M,Beta-2-microglobulin,44150,103,1.55 [1.11-2.15],0.0095823096004105
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BAMBI,BMP and activin membrane-bound inhibitor homolog,49486,119,1.88 [1.20-2.95],0.0061352950531417
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",44077,102,0.49 [0.25-0.97],0.0409250669360991
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BCHE,Cholinesterase,43303,103,0.50 [0.31-0.81],0.0051413891874556
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BGLAP,Osteocalcin,44083,102,1.40 [1.13-1.72],0.001789649191158
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,44077,102,0.53 [0.30-0.96],0.0374680959993844
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BPIFB2,BPI fold-containing family B member 2,43993,102,0.66 [0.48-0.91],0.0111963511249137
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BRDT,Bromodomain testis-specific protein,42634,103,0.58 [0.34-0.99],0.0475220878758365
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",BST2,Bone marrow stromal antigen 2,51127,123,1.36 [1.07-1.74],0.0136857187194005
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",C1QL2,Complement C1q-like protein 2,42808,99,1.46 [1.01-2.12],0.0461580166858597
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",C7,Complement component C7,43085,102,2.08 [1.22-3.54],0.007389397515957
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CA4,Carbonic anhydrase 4,51305,122,2.20 [1.18-4.11],0.0135086449600741
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CA9,Carbonic anhydrase 9,51112,123,1.67 [1.27-2.19],0.0002426821199648
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,42634,103,0.62 [0.38-0.99],0.0471078414898909
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CAMSAP1,Calmodulin-regulated spectrin-associated protein 1,44003,104,0.81 [0.68-0.97],0.0252323652236689
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CAPG,Macrophage-capping protein,50304,121,1.33 [1.03-1.72],0.0282300820134899
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CASP1,Caspase-1,49504,120,1.30 [1.08-1.58],0.0067241486996917
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CC2D1A,Coiled-coil and C2 domain-containing protein 1A,50292,121,0.79 [0.63-0.99],0.0438301999710645
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CCN3,CCN family member 3,51222,121,1.52 [1.00-2.30],0.0498606872074122
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD160,CD160 antigen,51236,124,1.72 [1.29-2.31],0.0002711533248987
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD27,CD27 antigen,50834,123,1.48 [1.06-2.08],0.0208821242090401
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD276,CD276 antigen,50653,124,2.01 [1.31-3.09],0.0014441799699272
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD302,CD302 antigen,50442,123,1.95 [1.27-3.01],0.0023547473265581
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD36,Platelet glycoprotein 4,42808,99,0.56 [0.36-0.88],0.0110799213304093
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,50442,123,1.92 [1.23-3.01],0.0043089385369364
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD4,T-cell surface glycoprotein CD4,50532,123,1.58 [1.06-2.38],0.026378715145267
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD59,CD59 glycoprotein,48846,115,2.72 [1.65-4.49],8.277898982651687e-05
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CD79B,B-cell antigen receptor complex-associated protein beta chain,51236,124,1.45 [1.07-1.97],0.0159527670516822
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CDA,Cytidine deaminase,43995,102,1.44 [1.01-2.04],0.0422566271404216
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",CDH17,Cadherin-17,50683,122,1.33 [1.07-1.64],0.0087781330819881
